% Version 1.00
%
%freq[Hz],re:Trc14_S21,im:Trc14_S21,re:cap1_copo2_0_1plstc_S21,im:cap1_copo2_0_1plstc_S21,re:cap1_copo2_0_5plstc_S21,im:cap1_copo2_0_5plstc_S21,re:cap1_copo2_0_75plstc_S21,im:cap1_copo2_0_75plstc_S21,re:cap1_copo2_1plstc_S21,im:cap1_copo2_1plstc_S21,
2.680000000000000E+009,-2.679230570793152E-001,9.036740064620972E-001,-2.769968532852746E-001,9.009287877778266E-001,-2.584139165244779E-001,9.061839520916333E-001,-2.654428718298019E-001,9.054847762669732E-001,-2.680375079344546E-001,9.050260401838174E-001,
2.685000000000000E+009,-2.607114017009735E-001,9.055831432342529E-001,-2.694865616559006E-001,9.035902700317166E-001,-2.513538648374442E-001,9.074409148411308E-001,-2.581522990725551E-001,9.074053098342502E-001,-2.607389801223930E-001,9.071082521314879E-001,
2.690000000000000E+009,-2.534914612770081E-001,9.089980125427246E-001,-2.617230577587788E-001,9.073468634499462E-001,-2.439823252924266E-001,9.099136975084389E-001,-2.504717055154775E-001,9.104840229170813E-001,-2.530831132660398E-001,9.104903179332423E-001,
2.695000000000000E+009,-2.452150881290436E-001,9.126049280166626E-001,-2.533112379497849E-001,9.114966506437686E-001,-2.362408096407451E-001,9.128377592033742E-001,-2.420856305800653E-001,9.137569231649095E-001,-2.448636015326287E-001,9.139151773420468E-001,
2.700000000000000E+009,-2.378252148628235E-001,9.154529571533203E-001,-2.459337987541156E-001,9.150101067074979E-001,-2.292904076304645E-001,9.150627210378879E-001,-2.347735661278259E-001,9.163875972724123E-001,-2.375094845957150E-001,9.167241379523912E-001,
2.705000000000000E+009,-2.292708158493042E-001,9.177433252334595E-001,-2.369215785755909E-001,9.177238660133013E-001,-2.207138908980616E-001,9.165500846146281E-001,-2.260130369070522E-001,9.184719203727246E-001,-2.286414025852609E-001,9.188013093670159E-001,
2.710000000000000E+009,-2.206217646598816E-001,9.205944538116455E-001,-2.278884640948765E-001,9.210239333227912E-001,-2.125605076603356E-001,9.189052182287306E-001,-2.172072373197414E-001,9.210282301194025E-001,-2.198454618026245E-001,9.217033674735747E-001,
2.715000000000000E+009,-2.109079360961914E-001,9.221646785736084E-001,-2.177294334369493E-001,9.228920673960194E-001,-2.033437145431249E-001,9.200825493955418E-001,-2.073006539721953E-001,9.221531000220875E-001,-2.100675422360493E-001,9.230987927301542E-001,
2.720000000000000E+009,-2.014295607805252E-001,9.241374731063843E-001,-2.078874865631651E-001,9.252129809708529E-001,-1.943780809603239E-001,9.216260884492007E-001,-1.977908786683081E-001,9.236757401602065E-001,-2.005094597721303E-001,9.248757221389082E-001,
2.725000000000000E+009,-1.918849647045136E-001,9.241417050361633E-001,-1.982803720650968E-001,9.259911933990840E-001,-1.852532898106859E-001,9.217741221476370E-001,-1.884382529488654E-001,9.239977713721163E-001,-1.909085183081384E-001,9.251586361007592E-001,
2.730000000000000E+009,-1.826004087924957E-001,9.260410070419312E-001,-1.885561131014396E-001,9.284079097236446E-001,-1.762894717127239E-001,9.234894994996473E-001,-1.791637434582494E-001,9.258101777375885E-001,-1.815310692693046E-001,9.270235323428318E-001,
2.735000000000000E+009,-1.745409816503525E-001,9.261789321899414E-001,-1.798401992742276E-001,9.283990249025284E-001,-1.683926361737507E-001,9.232698652526107E-001,-1.707070898010742E-001,9.252442974133702E-001,-1.732181836883253E-001,9.268481626278242E-001,
2.740000000000000E+009,-1.643317937850952E-001,9.265837073326111E-001,-1.696350755619154E-001,9.291034044600915E-001,-1.591160794738784E-001,9.237648277295883E-001,-1.608029029345454E-001,9.254503597200039E-001,-1.633980056501016E-001,9.272273893642171E-001,
2.745000000000000E+009,-1.560472249984741E-001,9.258069396018982E-001,-1.606847338800024E-001,9.284817374795982E-001,-1.507681455782708E-001,9.228204086624650E-001,-1.523954738059488E-001,9.243927647792380E-001,-1.547628392910907E-001,9.260573428450440E-001,
2.750000000000000E+009,-1.470006704330444E-001,9.254936575889587E-001,-1.515599728770033E-001,9.288157135365495E-001,-1.418516335277189E-001,9.226182961210623E-001,-1.434773222526383E-001,9.239838855893361E-001,-1.457009016210488E-001,9.259011181345320E-001,
2.755000000000000E+009,-1.371241211891174E-001,9.250991344451904E-001,-1.414288199603886E-001,9.287069692342522E-001,-1.323626310732257E-001,9.224069454286249E-001,-1.337129150193592E-001,9.234053265143389E-001,-1.361493610116439E-001,9.254827258875338E-001,
2.760000000000000E+009,-1.272614896297455E-001,9.251661300659180E-001,-1.309270386731779E-001,9.288301191576363E-001,-1.224348444645291E-001,9.223300804849699E-001,-1.238108049525166E-001,9.229369544363867E-001,-1.259434634505051E-001,9.253016357818911E-001,
2.765000000000000E+009,-1.194356754422188E-001,9.245045185089111E-001,-1.229892481777020E-001,9.285556769417136E-001,-1.151774396206732E-001,9.218492908283544E-001,-1.163578466848362E-001,9.221911332751215E-001,-1.186386824757856E-001,9.246959896451091E-001,
2.770000000000000E+009,-1.112638860940933E-001,9.245742559432983E-001,-1.144654979306071E-001,9.289152713822442E-001,-1.071542564998790E-001,9.220475385857033E-001,-1.082604496100192E-001,9.221390750792812E-001,-1.103061303543250E-001,9.247844567537642E-001,
2.775000000000000E+009,-1.041990220546722E-001,9.267066717147827E-001,-1.067220337430679E-001,9.312597235980287E-001,-9.970821117404623E-002,9.238131330929140E-001,-1.012253254928931E-001,9.238455618047872E-001,-1.031022310182942E-001,9.266218517464260E-001,
2.780000000000000E+009,-9.641493111848831E-002,9.265481829643250E-001,-9.855316150835652E-002,9.315730481562423E-001,-9.205707492051296E-002,9.238199859815846E-001,-9.362882695478882E-002,9.237279722610763E-001,-9.532945279379824E-002,9.266417372092415E-001,
2.785000000000000E+009,-8.782081305980682E-002,9.274551272392273E-001,-8.953462504590781E-002,9.326261212412188E-001,-8.389456170095373E-002,9.246829586424936E-001,-8.531745610049173E-002,9.242520667436579E-001,-8.713623228572519E-002,9.273142031487129E-001,
2.790000000000000E+009,-7.989478856325150E-002,9.275887608528137E-001,-8.081555073160210E-002,9.329323923043800E-001,-7.574320410097696E-002,9.246529143253139E-001,-7.748796925585602E-002,9.241820060988659E-001,-7.905745737829587E-002,9.273888064524546E-001,
2.795000000000000E+009,-7.078175246715546E-002,9.276211261749268E-001,-7.114648348482391E-002,9.333924474241834E-001,-6.671197530159689E-002,9.248230890687197E-001,-6.864282846386335E-002,9.242292967981203E-001,-7.009515462460725E-002,9.276718422926407E-001,
2.800000000000000E+009,-6.230677664279938E-002,9.276956319808960E-001,-6.200368193559649E-002,9.331757853450403E-001,-5.826445652296046E-002,9.243936523632486E-001,-6.068638208660374E-002,9.240994912376768E-001,-6.157029404885945E-002,9.275216876037392E-001,
2.805000000000000E+009,-5.346713960170746E-002,9.284228682518005E-001,-5.238456870594108E-002,9.337536139631362E-001,-4.919459051143453E-002,9.246026924757688E-001,-5.180015219214123E-002,9.244972880816340E-001,-5.260170171311886E-002,9.279433992506176E-001,
2.810000000000000E+009,-4.554244875907898E-002,9.283684492111206E-001,-4.406574351170194E-002,9.339810533980362E-001,-4.196691788413098E-002,9.248649803520189E-001,-4.438711169359964E-002,9.247514821687768E-001,-4.514323488892928E-002,9.282852323258886E-001,
2.815000000000000E+009,-3.672705218195915E-002,9.273311495780945E-001,-3.455178203005507E-002,9.328962892112156E-001,-3.339151179862127E-002,9.238609268493088E-001,-3.587836773907005E-002,9.237278010279011E-001,-3.636937069747950E-002,9.273738137175788E-001,
2.820000000000000E+009,-2.880747802555561E-002,9.282228350639343E-001,-2.579356756439855E-002,9.335081668366984E-001,-2.551198803417044E-002,9.244096657955414E-001,-2.819354584916946E-002,9.247051996960762E-001,-2.825558536767053E-002,9.281235836705376E-001,
2.825000000000000E+009,-1.974178478121758E-002,9.277786016464233E-001,-1.624702971930222E-002,9.330324501598576E-001,-1.680390445258198E-002,9.240267303403125E-001,-1.938439188558716E-002,9.246537059825755E-001,-1.943539877856480E-002,9.280652329341248E-001,
2.830000000000000E+009,-1.271787844598293E-002,9.279944300651550E-001,-8.476603208795090E-003,9.329409773721176E-001,-9.980006740431386E-003,9.241801899848618E-001,-1.249256050370092E-002,9.248595473695969E-001,-1.223208692862825E-002,9.281710054815422E-001,
2.835000000000000E+009,-5.326878279447556E-003,9.277052283287048E-001,-4.953308757392903E-004,9.317467273456586E-001,-2.864257494586702E-003,9.233644495427666E-001,-5.170129719532859E-003,9.243358027782538E-001,-4.728392145246751E-003,9.274331921452398E-001,
2.840000000000000E+009,1.471258699893951E-003,9.266563057899475E-001,6.705762643242531E-003,9.307303796203151E-001,3.458311654837380E-003,9.228630992995062E-001,1.441373750571303E-003,9.237177363166271E-001,1.885381296159508E-003,9.268370839479541E-001,
2.845000000000000E+009,8.665833622217178E-003,9.270232915878296E-001,1.434611286174962E-002,9.307230328126417E-001,1.020390632725725E-002,9.234900656709008E-001,8.417513573525895E-003,9.244590671999524E-001,9.013992104164720E-003,9.273883778419634E-001,
2.850000000000000E+009,1.502919755876064E-002,9.272474646568298E-001,2.122999674004526E-002,9.302328296708360E-001,1.651362664693047E-002,9.237617756347176E-001,1.496728667439170E-002,9.246782005269573E-001,1.566777922701062E-002,9.274099283120448E-001,
2.855000000000000E+009,2.137048169970512E-002,9.287838935852051E-001,2.756572520323704E-002,9.313169916144949E-001,2.234680248412298E-002,9.254765213134170E-001,2.099059160045383E-002,9.263225620437329E-001,2.161996618668632E-002,9.289881086448739E-001,
2.860000000000000E+009,2.761620283126831E-002,9.292513132095337E-001,3.412539072535604E-002,9.311917162544078E-001,2.856401702827029E-002,9.260585359014747E-001,2.726028062711517E-002,9.266693644155962E-001,2.813479819146871E-002,9.292853665318294E-001,
2.865000000000000E+009,3.495523333549500E-002,9.310492873191834E-001,4.224040414724418E-002,9.325304357350637E-001,3.623071630317037E-002,9.282020494394914E-001,3.484755307963588E-002,9.288397772163382E-001,3.584793647548432E-002,9.313563314481579E-001,
2.870000000000000E+009,4.041532427072525E-002,9.329645037651062E-001,4.755761986149747E-002,9.340381830771369E-001,4.140011269923163E-002,9.301341310285800E-001,4.027344985946368E-002,9.307317629961031E-001,4.107404939847560E-002,9.331199947563430E-001,
2.875000000000000E+009,4.715750366449356E-002,9.322030544281006E-001,5.427346569438599E-002,9.328130181286010E-001,4.786404810858379E-002,9.299392268606943E-001,4.692868404460537E-002,9.300470352067144E-001,4.768338514487212E-002,9.324744779567367E-001,
2.880000000000000E+009,5.410974100232124E-002,9.337947964668274E-001,6.160029570927403E-002,9.334888606944592E-001,5.509355502446729E-002,9.313775959858305E-001,5.415804912092689E-002,9.312455928045691E-001,5.497657741890790E-002,9.336340239068062E-001,
2.885000000000000E+009,6.052139401435852E-002,9.348977804183960E-001,6.811542330235416E-002,9.342584349105590E-001,6.137667761266965E-002,9.328578785144763E-001,6.035490305526369E-002,9.327529648610692E-001,6.140809284408534E-002,9.349104682816549E-001,
2.890000000000000E+009,6.838466227054596E-002,9.340591430664063E-001,7.564203021472199E-002,9.329035347751765E-001,6.897992542589428E-002,9.322543587240253E-001,6.797725476079161E-002,9.320297623232181E-001,6.892184083393477E-002,9.341039380740708E-001,
2.895000000000000E+009,7.619060575962067E-002,9.339998364448547E-001,8.354282485155010E-002,9.321872550890089E-001,7.691238977460463E-002,9.323134460580212E-001,7.584983016162189E-002,9.320210301347174E-001,7.683976954371864E-002,9.339964972149357E-001,
2.900000000000000E+009,8.348694443702698E-002,9.332888126373291E-001,9.073603544304887E-002,9.310034194353143E-001,8.435603973759119E-002,9.316828928423503E-001,8.314183375482759E-002,9.314136752678854E-001,8.423762356169474E-002,9.333202530499460E-001,
2.905000000000000E+009,9.171266853809357E-002,9.326219558715820E-001,9.887696938361863E-002,9.297795575485580E-001,9.284220945840124E-002,9.312576345574364E-001,9.156454966170337E-002,9.306778275536568E-001,9.251683098141933E-002,9.326260504402538E-001,
2.910000000000000E+009,9.979782998561859E-002,9.327630996704102E-001,1.065396485580901E-001,9.293345762861844E-001,1.006705740051024E-001,9.313970300443141E-001,9.943117091197448E-002,9.307994654409721E-001,1.004727397899362E-001,9.325862381701535E-001,
2.915000000000000E+009,1.074689924716950E-001,9.309813380241394E-001,1.138397317879404E-001,9.272889205528724E-001,1.083549368150372E-001,9.298497193090880E-001,1.071816957144730E-001,9.293020361355120E-001,1.080637349696576E-001,9.310114236122736E-001,
2.920000000000000E+009,1.156346425414085E-001,9.307391643524170E-001,1.218386356970720E-001,9.263815368437870E-001,1.166659181834916E-001,9.296208802953918E-001,1.154583265036982E-001,9.287692121855861E-001,1.162413764859140E-001,9.305947506188121E-001,
2.925000000000000E+009,1.233863160014153E-001,9.285037517547607E-001,1.292271773693246E-001,9.240985599750066E-001,1.244509582493374E-001,9.277259581564658E-001,1.232223996546917E-001,9.267295902352087E-001,1.240343735794511E-001,9.285171628848475E-001,
2.930000000000000E+009,1.317809969186783E-001,9.279808998107910E-001,1.373388484349172E-001,9.230943246553598E-001,1.330039029785364E-001,9.271536029354383E-001,1.317761827177701E-001,9.260459161160453E-001,1.325528976551073E-001,9.278031766274013E-001,
2.935000000000000E+009,1.401552855968475E-001,9.253907799720764E-001,1.451969694129060E-001,9.205455200296135E-001,1.413758900283961E-001,9.247723505751636E-001,1.399905991983577E-001,9.237611661893352E-001,1.407258986083012E-001,9.253430128199297E-001,
2.940000000000000E+009,1.485096365213394E-001,9.238550662994385E-001,1.531185894369803E-001,9.187033591205636E-001,1.499441599488350E-001,9.231985633522977E-001,1.484070392717299E-001,9.222660177963005E-001,1.491860599431711E-001,9.237542405121099E-001,
2.945000000000000E+009,1.562377065420151E-001,9.231069087982178E-001,1.607045815715487E-001,9.178807414050507E-001,1.578780964990068E-001,9.226439933688303E-001,1.561672861370530E-001,9.216067000926336E-001,1.568931814292844E-001,9.228973684283255E-001,
2.950000000000000E+009,1.642976850271225E-001,9.224591255187988E-001,1.683711374117674E-001,9.172774994027240E-001,1.660903825201159E-001,9.220836613051051E-001,1.642397145257862E-001,9.209742622574825E-001,1.648336045755631E-001,9.223741122811284E-001,
2.955000000000000E+009,1.721591055393219E-001,9.208539128303528E-001,1.761548757677912E-001,9.155377487607797E-001,1.742900282565805E-001,9.201915065111379E-001,1.724277484218201E-001,9.191344058018516E-001,1.729890895191081E-001,9.207027863884796E-001,
2.960000000000000E+009,1.802807301282883E-001,9.189980626106262E-001,1.839911042528629E-001,9.137667758168625E-001,1.824123317331432E-001,9.185860898496689E-001,1.804234048563389E-001,9.172372955564416E-001,1.809447047166453E-001,9.187584174372356E-001,
2.965000000000000E+009,1.884842813014984E-001,9.172512888908386E-001,1.922174901756374E-001,9.121123759462283E-001,1.909438985470682E-001,9.168465112646613E-001,1.888620963921599E-001,9.155521765704291E-001,1.893696564188813E-001,9.170432077422531E-001,
2.970000000000000E+009,1.952988207340241E-001,9.162457585334778E-001,1.984459723362134E-001,9.109635188831450E-001,1.975285486508000E-001,9.155752504978997E-001,1.954082994945815E-001,9.143635702148665E-001,1.958055839234145E-001,9.158080689881518E-001,
2.975000000000000E+009,2.028002887964249E-001,9.148031473159790E-001,2.060528819462641E-001,9.096835893623221E-001,2.053208725347670E-001,9.142444525530289E-001,2.031481886359224E-001,9.129792644655219E-001,2.035009319410800E-001,9.144918616902753E-001,
2.980000000000000E+009,2.112007290124893E-001,9.133321046829224E-001,2.141944449564915E-001,9.083487050702087E-001,2.135531712148042E-001,9.129080236086136E-001,2.112839931275199E-001,9.115533983102826E-001,2.115885894860577E-001,9.131893231320303E-001,
2.985000000000000E+009,2.186550647020340E-001,9.114433526992798E-001,2.216959787160875E-001,9.063100226008852E-001,2.212650140189466E-001,9.106838683459803E-001,2.189512221857871E-001,9.093907369314187E-001,2.193129107239061E-001,9.111321846834773E-001,
2.990000000000000E+009,2.264955937862396E-001,9.111046195030212E-001,2.294587537916397E-001,9.059611778774056E-001,2.291271323510726E-001,9.103855574120404E-001,2.267047031602708E-001,9.090611490970384E-001,2.270971910988200E-001,9.107055813347583E-001,
2.995000000000000E+009,2.344360500574112E-001,9.088393449783325E-001,2.374684547881203E-001,9.041088113766562E-001,2.372908237685922E-001,9.083982433101459E-001,2.347265346502277E-001,9.072045231965805E-001,2.351072467868106E-001,9.088077318747516E-001,
3.000000000000000E+009,2.416232675313950E-001,9.075314402580261E-001,2.443307315432987E-001,9.025573196262080E-001,2.442979533625562E-001,9.068889283616695E-001,2.416476601778882E-001,9.056804688207517E-001,2.420215211443815E-001,9.072962265320650E-001,
3.005000000000000E+009,2.503121793270111E-001,9.063966274261475E-001,2.533910228181809E-001,9.012508622863351E-001,2.533372130327352E-001,9.053565835505479E-001,2.506107825012687E-001,9.044394496501880E-001,2.510301093746312E-001,9.058994503576423E-001,
