% Version 1.00
%
%freq[Hz],re:Trc14_S21,im:Trc14_S21,re:cap1_copo2_0_5leite_desnato_S21,im:cap1_copo2_0_5leite_desnato_S21,re:cap1_copo2_0_5leite_semi_desnato_S21,im:cap1_copo2_0_5leite_semi_desnato_S21,re:cap1_copo2_0_5leite_integral_S21,im:cap1_copo2_0_5leite_integral_S21,
5.355000000000000E+009,-6.860507658295690E-001,-4.013696634785958E-001,-6.957869044521410E-001,-3.985719720560885E-001,-7.001336686706543E-001,-3.975520380783082E-001,-6.859011102866763E-001,-4.013851194936986E-001,
5.360000000000000E+009,-6.907854862772341E-001,-3.974289824697558E-001,-7.011640664172872E-001,-3.941315769367122E-001,-7.051195446395876E-001,-3.932015290927888E-001,-6.906584034442388E-001,-3.973871856121789E-001,
5.365000000000000E+009,-6.943638658739516E-001,-3.930883020189723E-001,-7.050425558355953E-001,-3.891848287341523E-001,-7.088592067527773E-001,-3.884848071002961E-001,-6.942322653177051E-001,-3.929978233804883E-001,
5.370000000000000E+009,-6.985798547024904E-001,-3.883135895483732E-001,-7.095137849521018E-001,-3.838676701960359E-001,-7.131915375709534E-001,-3.833548761653901E-001,-6.984931954755547E-001,-3.882389445166961E-001,
5.375000000000000E+009,-7.038092535749522E-001,-3.830601060087804E-001,-7.148528701303755E-001,-3.780080835543392E-001,-7.185282070350648E-001,-3.776687059593202E-001,-7.036671864690005E-001,-3.830509254043537E-001,
5.380000000000000E+009,-7.086942014620706E-001,-3.779087988672334E-001,-7.197352888769074E-001,-3.722800700202140E-001,-7.233732688331604E-001,-3.720462384986878E-001,-7.086094917787309E-001,-3.779512795758581E-001,
5.385000000000000E+009,-7.123452324087420E-001,-3.721129244089542E-001,-7.234217209038198E-001,-3.660278871932947E-001,-7.269529075813295E-001,-3.659281968784333E-001,-7.123775414108461E-001,-3.720838070873759E-001,
5.390000000000000E+009,-7.172108373699377E-001,-3.654659239236566E-001,-7.279962346851850E-001,-3.587619820561206E-001,-7.316061927223206E-001,-3.587155322933198E-001,-7.172137279906374E-001,-3.653546412228247E-001,
5.395000000000000E+009,-7.213840310816130E-001,-3.598033358893631E-001,-7.319360590724003E-001,-3.525912170166002E-001,-7.354834263801575E-001,-3.526309571361542E-001,-7.213099126291560E-001,-3.596880265859039E-001,
5.400000000000000E+009,-7.259001900976827E-001,-3.539174655917679E-001,-7.358958236809815E-001,-3.464673517417687E-001,-7.394972898864748E-001,-3.465703451919557E-001,-7.257774640169997E-001,-3.538516623905572E-001,
5.405000000000000E+009,-7.295568705385346E-001,-3.477438587259566E-001,-7.393846702732704E-001,-3.401735977127281E-001,-7.430546927833559E-001,-3.403751925182343E-001,-7.294865901464364E-001,-3.476611266882447E-001,
5.410000000000000E+009,-7.325514037104750E-001,-3.412689075228824E-001,-7.422032269444919E-001,-3.335354115488659E-001,-7.459198801422121E-001,-3.337376332283021E-001,-7.324442632198602E-001,-3.412127412201411E-001,
5.415000000000000E+009,-7.366273159030071E-001,-3.341193586253265E-001,-7.460915309833708E-001,-3.263165974463252E-001,-7.497579194450379E-001,-3.264459294700624E-001,-7.365367597824584E-001,-3.341279069670636E-001,
5.420000000000000E+009,-7.390531177109840E-001,-3.275158407981939E-001,-7.482808322274497E-001,-3.194402948589264E-001,-7.520282783317568E-001,-3.196756420135499E-001,-7.390172368725136E-001,-3.275141603064663E-001,
5.425000000000000E+009,-7.425164252784143E-001,-3.219846150938757E-001,-7.515418454493303E-001,-3.137203773187022E-001,-7.553871318626405E-001,-3.140109318065644E-001,-7.424677968495586E-001,-3.219681924783652E-001,
5.430000000000000E+009,-7.454461376558469E-001,-3.153341373983015E-001,-7.541426870528395E-001,-3.068541190370774E-001,-7.581206267356875E-001,-3.071095509433747E-001,-7.453964179644842E-001,-3.151934067858134E-001,
5.435000000000000E+009,-7.475943773746123E-001,-3.075749736424662E-001,-7.558087870767776E-001,-2.988949545766241E-001,-7.598766719245913E-001,-2.990131160354615E-001,-7.475384988240008E-001,-3.074336446915769E-001,
5.440000000000000E+009,-7.494802366926958E-001,-3.016701626190679E-001,-7.573732590109364E-001,-2.932503891542808E-001,-7.613431503677369E-001,-2.932860355377198E-001,-7.493942108118608E-001,-3.015144204399425E-001,
5.445000000000000E+009,-7.524132976688128E-001,-2.938100412421948E-001,-7.599522799111165E-001,-2.855589917497816E-001,-7.640060421562198E-001,-2.855256678199768E-001,-7.522769813744674E-001,-2.936624736697150E-001,
5.450000000000000E+009,-7.545799537279720E-001,-2.878118155998521E-001,-7.622277430917980E-001,-2.797297606833389E-001,-7.662081718444826E-001,-2.796649808025361E-001,-7.545185425901126E-001,-2.876459832952443E-001,
5.455000000000000E+009,-7.569455580610073E-001,-2.800011374091446E-001,-7.644314354764011E-001,-2.720673479261744E-001,-7.684072688484191E-001,-2.718723176383973E-001,-7.567970220873100E-001,-2.798140478999436E-001,
5.460000000000000E+009,-7.586117782332341E-001,-2.731639306445647E-001,-7.661772152223828E-001,-2.653913338457192E-001,-7.700550951957705E-001,-2.650741076087952E-001,-7.585199290430482E-001,-2.731175223536653E-001,
5.465000000000000E+009,-7.591656075423271E-001,-2.676864313009624E-001,-7.667328335072452E-001,-2.600339749858151E-001,-7.705989528274537E-001,-2.596580825614930E-001,-7.590633815591386E-001,-2.675595000545786E-001,
5.470000000000000E+009,-7.615414487684297E-001,-2.613775260719271E-001,-7.694105070730224E-001,-2.538477315401138E-001,-7.730241370582582E-001,-2.534121236324311E-001,-7.615127227639966E-001,-2.612587246658147E-001,
5.475000000000000E+009,-7.627408214362234E-001,-2.549197832310025E-001,-7.707858621771011E-001,-2.475539359655887E-001,-7.741768751144411E-001,-2.471493880081177E-001,-7.626209986562199E-001,-2.547688329830613E-001,
5.480000000000000E+009,-7.661469906126890E-001,-2.486729484936418E-001,-7.746146095676878E-001,-2.410998402639116E-001,-7.779249496841433E-001,-2.408027711582184E-001,-7.660831117394918E-001,-2.485821291736031E-001,
5.485000000000000E+009,-7.682900700446745E-001,-2.438580373006361E-001,-7.770325132467225E-001,-2.359103952876007E-001,-7.803518917274477E-001,-2.357125095081329E-001,-7.682274237202239E-001,-2.437733604356367E-001,
5.490000000000000E+009,-7.710947493403233E-001,-2.379055879212051E-001,-7.799850993981601E-001,-2.296172025717505E-001,-7.832315955543520E-001,-2.294652850770951E-001,-7.710314277739262E-001,-2.378129796585146E-001,
5.495000000000000E+009,-7.739273647738648E-001,-2.310825597051026E-001,-7.828179921345914E-001,-2.223048023966153E-001,-7.860320268249514E-001,-2.221926853179932E-001,-7.738533280963268E-001,-2.309875579745753E-001,
5.500000000000000E+009,-7.767310407944114E-001,-2.244797406781921E-001,-7.855237260614610E-001,-2.153908042977141E-001,-7.886007819938661E-001,-2.153554362297059E-001,-7.767232765106342E-001,-2.243415578354262E-001,
5.505000000000000E+009,-7.792909007358536E-001,-2.187535980163409E-001,-7.880622359414466E-001,-2.093607920551817E-001,-7.911061478805543E-001,-2.094335633182526E-001,-7.792298494960238E-001,-2.185740236022950E-001,
5.510000000000000E+009,-7.817415075107069E-001,-2.112378057356255E-001,-7.904762095720008E-001,-2.015501276788342E-001,-7.934762148094179E-001,-2.017612218284607E-001,-7.816316621155072E-001,-2.111154023169387E-001,
5.515000000000000E+009,-7.839772094979522E-001,-2.045925562580415E-001,-7.927000318629622E-001,-1.944110494976046E-001,-7.958117612075808E-001,-1.948047382783890E-001,-7.839011967272751E-001,-2.044219481815637E-001,
5.520000000000000E+009,-7.861272546338938E-001,-1.984731916219677E-001,-7.945297901861222E-001,-1.877617547058727E-001,-7.977264883995059E-001,-1.882077079296113E-001,-7.860310363391452E-001,-1.982388155991540E-001,
5.525000000000000E+009,-7.883298143963200E-001,-1.910024794958312E-001,-7.962599826187357E-001,-1.801260687361503E-001,-7.995415160369874E-001,-1.806229179859162E-001,-7.881980467932611E-001,-1.908314358416944E-001,
5.530000000000000E+009,-7.908204549175969E-001,-1.848307642796185E-001,-7.985735803398091E-001,-1.738928641075669E-001,-8.018275790214540E-001,-1.744117133998871E-001,-7.907591995984891E-001,-1.846674242241627E-001,
5.535000000000000E+009,-7.930638108637570E-001,-1.769307433155012E-001,-8.005487611811610E-001,-1.657410360751988E-001,-8.039367266082766E-001,-1.663308463764191E-001,-7.929700478196962E-001,-1.766420270191393E-001,
5.540000000000000E+009,-7.943630232841049E-001,-1.694721992228124E-001,-8.014694287267268E-001,-1.582275639582584E-001,-8.049535475540163E-001,-1.588223870325089E-001,-7.942189382490775E-001,-1.691985416993412E-001,
5.545000000000000E+009,-7.971951181574961E-001,-1.618103900340656E-001,-8.041404165998075E-001,-1.504285757119152E-001,-8.076517413711549E-001,-1.510791632270813E-001,-7.970515057748828E-001,-1.615642884669912E-001,
5.550000000000000E+009,-7.977983344204502E-001,-1.549229045464606E-001,-8.046259751937905E-001,-1.433721202841446E-001,-8.082750324630740E-001,-1.441145689249039E-001,-7.976119053391539E-001,-1.546476132900539E-001,
5.555000000000000E+009,-7.999544611439897E-001,-1.475519117927578E-001,-8.064102416537812E-001,-1.358132866115195E-001,-8.101955927276614E-001,-1.365093360996247E-001,-7.997692986386473E-001,-1.473320047387909E-001,
5.560000000000000E+009,-8.016856587619010E-001,-1.406435013818146E-001,-8.077936537941316E-001,-1.288675110172148E-001,-8.117015599632267E-001,-1.295309035205842E-001,-8.014614835708966E-001,-1.404741269418612E-001,
5.565000000000000E+009,-8.029626743932485E-001,-1.326417802134539E-001,-8.089263496100004E-001,-1.209580960919431E-001,-8.129084970283510E-001,-1.216109634280205E-001,-8.027923952603084E-001,-1.324443477700336E-001,
5.570000000000000E+009,-8.045263232309721E-001,-1.250953205284465E-001,-8.102437475766162E-001,-1.133435254487775E-001,-8.143232713890077E-001,-1.139181873345375E-001,-8.043353588641606E-001,-1.249285400978850E-001,
5.575000000000000E+009,-8.052510445737342E-001,-1.179837345828867E-001,-8.108379621628490E-001,-1.061807621615019E-001,-8.149462685585024E-001,-1.067078464436531E-001,-8.050662793769485E-001,-1.178255203599705E-001,
5.580000000000000E+009,-8.059285953284348E-001,-1.101860830596864E-001,-8.113791688005838E-001,-9.832384420445099E-002,-8.155859377861024E-001,-9.878470744609835E-002,-8.057321410710369E-001,-1.099677686147225E-001,
5.585000000000000E+009,-8.065529028828949E-001,-1.028936390992859E-001,-8.118136147320323E-001,-9.077551472093323E-002,-8.160435840225221E-001,-9.125260570764543E-002,-8.063608021701472E-001,-1.026834012988566E-001,
5.590000000000000E+009,-8.071408369294635E-001,-9.536402701860922E-002,-8.120415276793178E-001,-8.320050967784874E-002,-8.162131193351748E-001,-8.360698440074924E-002,-8.068502156254410E-001,-9.519401941625590E-002,
5.595000000000000E+009,-8.081380424064814E-001,-8.832664285631209E-002,-8.126578326468024E-001,-7.633840255651667E-002,-8.168123688888551E-001,-7.668755713224412E-002,-8.078452156719845E-001,-8.823271313035859E-002,
5.600000000000000E+009,-8.088039986497482E-001,-7.986544774392172E-002,-8.131089968531331E-001,-6.795901802931076E-002,-8.173292717361452E-001,-6.834932247161867E-002,-8.085886819634327E-001,-7.970464762126486E-002,
5.605000000000000E+009,-8.094183744296463E-001,-7.289559250127060E-002,-8.136229505270307E-001,-6.118039226812558E-002,-8.179480458068849E-001,-6.149105479121208E-002,-8.090964933646885E-001,-7.277530336523005E-002,
5.610000000000000E+009,-8.087915895430259E-001,-6.625213915073873E-002,-8.130959684785837E-001,-5.464648426742406E-002,-8.173976382827761E-001,-5.491124997854233E-002,-8.084667875459572E-001,-6.625826564480276E-002,
5.615000000000000E+009,-8.094977083181362E-001,-5.848657170692461E-002,-8.137187036886047E-001,-4.679779700474012E-002,-8.180184655189516E-001,-4.699081936359407E-002,-8.092446612823169E-001,-5.843170791503561E-002,
5.620000000000000E+009,-8.107933949681541E-001,-5.173477502359387E-002,-8.149174298597666E-001,-4.007397294294173E-002,-8.193140717887881E-001,-4.021310293555260E-002,-8.105304150624139E-001,-5.166497502865496E-002,
5.625000000000000E+009,-8.105459724626374E-001,-4.429528423979428E-002,-8.147498771434857E-001,-3.263092959531833E-002,-8.191487365913392E-001,-3.273818580985070E-002,-8.102758692037245E-001,-4.420988549685620E-002,
5.630000000000000E+009,-8.113410414717621E-001,-3.685747596136955E-002,-8.156900769797976E-001,-2.505876178974464E-002,-8.200943448066713E-001,-2.514836268961430E-002,-8.110934166989670E-001,-3.681229011059525E-002,
5.635000000000000E+009,-8.116877485499603E-001,-2.995126046035873E-002,-8.160520612930458E-001,-1.789560227602360E-002,-8.205215243339541E-001,-1.799222247123718E-002,-8.114046545375364E-001,-2.991601757843478E-002,
5.640000000000000E+009,-8.124310706035245E-001,-2.268431259346087E-002,-8.166358653021052E-001,-1.025101407635614E-002,-8.210701275253298E-001,-1.044205395281315E-002,-8.122029537783945E-001,-2.272564182568511E-002,
5.645000000000000E+009,-8.132557292046783E-001,-1.578743763591212E-002,-8.172035102075660E-001,-3.179405663192290E-003,-8.217473644256593E-001,-3.346745339632035E-003,-8.130907302684284E-001,-1.581134552195374E-002,
5.650000000000000E+009,-8.130225223508752E-001,-7.442080536010346E-003,-8.165849818234932E-001,5.194016950156781E-003,-8.212379766273501E-001,5.108658084273340E-003,-8.127717351025393E-001,-7.534699093264405E-003,
5.655000000000000E+009,-8.132013277609963E-001,4.966683364130824E-004,-8.164998011156990E-001,1.310753108658886E-002,-8.212090562438967E-001,1.305048991262913E-002,-8.130373051415840E-001,4.015831595852218E-004,
5.660000000000000E+009,-8.133221540012009E-001,7.616241925001309E-003,-8.164604395585069E-001,2.033447519493494E-002,-8.213044638252260E-001,2.028036185681820E-002,-8.131905269660248E-001,7.545818169075770E-003,
5.665000000000000E+009,-8.130372168405758E-001,1.532099674655164E-002,-8.160540563588508E-001,2.797268436501967E-002,-8.209480658912660E-001,2.805662647783757E-002,-8.128723751536605E-001,1.527839584135653E-002,
5.670000000000000E+009,-8.118216545165993E-001,2.217184606790716E-002,-8.148259345102418E-001,3.489012466552421E-002,-8.196889530372622E-001,3.508159265041352E-002,-8.116676689006107E-001,2.208049344424070E-002,
5.675000000000000E+009,-8.116216753085097E-001,2.961262202160049E-002,-8.146026820779837E-001,4.259502437992428E-002,-8.194626629257203E-001,4.266533931016923E-002,-8.114749641956480E-001,2.957364617512354E-002,
5.680000000000000E+009,-8.116063005557364E-001,3.669678929225257E-002,-8.142711634435058E-001,4.992762771510922E-002,-8.193045896911622E-001,5.003201211214067E-002,-8.114784539229207E-001,3.663378571609868E-002,
5.685000000000000E+009,-8.115848012636189E-001,4.477425346053971E-002,-8.139703241264219E-001,5.810902191591590E-002,-8.191432028007508E-001,5.837165003299714E-002,-8.115899512804611E-001,4.474539668581521E-002,
5.690000000000000E+009,-8.098397592561365E-001,5.252089257424592E-002,-8.119200072350867E-001,6.591937138089729E-002,-8.171809707260134E-001,6.630269556045533E-002,-8.098406791986945E-001,5.256424843517790E-002,
5.695000000000000E+009,-8.095712318081564E-001,5.905357161308228E-002,-8.113120434544343E-001,7.238432737442524E-002,-8.166441192054751E-001,7.287600532293320E-002,-8.094941538055764E-001,5.911232138432779E-002,
5.700000000000000E+009,-8.089721239558650E-001,6.708911217063703E-002,-8.105574353297975E-001,8.023118397578394E-002,-8.159521542358400E-001,8.093799782037738E-002,-8.089426559435951E-001,6.711272856675118E-002,
5.705000000000000E+009,-8.080793749000752E-001,7.407832346519386E-002,-8.096518850435196E-001,8.729305519479541E-002,-8.150055790901186E-001,8.810800108909608E-002,-8.081049113313279E-001,7.413919974779901E-002,
5.710000000000000E+009,-8.064459990350751E-001,8.119860042414476E-002,-8.078809455738860E-001,9.455711423078395E-002,-8.132536000633241E-001,9.538149568319324E-002,-8.064444394617040E-001,8.127982385040036E-002,
5.715000000000000E+009,-8.057228618408973E-001,8.894275991106343E-002,-8.069558220158118E-001,1.023695487013894E-001,-8.122286631584169E-001,1.033625895452500E-001,-8.057261457188216E-001,8.909711679658834E-002,
5.720000000000000E+009,-8.041862879725524E-001,9.652828731139436E-002,-8.051667105363078E-001,1.101764621484335E-001,-8.105120703697206E-001,1.112173625040055E-001,-8.042018525364265E-001,9.671879504870495E-002,
5.725000000000000E+009,-8.034319205589539E-001,1.033817934310084E-001,-8.040274087068587E-001,1.170431618533394E-001,-8.094244692802431E-001,1.182081878471375E-001,-8.034502054745962E-001,1.036255256097679E-001,
5.730000000000000E+009,-8.030704624938932E-001,1.113329810397991E-001,-8.033975167087861E-001,1.248941044474709E-001,-8.088270942115785E-001,1.262417916202546E-001,-8.030795502494912E-001,1.116865231600573E-001,
5.735000000000000E+009,-8.012645200771774E-001,1.181790491432208E-001,-8.014263365389873E-001,1.316795809561969E-001,-8.067448041915896E-001,1.331544209957123E-001,-8.011818174013188E-001,1.184763612202862E-001,
5.740000000000000E+009,-7.994555939524339E-001,1.266978205939481E-001,-7.993068005390762E-001,1.401945877646020E-001,-8.045583997535707E-001,1.417295420312882E-001,-7.992379185970910E-001,1.270304035741599E-001,
5.745000000000000E+009,-7.975979316463451E-001,1.326945600565318E-001,-7.974075310662925E-001,1.461528222235319E-001,-8.026252227783205E-001,1.476825343942642E-001,-7.973631341137516E-001,1.329983590630552E-001,
5.750000000000000E+009,-7.951741608657111E-001,1.406838477827440E-001,-7.947681328202438E-001,1.540261007656124E-001,-8.000243247604372E-001,1.556839250135422E-001,-7.948746478801375E-001,1.409551198455196E-001,
5.755000000000000E+009,-7.943464660293590E-001,1.478566982130311E-001,-7.939090892745042E-001,1.612383776225545E-001,-7.991865442466738E-001,1.630080708742142E-001,-7.940601366988369E-001,1.481125131052402E-001,
