% Version 1.00
%
%freq[Hz],re:Trc14_S21,im:Trc14_S21,re:cap3_copo1_air_S21,im:cap3_copo1_air_S21,re:cap3_copo1_water_S21,im:cap3_copo1_water_S21,re:cap3_copo1_0_1plstc_S21,im:cap3_copo1_0_1plstc_S21,re:cap3_copo1_0_5plstc_S21,im:cap3_copo1_0_5plstc_S21,re:cap3_copo1_1plstc_S21,im:cap3_copo1_1plstc_S21,
5.200000000000000E+009,-5.945355296134949E-001,-5.606521964073181E-001,-6.003048238945619E-001,-5.677053481661989E-001,-5.874127896815882E-001,-5.501853586483715E-001,-5.898966838980166E-001,-5.548019715608783E-001,-5.893624754905702E-001,-5.550242847442628E-001,-5.944775641103977E-001,-5.603262713561760E-001,
5.205000000000000E+009,-5.992972254753113E-001,-5.550041198730469E-001,-6.042232446115724E-001,-5.619688353274843E-001,-5.912247073741943E-001,-5.448376107563853E-001,-5.941734102324716E-001,-5.495413204376556E-001,-5.937750959396363E-001,-5.497165217399598E-001,-5.990162769751765E-001,-5.547734553102632E-001,
5.210000000000000E+009,-6.052126288414002E-001,-5.500013232231140E-001,-6.096010943692324E-001,-5.571784879808350E-001,-5.966068729499593E-001,-5.401036675591591E-001,-5.999976011670715E-001,-5.447568854529987E-001,-5.996611179351807E-001,-5.448559488296511E-001,-6.050669210193626E-001,-5.499088241400617E-001,
5.215000000000000E+009,-6.092380285263062E-001,-5.441878437995911E-001,-6.130916897568666E-001,-5.517246488932801E-001,-6.000578409724806E-001,-5.347747143244639E-001,-6.038292221444597E-001,-5.392061989899484E-001,-6.035975642204285E-001,-5.392199688911439E-001,-6.091168909517386E-001,-5.441074353177372E-001,
5.220000000000000E+009,-6.139350533485413E-001,-5.392956733703613E-001,-6.172145639588930E-001,-5.474533591710816E-001,-6.043045634112609E-001,-5.303096595524954E-001,-6.084047524923009E-001,-5.346763721542869E-001,-6.082356045722963E-001,-5.345295588493348E-001,-6.138873326036789E-001,-5.392400012894851E-001,
5.225000000000000E+009,-6.176890730857849E-001,-5.329494476318359E-001,-6.206314025749208E-001,-5.419426993023377E-001,-6.073985810772870E-001,-5.244752473632086E-001,-6.120066790793144E-001,-5.286640456879050E-001,-6.117896220207215E-001,-5.283860625267030E-001,-6.174630403428789E-001,-5.328228321563649E-001,
5.230000000000000E+009,-6.215434074401856E-001,-5.275132656097412E-001,-6.246999456391907E-001,-5.371261187748414E-001,-6.108565724627157E-001,-5.196407841334575E-001,-6.159399533015877E-001,-5.235701750986856E-001,-6.157228855133058E-001,-5.231537311553957E-001,-6.213647621434403E-001,-5.273220852447946E-001,
5.235000000000000E+009,-6.240645647048950E-001,-5.228734612464905E-001,-6.275049319205629E-001,-5.333853782005616E-001,-6.131187321873794E-001,-5.161332627755443E-001,-6.186726117451217E-001,-5.193452499766393E-001,-6.184557139396669E-001,-5.188184476852418E-001,-6.239001303540799E-001,-5.229242206919444E-001,
5.240000000000000E+009,-6.278157830238342E-001,-5.173637866973877E-001,-6.317354523565065E-001,-5.285036168371278E-001,-6.170846205857118E-001,-5.116173343810985E-001,-6.228436722982881E-001,-5.142157925140436E-001,-6.223610563278199E-001,-5.135171795845033E-001,-6.277452486539800E-001,-5.175593373037520E-001,
5.245000000000000E+009,-6.329115033149719E-001,-5.130531787872315E-001,-6.374747984321291E-001,-5.248746080051270E-001,-6.224636784885500E-001,-5.078562802571593E-001,-6.281708673715762E-001,-5.099842087548498E-001,-6.274750224113465E-001,-5.092658619880677E-001,-6.329091568987557E-001,-5.133275516993431E-001,
5.250000000000000E+009,-6.368187069892883E-001,-5.088150501251221E-001,-6.421424999988710E-001,-5.208808747847902E-001,-6.266506899976587E-001,-5.042237664824273E-001,-6.323254463733596E-001,-5.057045517043289E-001,-6.314728631973269E-001,-5.050804540634155E-001,-6.368147252447014E-001,-5.091830713399776E-001,
5.255000000000000E+009,-6.401073336601257E-001,-5.049365162849426E-001,-6.461879567604982E-001,-5.168535170468751E-001,-6.303537685094605E-001,-5.004376043088312E-001,-6.358510389571482E-001,-5.014774327413389E-001,-6.349723754882813E-001,-5.009167000770569E-001,-6.402399398287847E-001,-5.050722883190094E-001,
5.260000000000000E+009,-6.453325152397156E-001,-5.004549622535706E-001,-6.518408160931399E-001,-5.122251894932863E-001,-6.356628501936452E-001,-4.961976077002928E-001,-6.409763626652008E-001,-4.968133385289335E-001,-6.400593536376953E-001,-4.962887657165528E-001,-6.454966236100049E-001,-5.004961593201630E-001,
5.265000000000000E+009,-6.506533026695252E-001,-4.952831566333771E-001,-6.576950295445253E-001,-5.072259902299195E-001,-6.413032073010880E-001,-4.915395211488707E-001,-6.463375559746237E-001,-4.918315102237839E-001,-6.453813011169436E-001,-4.913332804203034E-001,-6.507806167412797E-001,-4.954505667264341E-001,
5.270000000000000E+009,-6.546016931533814E-001,-4.898884594440460E-001,-6.620542305860903E-001,-5.016380851745607E-001,-6.454976251307736E-001,-4.863005031434119E-001,-6.503037559049864E-001,-4.863049725015319E-001,-6.493046937942506E-001,-4.858598064422608E-001,-6.547760487531759E-001,-4.901265559625970E-001,
5.275000000000000E+009,-6.600917577743530E-001,-4.840269386768341E-001,-6.679125445854188E-001,-4.957161689761812E-001,-6.512853663670508E-001,-4.806903219376091E-001,-6.558824940685231E-001,-4.803856937849391E-001,-6.548509541511536E-001,-4.799188540458680E-001,-6.604058692039012E-001,-4.842924277777383E-001,
5.280000000000000E+009,-6.638547182083130E-001,-4.787239134311676E-001,-6.724879854092409E-001,-4.901748603059236E-001,-6.555239835857971E-001,-4.751930287756399E-001,-6.598208927495211E-001,-4.745951787445020E-001,-6.586848326683045E-001,-4.741738432407380E-001,-6.645256574714696E-001,-4.785790515799366E-001,
5.285000000000000E+009,-6.680839657783508E-001,-4.731293022632599E-001,-6.769762047569277E-001,-4.844089929833527E-001,-6.597928614018092E-001,-4.697019881801562E-001,-6.637135302028480E-001,-4.689141393254125E-001,-6.625788305282594E-001,-4.684513793468476E-001,-6.684789060942653E-001,-4.729282968912635E-001,
5.290000000000000E+009,-6.717394590377808E-001,-4.674015641212463E-001,-6.813254090935366E-001,-4.786079654430085E-001,-6.637221136443152E-001,-4.641661841931472E-001,-6.671881024417649E-001,-4.633051799353884E-001,-6.659904280662539E-001,-4.629001941680909E-001,-6.721362649069329E-001,-4.671920298327759E-001,
5.295000000000000E+009,-6.756742000579834E-001,-4.624761641025543E-001,-6.856771161656191E-001,-4.732408232377778E-001,-6.679275214795462E-001,-4.592314737518307E-001,-6.708542236125089E-001,-4.585175986450739E-001,-6.696843396186830E-001,-4.580429728031159E-001,-6.759431761930528E-001,-4.623392446797059E-001,
5.300000000000000E+009,-6.793007254600525E-001,-4.574796855449677E-001,-6.897947516029666E-001,-4.677478534224550E-001,-6.719783416982339E-001,-4.543947567018279E-001,-6.747752745506558E-001,-4.538164086483298E-001,-6.733755635261536E-001,-4.533334372520448E-001,-6.797539044169472E-001,-4.574125154161592E-001,
5.305000000000000E+009,-6.842687726020813E-001,-4.529187381267548E-001,-6.948799306378175E-001,-4.625557859525605E-001,-6.773183761749849E-001,-4.494358476076121E-001,-6.798694383330750E-001,-4.491233994849810E-001,-6.783654924392701E-001,-4.486929403305054E-001,-6.847227128435200E-001,-4.527556861020612E-001,
5.310000000000000E+009,-6.896160244941711E-001,-4.472683668136597E-001,-7.002927482453004E-001,-4.563286081699830E-001,-6.829631213011190E-001,-4.432123430745147E-001,-6.853351227980281E-001,-4.430274286615904E-001,-6.836807125091553E-001,-4.428101774215699E-001,-6.900930298358453E-001,-4.469278518147646E-001,
5.315000000000000E+009,-6.939818859100342E-001,-4.418264627456665E-001,-7.045633385454104E-001,-4.505464861157075E-001,-6.870697943325995E-001,-4.370721443928107E-001,-6.893396731816524E-001,-4.372672244983650E-001,-6.877047691345217E-001,-4.370967909812928E-001,-6.942985169623104E-001,-4.412915958901887E-001,
5.320000000000000E+009,-6.976406574249268E-001,-4.351628720760346E-001,-7.086500950554201E-001,-4.435197231714022E-001,-6.906048519236585E-001,-4.299727064956433E-001,-6.929710541276987E-001,-4.304791140146608E-001,-6.912738739013672E-001,-4.303930262565614E-001,-6.980370210315796E-001,-4.345556020259419E-001,
5.325000000000000E+009,-7.034805417060852E-001,-4.290841817855835E-001,-7.144697187012941E-001,-4.366144884507142E-001,-6.956494141005043E-001,-4.233788269284807E-001,-6.984141331753444E-001,-4.241873992552068E-001,-6.965996624946595E-001,-4.242990035533906E-001,-7.035794386095570E-001,-4.284209856173266E-001,
5.330000000000000E+009,-7.072783708572388E-001,-4.233545362949371E-001,-7.179704208318483E-001,-4.303596134598238E-001,-6.987199093847694E-001,-4.175566270442643E-001,-7.018407894661621E-001,-4.184750589410676E-001,-7.002181383132936E-001,-4.187176152706147E-001,-7.074168374414577E-001,-4.226849828717122E-001,
5.335000000000000E+009,-7.123588323593140E-001,-4.149168133735657E-001,-7.226038159470523E-001,-4.215354955654755E-001,-7.029968649940882E-001,-4.093159511786636E-001,-7.065164622344319E-001,-4.102451849371822E-001,-7.049080290794374E-001,-4.104527318000795E-001,-7.123379318916960E-001,-4.142703135439260E-001,
5.340000000000000E+009,-7.156110405921936E-001,-4.082738459110260E-001,-7.253178720264283E-001,-4.147536953757478E-001,-7.056287106350599E-001,-4.030015521194859E-001,-7.096222680759310E-001,-4.036827976272690E-001,-7.079847383499145E-001,-4.040440058231355E-001,-7.155222583183311E-001,-4.075889024070322E-001,
5.345000000000000E+009,-7.190486788749695E-001,-4.013025760650635E-001,-7.283430829637452E-001,-4.079491792176668E-001,-7.086041960126386E-001,-3.965291621584787E-001,-7.128924160928295E-001,-3.970037009396212E-001,-7.114041422843933E-001,-3.973585679054261E-001,-7.189569623832038E-001,-4.007430091681382E-001,
5.350000000000000E+009,-7.228475809097290E-001,-3.948150277137756E-001,-7.319884469970706E-001,-4.017445349669802E-001,-7.120664564574518E-001,-3.905273587177994E-001,-7.167006683874133E-001,-3.905839609791164E-001,-7.153578601837158E-001,-3.909912880897523E-001,-7.228271641944613E-001,-3.942334431436545E-001,
5.355000000000000E+009,-7.252051234245300E-001,-3.878321647644043E-001,-7.344232909855348E-001,-3.950131717675172E-001,-7.139791438978962E-001,-3.839964317852695E-001,-7.188481591307373E-001,-3.836995264622410E-001,-7.174962403297426E-001,-3.838192334651948E-001,-7.251632274290080E-001,-3.870837162236663E-001,
5.360000000000000E+009,-7.288326621055603E-001,-3.809724152088165E-001,-7.378909034244997E-001,-3.885344075732118E-001,-7.171810625838817E-001,-3.779538004136376E-001,-7.222919350558027E-001,-3.770699263843295E-001,-7.207873297691345E-001,-3.772482379436494E-001,-7.285894376990126E-001,-3.803613716416077E-001,
5.365000000000000E+009,-7.303038835525513E-001,-3.743579983711243E-001,-7.396901792762453E-001,-3.826261741301118E-001,-7.187241883817445E-001,-3.723778481865029E-001,-7.238876269422183E-001,-3.708516159242594E-001,-7.223201930046083E-001,-3.709563665866852E-001,-7.301136599795586E-001,-3.739170902555741E-001,
5.370000000000000E+009,-7.324864268302918E-001,-3.687636554241180E-001,-7.426572651878969E-001,-3.773623514032136E-001,-7.213907789856373E-001,-3.674811314490206E-001,-7.262555465395610E-001,-3.651331198111353E-001,-7.245910138130188E-001,-3.653487748146058E-001,-7.324998958313556E-001,-3.682744868244345E-001,
5.375000000000000E+009,-7.361311912536621E-001,-3.626687228679657E-001,-7.472129085431214E-001,-3.713810771767579E-001,-7.254123847024798E-001,-3.619056591892207E-001,-7.298201150424496E-001,-3.592177160026300E-001,-7.280903141975403E-001,-3.595203782081605E-001,-7.361158506020640E-001,-3.621675973053865E-001,
5.380000000000000E+009,-7.397196292877197E-001,-3.570316433906555E-001,-7.517417029390261E-001,-3.656578700576783E-001,-7.293106664542746E-001,-3.567517711995215E-001,-7.334153764011452E-001,-3.537854812701246E-001,-7.316383657455445E-001,-3.540091450691224E-001,-7.396268475221260E-001,-3.566854490466561E-001,
5.385000000000000E+009,-7.421861290931702E-001,-3.511641919612885E-001,-7.550436145790408E-001,-3.591367130510407E-001,-7.321227150622162E-001,-3.511596900842093E-001,-7.360607743149954E-001,-3.479031149535998E-001,-7.340806326866152E-001,-3.481847249031068E-001,-7.420624217042687E-001,-3.508438642985248E-001,
5.390000000000000E+009,-7.463796734809876E-001,-3.446609079837799E-001,-7.597748128686526E-001,-3.517122507527467E-001,-7.366085759432618E-001,-3.447138913337884E-001,-7.402564877294122E-001,-3.410286323265582E-001,-7.381991724014283E-001,-3.416085454940797E-001,-7.462993353956536E-001,-3.441440468390722E-001,
5.395000000000000E+009,-7.500219345092773E-001,-3.384622037410736E-001,-7.638737630741885E-001,-3.448989009807130E-001,-7.404102684349895E-001,-3.387509058758469E-001,-7.436130104901956E-001,-3.348808139306030E-001,-7.416748561859131E-001,-3.355203035354615E-001,-7.498166221494632E-001,-3.381391129520803E-001,
5.400000000000000E+009,-7.536881566047669E-001,-3.325438201427460E-001,-7.680462944672245E-001,-3.379878664073487E-001,-7.444531615412997E-001,-3.329811117866146E-001,-7.473251641275955E-001,-3.288891377308588E-001,-7.453643238067628E-001,-3.295625804424286E-001,-7.536175867643645E-001,-3.321283893218973E-001,
5.405000000000000E+009,-7.570629715919495E-001,-3.261327743530273E-001,-7.716031866487734E-001,-3.309032892975617E-001,-7.482677645795886E-001,-3.268129437308189E-001,-7.505873077867585E-001,-3.224920258422682E-001,-7.485852236747742E-001,-3.233038279533387E-001,-7.570388062980220E-001,-3.259106344801517E-001,
5.410000000000000E+009,-7.599261999130249E-001,-3.196634054183960E-001,-7.743686883711857E-001,-3.233186294359742E-001,-7.511905717658328E-001,-3.199922173969170E-001,-7.532547683367574E-001,-3.156701400362433E-001,-7.513273923873902E-001,-3.166486822605134E-001,-7.599465232474852E-001,-3.192053844192819E-001,
5.415000000000000E+009,-7.638078331947327E-001,-3.120949566364288E-001,-7.783019660985110E-001,-3.148478919719087E-001,-7.549871253619834E-001,-3.123942061184539E-001,-7.567467184177418E-001,-3.080073306402678E-001,-7.548573369979861E-001,-3.090194474220276E-001,-7.636340225800534E-001,-3.114359455394552E-001,
5.420000000000000E+009,-7.655708193778992E-001,-3.050496876239777E-001,-7.803408788472903E-001,-3.069392751177064E-001,-7.570188317480948E-001,-3.056674297498462E-001,-7.584237150613379E-001,-3.011590140659401E-001,-7.564424352645875E-001,-3.022655697345734E-001,-7.654357113956510E-001,-3.044887111668113E-001,
5.425000000000000E+009,-7.687486410140991E-001,-2.994847893714905E-001,-7.833464685048220E-001,-3.003031757385408E-001,-7.603680624274449E-001,-3.000026794788751E-001,-7.613733637677254E-001,-2.955894047483762E-001,-7.593517751693728E-001,-2.968087800979614E-001,-7.684521766803550E-001,-2.989894181281581E-001,
5.430000000000000E+009,-7.716975212097168E-001,-2.929490506649017E-001,-7.859847569062808E-001,-2.924307395182801E-001,-7.632075426784715E-001,-2.933545925066668E-001,-7.639224877743523E-001,-2.888738053271535E-001,-7.620936731338502E-001,-2.904029456615448E-001,-7.713468896314693E-001,-2.923872711175787E-001,
5.435000000000000E+009,-7.740818858146668E-001,-2.847144603729248E-001,-7.879896057602540E-001,-2.833814712461396E-001,-7.655555977524923E-001,-2.852575495441801E-001,-7.659540337958375E-001,-2.809722340405747E-001,-7.642961801528933E-001,-2.824541601657868E-001,-7.736964934785611E-001,-2.842606817923275E-001,
5.440000000000000E+009,-7.758849263191223E-001,-2.785148918628693E-001,-7.897715818977052E-001,-2.760422896108399E-001,-7.676820105608221E-001,-2.792267184280162E-001,-7.677945643080666E-001,-2.749148371292524E-001,-7.661484063148499E-001,-2.764086791992188E-001,-7.756852274696303E-001,-2.780712039590284E-001,
5.445000000000000E+009,-7.791452407836914E-001,-2.702365815639496E-001,-7.922833056283877E-001,-2.664562906181947E-001,-7.707031560224404E-001,-2.710844549361161E-001,-7.705835385417039E-001,-2.669944666314071E-001,-7.690291439056398E-001,-2.684830493927002E-001,-7.786953204312992E-001,-2.699376870854099E-001,
5.450000000000000E+009,-7.818791270256043E-001,-2.640894353389740E-001,-7.942286179571535E-001,-2.588560565167848E-001,-7.734487714094926E-001,-2.646856538360698E-001,-7.732769664148900E-001,-2.606045003257993E-001,-7.716069417953493E-001,-2.621973018169403E-001,-7.814692512945143E-001,-2.635181777984131E-001,
5.455000000000000E+009,-7.847473621368408E-001,-2.555185258388519E-001,-7.964146273471986E-001,-2.490170744731446E-001,-7.762659007860590E-001,-2.562492136181227E-001,-7.760233773004148E-001,-2.523087599905782E-001,-7.744018332481386E-001,-2.539522142410278E-001,-7.845022973820583E-001,-2.550629838366827E-001,
5.460000000000000E+009,-7.871128320693970E-001,-2.477747648954392E-001,-7.978717755497744E-001,-2.397550634954530E-001,-7.786025606290854E-001,-2.484709955136107E-001,-7.781306022074426E-001,-2.445374202709115E-001,-7.766152194023134E-001,-2.462300505161286E-001,-7.869308898019629E-001,-2.470395633266182E-001,
5.465000000000000E+009,-7.884784936904907E-001,-2.404441237449646E-001,-7.977202356269839E-001,-2.313604112143403E-001,-7.797339097491499E-001,-2.416598980621708E-001,-7.791817219474460E-001,-2.376263762744336E-001,-7.775904903411868E-001,-2.393613150596619E-001,-7.880393356649900E-001,-2.398591807170130E-001,
5.470000000000000E+009,-7.910466194152832E-001,-2.322431951761246E-001,-7.989301701111453E-001,-2.217061420065080E-001,-7.821922173636278E-001,-2.335380252782575E-001,-7.814431312208620E-001,-2.296314852046958E-001,-7.799994693756105E-001,-2.315861098527909E-001,-7.904381892558012E-001,-2.317691218122838E-001,
5.475000000000000E+009,-7.918543815612793E-001,-2.240680456161499E-001,-7.977942167096560E-001,-2.119988288888398E-001,-7.829100940295899E-001,-2.255390362734974E-001,-7.821316255135004E-001,-2.215411709680979E-001,-7.808554097175600E-001,-2.235375532865525E-001,-7.913551677809644E-001,-2.234557027365882E-001,
