% Version 1.00
%
%freq[Hz],re:Trc14_S21,im:Trc14_S21,re:Cap3_duto1_air_S21,im:Cap3_duto1_air_S21,re:Cap3_duto1_air_water1_S21,im:Cap3_duto1_air_water1_S21,re:Cap3_duto1_1plstc_S21,im:Cap3_duto1_1plstc_S21,re:Cap3_duto1_0_1plstc_S21,im:Cap3_duto1_0_1plstc_S21,re:Cap3_duto1_0_5plstc_S21,im:Cap3_duto1_0_5plstc_S21,
2.195000000000000E+009,-7.430571414630031E-001,5.454597586132933E-001,-7.452784778262329E-001,5.574870288204956E-001,-7.424608857326951E-001,5.471483191809707E-001,-7.410633957147531E-001,5.465856914145090E-001,-7.424137722435018E-001,5.462424158976291E-001,-7.436482435508403E-001,5.454816861961160E-001,
2.200000000000000E+009,-7.329470243775748E-001,5.530538043596940E-001,-7.332852790620424E-001,5.663357519050599E-001,-7.319631964023533E-001,5.552095494847560E-001,-7.307562529280087E-001,5.546449594699927E-001,-7.321115764169242E-001,5.543732221234780E-001,-7.335177145072693E-001,5.531505673643702E-001,
2.205000000000000E+009,-7.240993053697881E-001,5.615127321259195E-001,-7.222237500263978E-001,5.756585355007935E-001,-7.226201710549784E-001,5.641441272873869E-001,-7.215102231185342E-001,5.634748801779916E-001,-7.228463928736758E-001,5.632247953992300E-001,-7.246035834358935E-001,5.616029123103208E-001,
2.210000000000000E+009,-7.134916623235846E-001,5.687398858853205E-001,-7.090380313508606E-001,5.836982841040039E-001,-7.113435177838565E-001,5.720068668692590E-001,-7.102895301274786E-001,5.713253048738500E-001,-7.117573732543440E-001,5.708895673222134E-001,-7.140112278967657E-001,5.688924306386977E-001,
2.215000000000000E+009,-7.036214561436951E-001,5.779598073605462E-001,-6.962057664865113E-001,5.926995251879883E-001,-7.006003009512010E-001,5.814542885717019E-001,-6.996966154196178E-001,5.808042908096317E-001,-7.011871412867669E-001,5.804589198861548E-001,-7.041026891043807E-001,5.779839563126299E-001,
2.220000000000000E+009,-6.921936587871425E-001,5.871881718647231E-001,-6.817285649375917E-001,6.014160481724550E-001,-6.881269276253555E-001,5.912471991446844E-001,-6.871848427443248E-001,5.905135379659994E-001,-6.888686422435574E-001,5.900102532411684E-001,-6.927617897419024E-001,5.873034730063967E-001,
2.225000000000000E+009,-6.795589431445221E-001,5.959685235134569E-001,-6.658077724142458E-001,6.091826606535340E-001,-6.741372217587329E-001,6.002400654684976E-001,-6.733040602952911E-001,5.996334496342600E-001,-6.751499080924726E-001,5.988016174011073E-001,-6.801670635974206E-001,5.960350893417902E-001,
2.230000000000000E+009,-6.646363960280785E-001,6.052647199030711E-001,-6.474964936604312E-001,6.162826217088319E-001,-6.576926789638775E-001,6.095888145396725E-001,-6.567815279488268E-001,6.088649268983588E-001,-6.590774912908832E-001,6.082404990183973E-001,-6.651671925928591E-001,6.054552278936136E-001,
2.235000000000000E+009,-6.489501069343189E-001,6.137352744750032E-001,-6.285279034523013E-001,6.220448616632082E-001,-6.400794354287653E-001,6.181246084543178E-001,-6.392111752921108E-001,6.173922408129660E-001,-6.419157752892697E-001,6.167318783264394E-001,-6.495860112428218E-001,6.138792136230316E-001,
2.240000000000000E+009,-6.307499595586992E-001,6.229008845139706E-001,-6.072305655323793E-001,6.273611223071290E-001,-6.195988852854391E-001,6.268133969754113E-001,-6.187077003420846E-001,6.259544299092921E-001,-6.219601335461398E-001,6.254686193028977E-001,-6.314324876787136E-001,6.230275739877822E-001,
2.245000000000000E+009,-6.102312947940097E-001,6.310506388884820E-001,-5.841805593829347E-001,6.307120913720704E-001,-5.964553471483932E-001,6.339922685524000E-001,-5.955941314355839E-001,6.332683352717284E-001,-5.993489817649113E-001,6.329449190428436E-001,-6.110093784093860E-001,6.312540363428798E-001,
2.250000000000000E+009,-5.862778727630758E-001,6.376567180981814E-001,-5.585413072669984E-001,6.315427101057434E-001,-5.693945876511737E-001,6.390659959969043E-001,-5.684978970127108E-001,6.382102239177343E-001,-5.731158606106227E-001,6.381816109239615E-001,-5.870832379280521E-001,6.380482043159694E-001,
2.255000000000000E+009,-5.603299499835061E-001,6.416688546080174E-001,-5.313531074555969E-001,6.291076939474488E-001,-5.403681246588177E-001,6.404881540035066E-001,-5.393681140280501E-001,6.393286517346724E-001,-5.446823629377861E-001,6.402399931766429E-001,-5.612800994011056E-001,6.420497515997183E-001,
2.260000000000000E+009,-5.309475551326064E-001,6.436382348178551E-001,-5.017388325419617E-001,6.226341535102845E-001,-5.076937762784894E-001,6.386008723539882E-001,-5.067361538333501E-001,6.371713795529596E-001,-5.126541745686986E-001,6.392661373603060E-001,-5.320363320092254E-001,6.441402151051607E-001,
2.265000000000000E+009,-4.977651439231483E-001,6.412621165728771E-001,-4.705546351251985E-001,6.102547243168641E-001,-4.715954809784200E-001,6.308814381544163E-001,-4.708711284529155E-001,6.291083841545840E-001,-4.769458173225863E-001,6.324715471304582E-001,-4.990432337773675E-001,6.419146136800337E-001,
2.270000000000000E+009,-4.616531888912868E-001,6.325915659882140E-001,-4.390128482052613E-001,5.904444461663819E-001,-4.336097527971199E-001,6.148454949222523E-001,-4.332402981651242E-001,6.129359886521665E-001,-4.392999658899962E-001,6.177973936369807E-001,-4.632668085805168E-001,6.336164251934634E-001,
2.275000000000000E+009,-4.240342924016322E-001,6.148410644075908E-001,-4.105229899036409E-001,5.595078581300355E-001,-3.958825656266273E-001,5.886141450224869E-001,-3.958787067859502E-001,5.863953812260450E-001,-4.016306240792100E-001,5.929886363160776E-001,-4.255526700009191E-001,6.165882850284556E-001,
2.280000000000000E+009,-3.875630348915841E-001,5.889123036003156E-001,-3.906733198100282E-001,5.211618559808351E-001,-3.613588181548852E-001,5.523586923691501E-001,-3.618685115350561E-001,5.502222709636591E-001,-3.668904084675235E-001,5.585112017225344E-001,-3.889397284760710E-001,5.910391766923605E-001,
2.285000000000000E+009,-3.533863569430216E-001,5.509190167290952E-001,-3.815271117626191E-001,4.767683038478853E-001,-3.327888189330936E-001,5.022311189882173E-001,-3.338905174478387E-001,5.000322028584773E-001,-3.376488725503162E-001,5.105876380837533E-001,-3.543475021945143E-001,5.538256295462103E-001,
2.290000000000000E+009,-3.257635079589379E-001,4.995900461336012E-001,-3.835077870804597E-001,4.294545340409852E-001,-3.169842575661009E-001,4.389898530695885E-001,-3.187205397516781E-001,4.371239162382533E-001,-3.200156291066447E-001,4.497503627144859E-001,-3.258775696648535E-001,5.030741383604158E-001,
2.295000000000000E+009,-3.113372937546311E-001,4.363305130137308E-001,-3.995665995382691E-001,3.847401681973268E-001,-3.213387188244574E-001,3.671268523733509E-001,-3.236459035112339E-001,3.659738326646216E-001,-3.210503253606932E-001,3.799577380240150E-001,-3.105124425447990E-001,4.399266105349760E-001,
2.300000000000000E+009,-3.170887083970683E-001,3.631977539835789E-001,-4.253367438445283E-001,3.455695390352631E-001,-3.519160855291240E-001,2.949763871050968E-001,-3.543600003376483E-001,2.945432092810029E-001,-3.470212089095253E-001,3.078459343717335E-001,-3.152288357579061E-001,3.666622230131792E-001,
2.305000000000000E+009,-3.517222974479182E-001,2.912773808505468E-001,-4.619390394602205E-001,3.133165644255067E-001,-4.093260276627253E-001,2.371517855772797E-001,-4.115178357044125E-001,2.377005069912583E-001,-4.001353650204340E-001,2.478343702382933E-001,-3.489053168579602E-001,2.941771139528294E-001,
2.310000000000000E+009,-4.102959533066825E-001,2.377572720285547E-001,-5.054680961886597E-001,2.937008793316651E-001,-4.801685274728196E-001,2.066989030273612E-001,-4.817533257550377E-001,2.075970688173753E-001,-4.684734416388836E-001,2.132620332759430E-001,-4.066059716290465E-001,2.398114977615011E-001,
2.315000000000000E+009,-4.811586170846348E-001,2.098607347163571E-001,-5.522580429667664E-001,2.883349161109162E-001,-5.512315572495911E-001,2.021690218585223E-001,-5.523573361145071E-001,2.031575288819090E-001,-5.394289578339945E-001,2.045371388015608E-001,-4.772072282998025E-001,2.104963103732896E-001,
2.320000000000000E+009,-5.499014720786253E-001,2.066739913630580E-001,-5.953182207319641E-001,2.960966842393494E-001,-6.121465385200973E-001,2.166483557011776E-001,-6.130421792518341E-001,2.177801668456985E-001,-6.016592982680158E-001,2.160519107524081E-001,-5.465457221859122E-001,2.060815959546626E-001,
2.325000000000000E+009,-6.097813335907998E-001,2.215560651053976E-001,-6.320191239187625E-001,3.146977872973634E-001,-6.611222556917731E-001,2.430530556524487E-001,-6.618011077289769E-001,2.440788518668987E-001,-6.522778678908058E-001,2.403590897238383E-001,-6.071528379761160E-001,2.205823377603584E-001,
2.330000000000000E+009,-6.570480218986436E-001,2.481159929556584E-001,-6.578493005574038E-001,3.393407559991456E-001,-6.973724194367534E-001,2.756238090878661E-001,-6.977933289511769E-001,2.767268876628437E-001,-6.904120711365831E-001,2.717622994244197E-001,-6.549768750444974E-001,2.469043345442515E-001,
2.335000000000000E+009,-6.935432006161465E-001,2.796841742395241E-001,-6.759475059262087E-001,3.646505752288056E-001,-7.239776591682471E-001,3.097831252452595E-001,-7.240765886379250E-001,3.109580033297225E-001,-7.186578064299092E-001,3.054858243174618E-001,-6.918929510980607E-001,2.782836268309156E-001,
2.340000000000000E+009,-7.207755024732067E-001,3.145953987124678E-001,-6.879902001423647E-001,3.899357709753419E-001,-7.425167085527287E-001,3.450828169660657E-001,-7.424399291153696E-001,3.459531880065750E-001,-7.386346228636679E-001,3.406366229671866E-001,-7.195056784682541E-001,3.132582878497225E-001,
2.345000000000000E+009,-7.375558118068316E-001,3.484782717095959E-001,-6.946186616508485E-001,4.117625404676821E-001,-7.524458296866927E-001,3.773024337941262E-001,-7.522372443080851E-001,3.781426150318609E-001,-7.497040942578241E-001,3.731764180992316E-001,-7.366274085749990E-001,3.471576211263674E-001,
2.350000000000000E+009,-7.491736467004744E-001,3.812250066341911E-001,-7.000186329699709E-001,4.335928203109743E-001,-7.588878545242372E-001,4.078043094128429E-001,-7.587412805132479E-001,4.086365527642820E-001,-7.570623609065180E-001,4.040086676512026E-001,-7.485103565553823E-001,3.798975829615022E-001,
2.355000000000000E+009,-7.549323115957100E-001,4.117517553998055E-001,-7.010510853672792E-001,4.544128220331575E-001,-7.608442291922418E-001,4.360661541345457E-001,-7.605068642977730E-001,4.365579190444163E-001,-7.595250118435568E-001,4.324793100973139E-001,-7.545326838829261E-001,4.106461470347833E-001,
2.360000000000000E+009,-7.569820644123981E-001,4.400357056761143E-001,-6.998866527531434E-001,4.721989401084138E-001,-7.599479540544056E-001,4.614896305003310E-001,-7.596512804190558E-001,4.621012727299291E-001,-7.591409942341039E-001,4.584401823611870E-001,-7.566447603596369E-001,4.387946341856861E-001,
2.365000000000000E+009,-7.567918092961309E-001,4.653210076063605E-001,-6.982258356985475E-001,4.878683628034212E-001,-7.578925728870495E-001,4.847246759852829E-001,-7.574959473268630E-001,4.850770214435886E-001,-7.574135044172873E-001,4.819311169105105E-001,-7.567155996339492E-001,4.644186548341389E-001,
2.370000000000000E+009,-7.534591617571059E-001,4.886196644519386E-001,-6.953794040811159E-001,5.018484905427553E-001,-7.530447806463685E-001,5.057193800045714E-001,-7.527178772145573E-001,5.061874837522880E-001,-7.528366043864250E-001,5.032034524284066E-001,-7.534337345104971E-001,4.877557671228531E-001,
2.375000000000000E+009,-7.499406533046710E-001,5.107627287114962E-001,-6.934215246041873E-001,5.149752377536012E-001,-7.484512287350740E-001,5.257520659816267E-001,-7.480347711696060E-001,5.261605920307193E-001,-7.484581629659964E-001,5.237456555645070E-001,-7.500131080907946E-001,5.100382230138360E-001,
2.380000000000000E+009,-7.437502611966560E-001,5.287962997593489E-001,-6.906506949218751E-001,5.259825334173585E-001,-7.417281725413356E-001,5.422700646517111E-001,-7.413822181874999E-001,5.426787421096156E-001,-7.417483129808766E-001,5.404226959408112E-001,-7.438761970430644E-001,5.282077017715082E-001,
2.385000000000000E+009,-7.385188780480032E-001,5.473253834473087E-001,-6.889117498287964E-001,5.382191413777161E-001,-7.359449387373556E-001,5.591692757938451E-001,-7.355993283351892E-001,5.595519020154600E-001,-7.361243013869254E-001,5.575493842855384E-001,-7.386250435970052E-001,5.467472530573403E-001,
2.390000000000000E+009,-7.316515211888406E-001,5.648310835045233E-001,-6.862687155247499E-001,5.504539198736573E-001,-7.289098296251904E-001,5.755290815161875E-001,-7.284978287262541E-001,5.756950181769058E-001,-7.290613784411817E-001,5.740980350366116E-001,-7.318544741786652E-001,5.645242710740661E-001,
2.395000000000000E+009,-7.242703740417817E-001,5.798966466262823E-001,-6.835052879725648E-001,5.617001813563538E-001,-7.213029564919552E-001,5.893071096062871E-001,-7.209755233098638E-001,5.896725154559463E-001,-7.214901044057789E-001,5.879764169204089E-001,-7.244270635908587E-001,5.794989633019734E-001,
2.400000000000000E+009,-7.166220520141531E-001,5.935284552285678E-001,-6.800420826661683E-001,5.724908249951173E-001,-7.135600410143158E-001,6.020182879890943E-001,-7.132800380082824E-001,6.022582130848136E-001,-7.138717710944129E-001,6.009023934172253E-001,-7.167481441592306E-001,5.931896778424926E-001,
2.405000000000000E+009,-7.096879002184527E-001,6.065644113692378E-001,-6.768132463796999E-001,5.833520938896180E-001,-7.067213228150534E-001,6.142164756652963E-001,-7.063612456272146E-001,6.145132363104117E-001,-7.068726446335333E-001,6.132372316041577E-001,-7.098989781470774E-001,6.063277204772253E-001,
2.410000000000000E+009,-7.007643816088364E-001,6.198023308617867E-001,-6.717139990234377E-001,5.945577635652162E-001,-6.977632243090625E-001,6.266677327880309E-001,-6.975052177275242E-001,6.269890737438080E-001,-6.980205751678151E-001,6.258331527511799E-001,-7.009207749055426E-001,6.196273478676782E-001,
2.415000000000000E+009,-6.930230994074519E-001,6.314057720296602E-001,-6.677419828915407E-001,6.044742456835940E-001,-6.900889543987833E-001,6.376621820451097E-001,-6.897127574589781E-001,6.379383009295838E-001,-6.903296453002300E-001,6.370105307788064E-001,-6.930261761914307E-001,6.312532858124220E-001,
2.420000000000000E+009,-6.847449092215974E-001,6.428744913685982E-001,-6.634544160165408E-001,6.149799074389649E-001,-6.818693057964181E-001,6.484822338169795E-001,-6.814373189746041E-001,6.488167499103673E-001,-6.820902475282901E-001,6.479864627757086E-001,-6.847673157086822E-001,6.428176854849659E-001,
2.425000000000000E+009,-6.765569118780072E-001,6.535041796949730E-001,-6.591669212507632E-001,6.250088305285646E-001,-6.737128662732405E-001,6.585835971600291E-001,-6.734098714379747E-001,6.589870272476318E-001,-6.739426541564025E-001,6.581782449702620E-001,-6.765416489089150E-001,6.533244823990704E-001,
2.430000000000000E+009,-6.685531602091039E-001,6.638131236031342E-001,-6.548952872430423E-001,6.356360592422486E-001,-6.658534538754798E-001,6.683839309342636E-001,-6.654486305835832E-001,6.686090542444780E-001,-6.660098369437864E-001,6.680893696310376E-001,-6.685870728256700E-001,6.637175866988715E-001,
2.435000000000000E+009,-6.601096440296279E-001,6.734882125082342E-001,-6.496043339158633E-001,6.460729046003724E-001,-6.576219218788781E-001,6.776211021556263E-001,-6.572257647465059E-001,6.779863123783060E-001,-6.577156648446415E-001,6.774411643997388E-001,-6.601092317335203E-001,6.734276543136769E-001,
2.440000000000000E+009,-6.519815587865024E-001,6.819920943397493E-001,-6.439382146301272E-001,6.551784994358827E-001,-6.496483720905214E-001,6.857214800926365E-001,-6.491829152588275E-001,6.861414966611282E-001,-6.496644884025544E-001,6.857176462773118E-001,-6.519525430308714E-001,6.818903195318562E-001,
2.445000000000000E+009,-6.441746064029562E-001,6.907787730485995E-001,-6.388287091262820E-001,6.649813585266114E-001,-6.420908475234290E-001,6.944716338205843E-001,-6.415079048798236E-001,6.945991162281063E-001,-6.419109505557559E-001,6.943315771053743E-001,-6.441278492476492E-001,6.908061426875582E-001,
2.450000000000000E+009,-6.362690932108279E-001,6.990543746673266E-001,-6.330109272503663E-001,6.743694419749452E-001,-6.342608388199628E-001,7.022222072757962E-001,-6.338144944893559E-001,7.026512547452778E-001,-6.340600241187054E-001,7.021239082979316E-001,-6.361973433310437E-001,6.989053403081436E-001,
2.455000000000000E+009,-6.267181549621276E-001,7.076654621547756E-001,-6.252392356726075E-001,6.844976747994996E-001,-6.249530712273116E-001,7.108495031643962E-001,-6.243911072242288E-001,7.111095982599693E-001,-6.247057702512086E-001,7.108671615497374E-001,-6.267919615626302E-001,7.077075280112462E-001,
2.460000000000000E+009,-6.198309162651934E-001,7.156616752573300E-001,-6.196580164733887E-001,6.939168844982911E-001,-6.181354951673570E-001,7.187708715484399E-001,-6.175779199423813E-001,7.189829363156578E-001,-6.178864306497313E-001,7.185185978558544E-001,-6.198765078043103E-001,7.156537792971494E-001,
2.465000000000000E+009,-6.115953330146414E-001,7.238197230115594E-001,-6.123309470568848E-001,7.030328777108766E-001,-6.101160212588893E-001,7.265952095138403E-001,-6.095258362187933E-001,7.270006553950335E-001,-6.097214128451746E-001,7.264813582307108E-001,-6.116196963733237E-001,7.237620771047083E-001,
2.470000000000000E+009,-6.040863255293071E-001,7.315167918513419E-001,-6.057871730845643E-001,7.115767467973329E-001,-6.025097132097842E-001,7.344212530167164E-001,-6.019587900703605E-001,7.345069598057906E-001,-6.021929925183873E-001,7.341669942456742E-001,-6.039871392327871E-001,7.314496732007420E-001,
2.475000000000000E+009,-5.957746124438043E-001,7.392900536740096E-001,-5.982267888186648E-001,7.203362159162905E-001,-5.941541936767122E-001,7.420079782913642E-001,-5.936081691332011E-001,7.422472538438174E-001,-5.939233446664883E-001,7.417262151964587E-001,-5.957239223960450E-001,7.392624185878352E-001,
