% Version 1.00
%
%freq[Hz],re:Trc14_S21,im:Trc14_S21,re:Cap1_duto1_0_1plstc_S21,im:Cap1_duto1_0_1plstc_S21,re:Cap1_duto1_0_5plstc_S21,im:Cap1_duto1_0_5plstc_S21,re:Cap1_duto1_0_75plstc_S21,im:Cap1_duto1_0_75plstc_S21,re:Cap1_duto1_1plstc_S21,im:Cap1_duto1_1plstc_S21,
4.080000000000000E+009,8.029994569868743E-001,-4.496364862347357E-001,8.038869812253603E-001,-4.494627881741701E-001,8.073638323309096E-001,-4.410534045520350E-001,8.018763391308557E-001,-4.486267056355583E-001,8.012010048675539E-001,-4.485600356369020E-001,
4.085000000000000E+009,7.990927356101558E-001,-4.562776111791126E-001,7.999018114491824E-001,-4.562394255492768E-001,8.041511240691996E-001,-4.477374339420588E-001,7.980086981434078E-001,-4.552171646246858E-001,7.973651080474855E-001,-4.551902114372254E-001,
4.090000000000000E+009,7.949599627382551E-001,-4.654676556667459E-001,7.956960092200016E-001,-4.654605284793123E-001,8.005798775834511E-001,-4.570741747348867E-001,7.939301005580016E-001,-4.643075730022593E-001,7.931980233421327E-001,-4.643586456279756E-001,
4.095000000000000E+009,7.900638941813678E-001,-4.724380168906681E-001,7.908030630331058E-001,-4.723686181629213E-001,7.963130844097691E-001,-4.641168270676047E-001,7.891541455035894E-001,-4.711665434085949E-001,7.883766251373294E-001,-4.712183555641176E-001,
4.100000000000000E+009,7.848842612511103E-001,-4.794854894375496E-001,7.856702941028934E-001,-4.794791168939912E-001,7.917819237198099E-001,-4.714271885336785E-001,7.840288714119456E-001,-4.782614952531787E-001,7.832131178588870E-001,-4.782546338539125E-001,
4.105000000000000E+009,7.798790940888160E-001,-4.877046964273625E-001,7.805953098855714E-001,-4.878839966255342E-001,7.873596039955412E-001,-4.799844183773843E-001,7.791654724886175E-001,-4.865628653357589E-001,7.782419512138369E-001,-4.865516946563722E-001,
4.110000000000000E+009,7.746464369715265E-001,-4.950444134453034E-001,7.753446629797488E-001,-4.952341896366762E-001,7.826229142820148E-001,-4.875493660723532E-001,7.738907618242795E-001,-4.939759515517346E-001,7.729097445106510E-001,-4.939545688648225E-001,
4.115000000000000E+009,7.689186887638367E-001,-5.021901484721010E-001,7.694990372785158E-001,-5.024344538383729E-001,7.774764423450600E-001,-4.949590532561362E-001,7.682384269717224E-001,-5.010428081803491E-001,7.672407013130189E-001,-5.009979605178835E-001,
4.120000000000000E+009,7.641102237958601E-001,-5.088461874023835E-001,7.646285761097964E-001,-5.091028390378054E-001,7.732048576356163E-001,-5.020312764388066E-001,7.633613979792840E-001,-5.077266306289928E-001,7.623181627426149E-001,-5.077003919372559E-001,
4.125000000000000E+009,7.575638542187047E-001,-5.158278078166909E-001,7.579541045787539E-001,-5.161104251971680E-001,7.671524192377528E-001,-5.094796793010904E-001,7.567394019733464E-001,-5.146209776934898E-001,7.556428128356936E-001,-5.144918576965333E-001,
4.130000000000000E+009,7.519243752518299E-001,-5.231331075593774E-001,7.523919800849368E-001,-5.233844288377931E-001,7.621275250615224E-001,-5.172940887422617E-001,7.512068129846661E-001,-5.220544145144923E-001,7.500819546585086E-001,-5.217582457313539E-001,
4.135000000000000E+009,7.460907099307245E-001,-5.290546149571442E-001,7.464781078776797E-001,-5.294368975997804E-001,7.566566871594769E-001,-5.239643538307789E-001,7.453309866479462E-001,-5.280112148261286E-001,7.442406411743165E-001,-5.276985361480714E-001,
4.140000000000000E+009,7.395409404529800E-001,-5.352851045655090E-001,7.399328713018312E-001,-5.356030554164918E-001,7.505371850531357E-001,-5.308001654118286E-001,7.387848691824241E-001,-5.341719568887079E-001,7.377406760673524E-001,-5.338899337005616E-001,
4.145000000000000E+009,7.345039701003585E-001,-5.409264420258881E-001,7.348173473302919E-001,-5.413477962888307E-001,7.457879022507040E-001,-5.373107008291274E-001,7.338553733432411E-001,-5.398069791622091E-001,7.327250141448976E-001,-5.395429651298523E-001,
4.150000000000000E+009,7.282279321033600E-001,-5.471927864980282E-001,7.283997986277530E-001,-5.476018132265016E-001,7.395174624291754E-001,-5.443871300100629E-001,7.274814707378750E-001,-5.461268854329444E-001,7.263305804443362E-001,-5.457619794578553E-001,
4.155000000000000E+009,7.231853810634594E-001,-5.530426187418868E-001,7.232795485384767E-001,-5.534885008104555E-001,7.343358361677140E-001,-5.509928514767282E-001,7.224014413479134E-001,-5.519772904187662E-001,7.212694258728030E-001,-5.515003033065797E-001,
4.160000000000000E+009,7.175477863061670E-001,-5.581980442070252E-001,7.175567687255802E-001,-5.585285655595583E-001,7.285385000361694E-001,-5.566850800610862E-001,7.167134037447549E-001,-5.572266587436073E-001,7.156239727401735E-001,-5.566267588958740E-001,
4.165000000000000E+009,7.123655863789395E-001,-5.643046453845135E-001,7.122850904769776E-001,-5.646794825503908E-001,7.231900620065561E-001,-5.631995227969557E-001,7.114434938840528E-001,-5.633066485743342E-001,7.103192791862488E-001,-5.627548251571657E-001,
4.170000000000000E+009,7.067848263927988E-001,-5.698625586386910E-001,7.066897076853272E-001,-5.701528729021365E-001,7.175578189958890E-001,-5.692244772833153E-001,7.058119861426700E-001,-5.690058935785937E-001,7.047826496238709E-001,-5.682764147491456E-001,
4.175000000000000E+009,7.010599490257462E-001,-5.754772514563590E-001,7.008380343992799E-001,-5.757193672598878E-001,7.116727606179670E-001,-5.752658864617894E-001,6.998436416348257E-001,-5.745003210413680E-001,6.989290811386110E-001,-5.737504963836670E-001,
4.180000000000000E+009,6.953883478614092E-001,-5.811561314516649E-001,6.953112656283571E-001,-5.812762580658509E-001,7.060493491992979E-001,-5.813808463810275E-001,6.941321736303162E-001,-5.800138805824940E-001,6.932979433517459E-001,-5.793119328346255E-001,
4.185000000000000E+009,6.895508513389294E-001,-5.866759389061821E-001,6.893390740542972E-001,-5.867999865560853E-001,6.999342087108260E-001,-5.873605891072390E-001,6.881794311348732E-001,-5.854123425983453E-001,6.873517955932620E-001,-5.847172605552674E-001,
4.190000000000000E+009,6.839337812957893E-001,-5.919138237443872E-001,6.837966098220094E-001,-5.919378222621766E-001,6.942455402562273E-001,-5.929545914318857E-001,6.825725572441579E-001,-5.906052835627437E-001,6.816631532516481E-001,-5.898137687225343E-001,
4.195000000000000E+009,6.783576835640179E-001,-5.967970690345816E-001,6.782186623622193E-001,-5.968114741160098E-001,6.883828358283902E-001,-5.981230072859786E-001,6.769629700721678E-001,-5.952750141679909E-001,6.760896871452333E-001,-5.944873958587646E-001,
4.200000000000000E+009,6.724181134988709E-001,-6.014937144514593E-001,6.723781459949769E-001,-6.015417400759888E-001,6.824136992502974E-001,-6.030475804805427E-001,6.710052509279855E-001,-5.998309935748332E-001,6.704504276657107E-001,-5.990478965530397E-001,
4.205000000000000E+009,6.663891045830112E-001,-6.064848077496137E-001,6.663218530199893E-001,-6.067024383653811E-001,6.763582144056227E-001,-6.083916280421096E-001,6.651285304924955E-001,-6.047192191261883E-001,6.645462615509035E-001,-6.040801496200563E-001,
4.210000000000000E+009,6.608507695116479E-001,-6.114273428309391E-001,6.607455487369692E-001,-6.115578709110292E-001,6.706219768908464E-001,-6.136876769578661E-001,6.596061591903714E-001,-6.094664431347785E-001,6.589504706878664E-001,-6.089416122207643E-001,
4.215000000000000E+009,6.561855342010219E-001,-6.161577960983642E-001,6.560256288213198E-001,-6.163834527670472E-001,6.657935966023123E-001,-6.187768909042787E-001,6.549027923357366E-001,-6.141259041885445E-001,6.542201172409059E-001,-6.136838000755310E-001,
4.220000000000000E+009,6.505805857599769E-001,-6.210440693695492E-001,6.504012132330995E-001,-6.213786843292420E-001,6.600420914669661E-001,-6.238678271531088E-001,6.494413077729362E-001,-6.188287687974988E-001,6.487023021507264E-001,-6.184216443061830E-001,
4.225000000000000E+009,6.446617136093568E-001,-6.265643760911011E-001,6.444230290072633E-001,-6.269646421528078E-001,6.540803773326678E-001,-6.295616714148489E-001,6.438063160989158E-001,-6.242220261529062E-001,6.428741099395754E-001,-6.239014356842041E-001,
4.230000000000000E+009,6.392281205228670E-001,-6.309037722099203E-001,6.388503516748416E-001,-6.313996476317934E-001,6.483394678778927E-001,-6.342788460938038E-001,6.385225434320204E-001,-6.286752542614189E-001,6.375678207626344E-001,-6.281519588165285E-001,
4.235000000000000E+009,6.340067711546604E-001,-6.360833573697587E-001,6.335072607395267E-001,-6.365083951656740E-001,6.430142469682372E-001,-6.395628844825980E-001,6.333933334456213E-001,-6.338325890763450E-001,6.322670144577028E-001,-6.334259474258425E-001,
4.240000000000000E+009,6.286592662257509E-001,-6.411271357740337E-001,6.278986205970399E-001,-6.415799393987856E-001,6.374612488185381E-001,-6.448846601590215E-001,6.280233163064715E-001,-6.389898855076789E-001,6.268476763305666E-001,-6.383794501495361E-001,
4.245000000000000E+009,6.224345666123781E-001,-6.467806634081047E-001,6.216411105860841E-001,-6.471214649702149E-001,6.313983932634663E-001,-6.506160458874952E-001,6.219492116634955E-001,-6.446924770833162E-001,6.206410856170656E-001,-6.439655861549379E-001,
4.250000000000000E+009,6.178872072484801E-001,-6.523654743248447E-001,6.168304794042665E-001,-6.527547917028321E-001,6.267774094420927E-001,-6.566047415895420E-001,6.173382346767147E-001,-6.503609045314567E-001,6.160719416999818E-001,-6.494361579742433E-001,
4.255000000000000E+009,6.115865106616110E-001,-6.576403758162503E-001,6.104140385362488E-001,-6.578932124701478E-001,6.205581704236335E-001,-6.622763159815334E-001,6.109756540613986E-001,-6.557228006171340E-001,6.097960608215334E-001,-6.545928264083865E-001,
4.260000000000000E+009,6.054896026814424E-001,-6.634998260833281E-001,6.041380478675171E-001,-6.636453093541200E-001,6.142333208486606E-001,-6.686031058376114E-001,6.047248844971845E-001,-6.615139010666312E-001,6.036892854728699E-001,-6.603560959968569E-001,
4.265000000000000E+009,5.988308647875587E-001,-6.681837837911901E-001,5.975618890849855E-001,-6.680198285496828E-001,6.074297822154672E-001,-6.735098978435379E-001,5.979441448749560E-001,-6.660367513257697E-001,5.969062946128847E-001,-6.649398829116823E-001,
4.270000000000000E+009,5.929082854224426E-001,-6.728265461470326E-001,5.914561178787965E-001,-6.726575968327639E-001,6.011848812133063E-001,-6.787554896620699E-001,5.919331055875802E-001,-6.706184242820730E-001,5.909204110908509E-001,-6.694544993324281E-001,
4.275000000000000E+009,5.857490778533261E-001,-6.772457459227745E-001,5.842117466784853E-001,-6.769060062380372E-001,5.937378708886035E-001,-6.834320432098133E-001,5.847964334828768E-001,-6.748445402251898E-001,5.838733789215089E-001,-6.736182408218386E-001,
4.280000000000000E+009,5.793025729177537E-001,-6.818062611677457E-001,5.776544098401063E-001,-6.813087827796877E-001,5.868067367351164E-001,-6.881924807786396E-001,5.784099570094206E-001,-6.792393202242751E-001,5.775739426193239E-001,-6.779822472190858E-001,
4.285000000000000E+009,5.728604197231411E-001,-6.852586367723549E-001,5.712020566746461E-001,-6.845033084098756E-001,5.800352340246788E-001,-6.918135746936166E-001,5.718795711358702E-001,-6.825698588207081E-001,5.711149616241456E-001,-6.812685966987611E-001,
4.290000000000000E+009,5.662699137890688E-001,-6.896311157127503E-001,5.646129555817872E-001,-6.886656378520508E-001,5.733269949984667E-001,-6.963545841191994E-001,5.653760843866729E-001,-6.867106125801089E-001,5.645728336029054E-001,-6.855103283309938E-001,
4.295000000000000E+009,5.606334879115155E-001,-6.935708547101536E-001,5.590640668623415E-001,-6.924396322586857E-001,5.674567282491091E-001,-7.005237699647904E-001,5.597408505288377E-001,-6.904987264267904E-001,5.590945221023560E-001,-6.892678981971743E-001,
4.300000000000000E+009,5.538873066873938E-001,-6.977828100011762E-001,5.524157591089174E-001,-6.964462615466859E-001,5.603938196403366E-001,-7.048729874809141E-001,5.532501742370851E-001,-6.944418545975943E-001,5.525162144432068E-001,-6.932601313209537E-001,
4.305000000000000E+009,5.481427858386246E-001,-7.018124432512620E-001,5.467324968302370E-001,-7.004218891615053E-001,5.544045782573259E-001,-7.091830462584350E-001,5.476137897553106E-001,-6.983635937184480E-001,5.469461204986573E-001,-6.970317922897340E-001,
4.310000000000000E+009,5.418194116349371E-001,-7.056235823538575E-001,5.403337526332094E-001,-7.041178827183230E-001,5.476783432682427E-001,-7.132453656723955E-001,5.416013227401508E-001,-7.020603650528602E-001,5.408550317382812E-001,-7.007071904220582E-001,
4.315000000000000E+009,5.351379554436269E-001,-7.089136025211893E-001,5.337744521461488E-001,-7.071090559942508E-001,5.405417110090203E-001,-7.165505945077537E-001,5.349656827390888E-001,-7.052946709418796E-001,5.343015700721742E-001,-7.038448175239565E-001,
4.320000000000000E+009,5.282175890142604E-001,-7.128925638076883E-001,5.269779283254090E-001,-7.110022685244752E-001,5.334557149650802E-001,-7.205600850642669E-001,5.282485414308553E-001,-7.091593229770099E-001,5.276040515174867E-001,-7.077653377494813E-001,
4.325000000000000E+009,5.217907839640847E-001,-7.162886097645295E-001,5.207542975377809E-001,-7.142719077797732E-001,5.267162877810419E-001,-7.241035854561633E-001,5.219780256688171E-001,-7.125855753622963E-001,5.214684232749941E-001,-7.110298861351014E-001,
4.330000000000000E+009,5.158823653409792E-001,-7.190115486236068E-001,5.150499670652345E-001,-7.169307872306643E-001,5.205715842352807E-001,-7.268618902338685E-001,5.163862414516136E-001,-7.151050537419810E-001,5.158725455894472E-001,-7.135899288902284E-001,
4.335000000000000E+009,5.103021161460731E-001,-7.221737427604561E-001,5.097259870765626E-001,-7.200941382292543E-001,5.147224956330180E-001,-7.301185887381930E-001,5.110337743659784E-001,-7.182753796443313E-001,5.105499056930544E-001,-7.166571473617556E-001,
4.340000000000000E+009,5.046728480198957E-001,-7.242795130262795E-001,5.041329581101015E-001,-7.222584664282046E-001,5.086561173794776E-001,-7.324283959775322E-001,5.056217212749775E-001,-7.203873895151393E-001,5.052729189109804E-001,-7.187189909362794E-001,
4.345000000000000E+009,4.986714837200416E-001,-7.276154437153849E-001,4.983105485143403E-001,-7.256336794917848E-001,5.022049699796312E-001,-7.357522082830631E-001,4.998997532874342E-001,-7.237019851597261E-001,4.996631522560120E-001,-7.220552319335940E-001,
4.350000000000000E+009,4.937502031401778E-001,-7.300217862419239E-001,4.933968025353762E-001,-7.282442980187440E-001,4.969743717222818E-001,-7.381412300488719E-001,4.952571206129713E-001,-7.263245904097395E-001,4.949376006317139E-001,-7.247182841873170E-001,
4.355000000000000E+009,4.879541058721867E-001,-7.336102879147703E-001,4.875409231907685E-001,-7.319835740653138E-001,4.907579954599372E-001,-7.416736667581731E-001,4.896354185923287E-001,-7.301025297634045E-001,4.894744443130494E-001,-7.283863808822633E-001,
4.360000000000000E+009,4.832844524365195E-001,-7.375785610492881E-001,4.827752480566652E-001,-7.359259286140322E-001,4.858559460230907E-001,-7.453589714747727E-001,4.849929600412997E-001,-7.342002194899406E-001,4.850045788955689E-001,-7.324766134071351E-001,
4.365000000000000E+009,4.780634368931773E-001,-7.419422129111537E-001,4.774080124871492E-001,-7.403527416032411E-001,4.802892099648081E-001,-7.493304129881442E-001,4.797963930401581E-001,-7.386417726554890E-001,4.800111185741426E-001,-7.371021490669251E-001,
4.370000000000000E+009,4.724281569022547E-001,-7.466552908185945E-001,4.716603787619935E-001,-7.449583190790651E-001,4.749372568748764E-001,-7.537515230858751E-001,4.743799147555249E-001,-7.434672827134813E-001,4.743704535293580E-001,-7.420566083335879E-001,
4.375000000000000E+009,4.670534141056892E-001,-7.514988401061793E-001,4.659880727577334E-001,-7.496802264437197E-001,4.694290929705848E-001,-7.586547551530657E-001,4.689302505062707E-001,-7.484963528013382E-001,4.689121222305299E-001,-7.470391227531434E-001,
4.380000000000000E+009,4.600950134189167E-001,-7.561565625437302E-001,4.590046574994507E-001,-7.540859008641239E-001,4.626409488576577E-001,-7.632143557878253E-001,4.620182701936224E-001,-7.532398080252281E-001,4.619268544673921E-001,-7.517875865745547E-001,
4.385000000000000E+009,4.536369824778468E-001,-7.605894009596129E-001,4.523874862807344E-001,-7.583281728117983E-001,4.561555392813354E-001,-7.678837516630561E-001,4.554867358108347E-001,-7.578518727991921E-001,4.556293681526185E-001,-7.562812691307068E-001,
4.390000000000000E+009,4.461361494958849E-001,-7.658359702121668E-001,4.448779555062624E-001,-7.633125470657657E-001,4.488502537923699E-001,-7.731849306647569E-001,4.481066627805377E-001,-7.630634181632555E-001,4.480891585350038E-001,-7.615536995887758E-001,
4.395000000000000E+009,4.388216691015394E-001,-7.701628511924153E-001,4.375713909315523E-001,-7.672101376429934E-001,4.413993990900239E-001,-7.777123363156240E-001,4.405985327109849E-001,-7.673402382186408E-001,4.406378555965425E-001,-7.658297816467288E-001,
4.400000000000000E+009,4.308037086593954E-001,-7.735768192076575E-001,4.297257904351441E-001,-7.702535441351566E-001,4.336048655154818E-001,-7.813088382793461E-001,4.327056820620813E-001,-7.705415567969367E-001,4.327554126167298E-001,-7.689681795692446E-001,
