% Version 1.00
%
%freq[Hz],re:Trc14_S21,im:Trc14_S21,re:cap2_copo1_0_1plstc_S21,im:cap2_copo1_0_1plstc_S21,re:cap2_copo1_0_5plstc_S21,im:cap2_copo1_0_5plstc_S21,re:cap2_copo1_1plstc_S21,im:cap2_copo1_1plstc_S21,
2.760000000000000E+009,-1.362997077014654E-001,9.262885852137668E-001,-1.378303854390968E-001,9.306363055576281E-001,-1.391326731302105E-001,9.270165772953480E-001,-1.362288256653191E-001,9.262549336774515E-001,
2.765000000000000E+009,-1.284876082020725E-001,9.262204097609939E-001,-1.298886531181892E-001,9.304318536913472E-001,-1.313012539759596E-001,9.268906406543129E-001,-1.284289765075932E-001,9.261477554114180E-001,
2.770000000000000E+009,-1.200177705627599E-001,9.266635334428850E-001,-1.213892425753535E-001,9.304826548821843E-001,-1.226841424084414E-001,9.272713722916686E-001,-1.199838859123370E-001,9.266924180589122E-001,
2.775000000000000E+009,-1.122094419898068E-001,9.289454121232781E-001,-1.138542662450490E-001,9.329274881159619E-001,-1.150981511336643E-001,9.296598586372443E-001,-1.122244190178208E-001,9.289812784744344E-001,
2.780000000000000E+009,-1.040109966603523E-001,9.292954428013379E-001,-1.056296979036188E-001,9.329953092978884E-001,-1.068243273025727E-001,9.299937358434065E-001,-1.039360817037481E-001,9.292449603791758E-001,
2.785000000000000E+009,-9.539945856355915E-002,9.306184721288353E-001,-9.674667682495695E-002,9.340223987108642E-001,-9.815524820478271E-002,9.313090356093432E-001,-9.517445387253264E-002,9.304436679409186E-001,
2.790000000000000E+009,-8.676244914610640E-002,9.310218677394636E-001,-8.845763656471972E-002,9.343775232657343E-001,-8.958928086402355E-002,9.318005226404670E-001,-8.652014947583051E-002,9.310222226130038E-001,
2.795000000000000E+009,-7.691200367766965E-002,9.314000723737840E-001,-7.880433832710872E-002,9.347687743774023E-001,-7.992404756904974E-002,9.322528046262241E-001,-7.700316007514645E-002,9.314137353167070E-001,
2.800000000000000E+009,-6.789250654026370E-002,9.315609428701934E-001,-6.976705988348998E-002,9.347034208588492E-001,-7.083607604699760E-002,9.323203080991573E-001,-6.785556674089628E-002,9.314645434792839E-001,
2.805000000000000E+009,-5.807509600535146E-002,9.320706993897906E-001,-6.022227193076112E-002,9.352127381063791E-001,-6.110103074495345E-002,9.330184348034790E-001,-5.798031243992047E-002,9.320585236049723E-001,
2.810000000000000E+009,-4.996347882575734E-002,9.324576600329192E-001,-5.194089386327057E-002,9.353487394483853E-001,-5.279123004100288E-002,9.331328677995178E-001,-4.979891813207242E-002,9.323276018195216E-001,
2.815000000000000E+009,-4.053440341197440E-002,9.315459524294548E-001,-4.266987756035506E-002,9.342370785285409E-001,-4.344932850851872E-002,9.322450498928956E-001,-4.049070678767515E-002,9.314190427065091E-001,
2.820000000000000E+009,-3.183282251769731E-002,9.322496752956923E-001,-3.434927946625260E-002,9.350472105505555E-001,-3.506417636452278E-002,9.329047953804401E-001,-3.185500366676028E-002,9.320495767849080E-001,
2.825000000000000E+009,-2.213395581537452E-002,9.317298652637956E-001,-2.504782967572723E-002,9.346323220408888E-001,-2.550555583858701E-002,9.326567713470008E-001,-2.218601557244652E-002,9.318006593401046E-001,
2.830000000000000E+009,-1.466118650725538E-002,9.317492691567009E-001,-1.768459185182521E-002,9.345138673568897E-001,-1.800098982102285E-002,9.325309467079739E-001,-1.465656110486777E-002,9.316141568553745E-001,
2.835000000000000E+009,-6.574777872766825E-003,9.306911360912795E-001,-9.949198729446232E-003,9.335395335086874E-001,-1.020415584766748E-002,9.316124233101237E-001,-6.644585964643727E-003,9.305967219416982E-001,
2.840000000000000E+009,4.843382091533780E-004,9.296051469598561E-001,-3.047634447777952E-003,9.329427366840108E-001,-3.281165502393624E-003,9.307427622661596E-001,5.408578055968687E-004,9.296117807442085E-001,
2.845000000000000E+009,7.818232744005928E-003,9.300637978590965E-001,4.202823639934745E-003,9.334671407050389E-001,4.112198806040590E-003,9.312671567405493E-001,7.974995984830906E-003,9.299169298080233E-001,
2.850000000000000E+009,1.461263252814939E-002,9.296203676317094E-001,1.103485299320474E-002,9.336054843200666E-001,1.079549445662036E-002,9.314468845846590E-001,1.478604976613526E-002,9.297160015006868E-001,
2.855000000000000E+009,2.108298063313029E-002,9.308764898529316E-001,1.746336326230178E-002,9.351892965489023E-001,1.722497959816661E-002,9.328160712132357E-001,2.103002943053199E-002,9.308819654568721E-001,
2.860000000000000E+009,2.767979167860250E-002,9.308575327635807E-001,2.436220056713178E-002,9.351383271609456E-001,2.401251291749412E-002,9.329510593765058E-001,2.758213825169798E-002,9.308899780134975E-001,
2.865000000000000E+009,3.550048915956422E-002,9.326407801092705E-001,3.236791580053863E-002,9.370285527028851E-001,3.211508173264160E-002,9.348475335467482E-001,3.549823971425672E-002,9.325855848009550E-001,
2.870000000000000E+009,4.101288989120997E-002,9.339666928173283E-001,3.795481191443842E-002,9.384173858439319E-001,3.761793102800934E-002,9.364098517431631E-001,4.101896722982595E-002,9.341248254042217E-001,
2.875000000000000E+009,4.774255474089102E-002,9.330909024905514E-001,4.474384546423553E-002,9.373956738520141E-001,4.440692960862343E-002,9.354203465786614E-001,4.781409317214733E-002,9.330791957680270E-001,
2.880000000000000E+009,5.510144957409145E-002,9.340813143544184E-001,5.216587146785887E-002,9.382570105166315E-001,5.185376919737411E-002,9.363199753875406E-001,5.526068530741736E-002,9.340467923454137E-001,
2.885000000000000E+009,6.151204479605314E-002,9.350916935552733E-001,5.847192165397217E-002,9.391372872533598E-001,5.824063401379696E-002,9.374539962867523E-001,6.159581506237194E-002,9.349249580623467E-001,
2.890000000000000E+009,6.908646622213863E-002,9.339030908884667E-001,6.593636435917183E-002,9.382366854679840E-001,6.594590778391021E-002,9.365085910993414E-001,6.917794171484880E-002,9.339123714997550E-001,
2.895000000000000E+009,7.707312238242195E-002,9.334831252129483E-001,7.381969578332241E-002,9.376859045133161E-001,7.397206190907329E-002,9.362109764422735E-001,7.717623749278489E-002,9.334185977728482E-001,
2.900000000000000E+009,8.454005224374561E-002,9.324537019519632E-001,8.102145251971826E-002,9.368984840506840E-001,8.143025220341593E-002,9.352891739508717E-001,8.460539613553431E-002,9.324326064828058E-001,
2.905000000000000E+009,9.291132463199861E-002,9.314128885126428E-001,8.932396932406127E-002,9.359943034212812E-001,8.989837821998141E-002,9.343143022147226E-001,9.298573868546275E-002,9.313581448274462E-001,
2.910000000000000E+009,1.008941812554497E-001,9.310637327306652E-001,9.735429126874221E-002,9.357318619823765E-001,9.798627681342265E-002,9.340631784663528E-001,1.008331766077831E-001,9.310625396873783E-001,
2.915000000000000E+009,1.084413330129718E-001,9.291985840146263E-001,1.046978919606632E-001,9.339759851065668E-001,1.057088724677242E-001,9.321929793807311E-001,1.085524971651915E-001,9.291110371471918E-001,
2.920000000000000E+009,1.166298521998152E-001,9.282651706624676E-001,1.127964030223997E-001,9.333735937911366E-001,1.139577700523827E-001,9.314716719073100E-001,1.167452720213203E-001,9.283242352715513E-001,
2.925000000000000E+009,1.243894799978928E-001,9.260822283176109E-001,1.203979248786681E-001,9.312753429658887E-001,1.217708272953179E-001,9.292101205357150E-001,1.244671750974797E-001,9.258661267409264E-001,
2.930000000000000E+009,1.326911249043095E-001,9.249397568854266E-001,1.288350294055562E-001,9.304436942834008E-001,1.302833478176453E-001,9.282077178846243E-001,1.328147888117994E-001,9.248499107843253E-001,
2.935000000000000E+009,1.407188239075434E-001,9.223103764801023E-001,1.369436308040686E-001,9.281014127887737E-001,1.385284372323312E-001,9.254749505891770E-001,1.409448629732830E-001,9.221123146020437E-001,
2.940000000000000E+009,1.490000231851458E-001,9.203222176042772E-001,1.452481059051018E-001,9.264781272811038E-001,1.469757029210724E-001,9.236706153287903E-001,1.491535289897131E-001,9.201892201544633E-001,
2.945000000000000E+009,1.566086672577189E-001,9.192149629035454E-001,1.530125964770061E-001,9.256990204552380E-001,1.547156932269729E-001,9.226424311529549E-001,1.567141456363196E-001,9.192822075793894E-001,
2.950000000000000E+009,1.643760008210315E-001,9.184709513548742E-001,1.609209975128430E-001,9.251629076475694E-001,1.627262751464703E-001,9.218897329778003E-001,1.645049213678596E-001,9.184115566175347E-001,
2.955000000000000E+009,1.722832188886792E-001,9.164148302785671E-001,1.689672876627642E-001,9.233958776513286E-001,1.707026454210562E-001,9.197090879472176E-001,1.723033406744765E-001,9.162777022840423E-001,
2.960000000000000E+009,1.800987601959504E-001,9.142439255096208E-001,1.768551766861091E-001,9.216038652489066E-001,1.786478147949587E-001,9.176365207042418E-001,1.800997139446415E-001,9.142614657765793E-001,
2.965000000000000E+009,1.881489394018356E-001,9.124277204093422E-001,1.853657766985481E-001,9.199499226291337E-001,1.869890221739437E-001,9.158446613129417E-001,1.881788273783261E-001,9.123643057993389E-001,
2.970000000000000E+009,1.943875403396717E-001,9.110890604943946E-001,1.918615231462739E-001,9.187005425024515E-001,1.932897889610989E-001,9.143372268370167E-001,1.944242464103329E-001,9.111131330951519E-001,
2.975000000000000E+009,2.017225840770893E-001,9.097200880269274E-001,1.994910865355651E-001,9.173393000308414E-001,2.009501964147120E-001,9.127616906555349E-001,2.017665143478404E-001,9.097387047983253E-001,
2.980000000000000E+009,2.095968857316056E-001,9.082611815724574E-001,2.076160779328463E-001,9.159684838894803E-001,2.088427512642922E-001,9.111901903974869E-001,2.097312227888118E-001,9.083322489974450E-001,
2.985000000000000E+009,2.168397302720387E-001,9.063611243986491E-001,2.152735506548909E-001,9.137209459168942E-001,2.162054924162369E-001,9.089983028670339E-001,2.170098794014175E-001,9.062548957763740E-001,
2.990000000000000E+009,2.244668312794204E-001,9.060779331482761E-001,2.229374628686296E-001,9.133003586089811E-001,2.237806021512758E-001,9.085558621076970E-001,2.246289219728704E-001,9.058653537945173E-001,
2.995000000000000E+009,2.322847984694648E-001,9.042038687577773E-001,2.308787787128666E-001,9.114605607894721E-001,2.316112659844589E-001,9.065890492153382E-001,2.324292128393857E-001,9.039422526189106E-001,
3.000000000000000E+009,2.391125091709792E-001,9.028615483387502E-001,2.376917980125292E-001,9.099720678090959E-001,2.383925914839011E-001,9.051172139311806E-001,2.391244592176589E-001,9.026137355731955E-001,
3.005000000000000E+009,2.478938045612993E-001,9.015933731934063E-001,2.464941213720869E-001,9.086285157819439E-001,2.470921651009283E-001,9.037397861795502E-001,2.479070991365884E-001,9.014013506418488E-001,
3.010000000000000E+009,2.554599212256521E-001,8.993463653430509E-001,2.540875443527237E-001,9.063940669393512E-001,2.545201670956323E-001,9.014746267432505E-001,2.553972080807073E-001,8.992146185633880E-001,
3.015000000000000E+009,2.620689115401252E-001,8.978379017738918E-001,2.606438284363041E-001,9.048621089837642E-001,2.611933014213291E-001,8.999821442293605E-001,2.620684148498956E-001,8.977111435806016E-001,
3.020000000000000E+009,2.704493912717765E-001,8.959462134902315E-001,2.690111228203111E-001,9.028968915052487E-001,2.695236131621813E-001,8.981020651351309E-001,2.704385974290091E-001,8.959390753988735E-001,
3.025000000000000E+009,2.781725765002150E-001,8.942110251636460E-001,2.766437559586810E-001,9.010687948211368E-001,2.771927158004736E-001,8.962773188381028E-001,2.781547636168407E-001,8.941299891840723E-001,
3.030000000000000E+009,2.865717189216581E-001,8.923858977772439E-001,2.847682454389138E-001,8.992554277715984E-001,2.855012107094071E-001,8.944492707635061E-001,2.865273323760048E-001,8.922282723501681E-001,
3.035000000000000E+009,2.957039198299922E-001,8.880704568258446E-001,2.938323663565379E-001,8.950207228649713E-001,2.946592392890085E-001,8.901102830428896E-001,2.956805920794881E-001,8.879947720336215E-001,
3.040000000000000E+009,3.029012954606243E-001,8.850413922751806E-001,3.007834953384278E-001,8.919346490635934E-001,3.017724760629034E-001,8.870050837785395E-001,3.028641651071886E-001,8.849065485954460E-001,
3.045000000000000E+009,3.122688656586150E-001,8.802052326492343E-001,3.101071011335040E-001,8.873146826624470E-001,3.111797140592960E-001,8.821705614717601E-001,3.123593982410126E-001,8.802626478273897E-001,
3.050000000000000E+009,3.205005764882589E-001,8.767453689770532E-001,3.179757118418027E-001,8.839222633025289E-001,3.192567013744311E-001,8.788698683291778E-001,3.203038231204924E-001,8.767258746640757E-001,
3.055000000000000E+009,3.283124611716167E-001,8.727361055540476E-001,3.256604105162106E-001,8.801037349082470E-001,3.271401473591297E-001,8.748723131905225E-001,3.282857661854738E-001,8.726893819151439E-001,
3.060000000000000E+009,3.363474851554851E-001,8.688137950711893E-001,3.335707379635927E-001,8.763196069762637E-001,3.351989554111873E-001,8.709501165835529E-001,3.364433195804252E-001,8.688641162309126E-001,
3.065000000000000E+009,3.447081092126852E-001,8.641618512741653E-001,3.415376179887150E-001,8.719831868851813E-001,3.436397936448569E-001,8.662547158900373E-001,3.446873984937514E-001,8.642004476871894E-001,
3.070000000000000E+009,3.530609865522693E-001,8.602604143884756E-001,3.495918022974976E-001,8.684589613929463E-001,3.519628510391984E-001,8.623614715598544E-001,3.530634480983239E-001,8.601604446332205E-001,
3.075000000000000E+009,3.615169127969354E-001,8.563158962530710E-001,3.577947837751281E-001,8.647778171905015E-001,3.604368227957653E-001,8.583597055101043E-001,3.615273757076488E-001,8.561932769778977E-001,
3.080000000000000E+009,3.680791542210765E-001,8.520461987593786E-001,3.641341275068686E-001,8.608181408144781E-001,3.670914401152211E-001,8.539515622851612E-001,3.681649007756804E-001,8.519180343239999E-001,
3.085000000000000E+009,3.760494937988911E-001,8.481637349191298E-001,3.718079714700250E-001,8.575458889527390E-001,3.750139420173138E-001,8.501119307022654E-001,3.760362005214485E-001,8.481055844297760E-001,
3.090000000000000E+009,3.831124171415977E-001,8.439014257453436E-001,3.785614842482216E-001,8.538486849210218E-001,3.819972390566820E-001,8.457314612202221E-001,3.831399707932773E-001,8.437795303421619E-001,
3.095000000000000E+009,3.910816967455361E-001,8.398471643915432E-001,3.861983493001495E-001,8.504669722473407E-001,3.899964714083589E-001,8.417404121959218E-001,3.911449738219363E-001,8.397288143748664E-001,
3.100000000000000E+009,3.981806712950963E-001,8.351762672765782E-001,3.930100384848708E-001,8.465848235405388E-001,3.970817022617139E-001,8.370145842190403E-001,3.982867080516348E-001,8.350580169156222E-001,
3.105000000000000E+009,4.048228730805597E-001,8.309917990948054E-001,3.992534834339322E-001,8.433481428037852E-001,4.036545231153285E-001,8.328596443825511E-001,4.047922341160686E-001,8.308375396924416E-001,
3.110000000000000E+009,4.116216614899373E-001,8.259687539009503E-001,4.059409980666180E-001,8.394019919526394E-001,4.104519101714753E-001,8.278956310941460E-001,4.117243293047351E-001,8.258660567537853E-001,
3.115000000000000E+009,4.185421875886550E-001,8.213468399286158E-001,4.129275249692684E-001,8.359038481470618E-001,4.175054223163076E-001,8.231654091553521E-001,4.186724793791648E-001,8.211286270374215E-001,
3.120000000000000E+009,4.250386795535799E-001,8.161374179563032E-001,4.196639705663027E-001,8.319460368041963E-001,4.241225168037584E-001,8.178936843190737E-001,4.252993290513690E-001,8.159665345646335E-001,
3.125000000000000E+009,4.316554370383822E-001,8.112589849231653E-001,4.263679993288518E-001,8.284255853653002E-001,4.306539514072911E-001,8.130747751240450E-001,4.317815111348422E-001,8.112164236308355E-001,
3.130000000000000E+009,4.381828446894735E-001,8.062166157970296E-001,4.332822074069918E-001,8.247242843398207E-001,4.371985584778054E-001,8.079913118009502E-001,4.383617285208209E-001,8.061013797624683E-001,
3.135000000000000E+009,4.441986589303536E-001,8.011670304554215E-001,4.397416894924873E-001,8.209912769947653E-001,4.432466795730208E-001,8.027807011699379E-001,4.443255179837982E-001,8.009852805191375E-001,
3.140000000000000E+009,4.506497672062837E-001,7.962042442119126E-001,4.468459638147582E-001,8.172962778423853E-001,4.497572939150383E-001,7.976682612830978E-001,4.508048215329467E-001,7.959740474404435E-001,
3.145000000000000E+009,4.568836507919875E-001,7.904374605564012E-001,4.536992432533343E-001,8.130560314829209E-001,4.559346034982968E-001,7.918306599101801E-001,4.570482194895632E-001,7.901880769248794E-001,
3.150000000000000E+009,4.629462427953462E-001,7.843021014306235E-001,4.606779828068384E-001,8.084230722931467E-001,4.618952315265850E-001,7.854851329800604E-001,4.630577298659516E-001,7.840209075546940E-001,
3.155000000000000E+009,4.677789640611766E-001,7.793319591909786E-001,4.664825024759808E-001,8.049689751957635E-001,4.667035292993015E-001,7.802286153005904E-001,4.679739977191946E-001,7.791034785581672E-001,
