% Version 1.00
%
%freq[Hz],re:Trc14_S21,im:Trc14_S21,re:Cap2_duto1_0_1plstc_S21,im:Cap2_duto1_0_1plstc_S21,re:Cap2_duto1_0_5plstc_S21,im:Cap2_duto1_0_5plstc_S21,re:Cap2_duto1_1plstc_S21,im:Cap2_duto1_1plstc_S21,
4.220000000000000E+009,6.563203169292465E-001,-6.269692443408198E-001,6.491146648540924E-001,-6.210981161402153E-001,6.511460922338308E-001,-6.208397860769146E-001,6.560490861738118E-001,-6.235528964958491E-001,
4.225000000000000E+009,6.501952874837425E-001,-6.325703083302396E-001,6.430057278112437E-001,-6.267091060188746E-001,6.449016139862189E-001,-6.265660344920269E-001,6.499313887689709E-001,-6.293034122885306E-001,
4.230000000000000E+009,6.444736728028755E-001,-6.370938347158429E-001,6.374143972962320E-001,-6.311612876337682E-001,6.392199091064286E-001,-6.310403455871615E-001,6.441991757900036E-001,-6.338933331745287E-001,
4.235000000000000E+009,6.390825846432090E-001,-6.422894092980710E-001,6.319927548230203E-001,-6.362626783654132E-001,6.336895587818400E-001,-6.362078521526522E-001,6.387266097621022E-001,-6.391282667726723E-001,
4.240000000000000E+009,6.332114244587699E-001,-6.476679988940631E-001,6.262060233333211E-001,-6.412822066046747E-001,6.278106220425311E-001,-6.411516756401581E-001,6.330684544983465E-001,-6.442238324243781E-001,
4.245000000000000E+009,6.266804901270627E-001,-6.534127623225966E-001,6.197310067114960E-001,-6.467884531171884E-001,6.213161448048944E-001,-6.465496678401408E-001,6.266838933099976E-001,-6.499111694182129E-001,
4.250000000000000E+009,6.217954732937716E-001,-6.591511174395757E-001,6.148273839344447E-001,-6.520848774523409E-001,6.164713422656051E-001,-6.519008322640656E-001,6.218226178801072E-001,-6.555781404620323E-001,
4.255000000000000E+009,6.152072732718500E-001,-6.644761580478782E-001,6.084119204105116E-001,-6.570199388437278E-001,6.101389890624107E-001,-6.568327111860173E-001,6.152941374465611E-001,-6.609893571081011E-001,
4.260000000000000E+009,6.087099321622403E-001,-6.703927329858789E-001,6.021967534629740E-001,-6.625088188136623E-001,6.040643739708761E-001,-6.623638039977393E-001,6.090128039234813E-001,-6.668979213418010E-001,
4.265000000000000E+009,6.018391852261389E-001,-6.750060819562289E-001,5.956315882685077E-001,-6.667050293757031E-001,5.975764143390395E-001,-6.667158499225944E-001,6.020967914384323E-001,-6.715586892949417E-001,
4.270000000000000E+009,5.953978418812647E-001,-6.798263875126568E-001,5.897129389475949E-001,-6.710684156011609E-001,5.916906497417693E-001,-6.711989759260574E-001,5.958954863098638E-001,-6.762425154536955E-001,
4.275000000000000E+009,5.878902888738531E-001,-6.841332768778164E-001,5.827940654634026E-001,-6.751350500040906E-001,5.847542397608669E-001,-6.752332543440180E-001,5.884191691509779E-001,-6.805637314920506E-001,
4.280000000000000E+009,5.811430810820278E-001,-6.886510015871421E-001,5.764225835320773E-001,-6.794756433710838E-001,5.784957302754814E-001,-6.796927759064424E-001,5.817200890639690E-001,-6.850908694048730E-001,
4.285000000000000E+009,5.742680121514414E-001,-6.918549881196855E-001,5.700749558495285E-001,-6.826573447282264E-001,5.721443770863522E-001,-6.830240149371097E-001,5.749780820012491E-001,-6.883174893494382E-001,
4.290000000000000E+009,5.675262996842275E-001,-6.960844126810947E-001,5.638768790209071E-001,-6.867534993839122E-001,5.659899200751462E-001,-6.872506891930514E-001,5.684279562877981E-001,-6.925064352996400E-001,
4.295000000000000E+009,5.616883496478076E-001,-7.000002008887442E-001,5.585525312241414E-001,-6.906077098771298E-001,5.606471484662998E-001,-6.913148741392727E-001,5.627061163382006E-001,-6.964695409722370E-001,
4.300000000000000E+009,5.547248872078751E-001,-7.040461294215128E-001,5.520625346883966E-001,-6.946484268283079E-001,5.541832871806186E-001,-6.954971295418965E-001,5.558409567185452E-001,-7.005815205851332E-001,
4.305000000000000E+009,5.488720521430271E-001,-7.080069105661200E-001,5.466167009854722E-001,-6.986803510368390E-001,5.486244444420864E-001,-6.997376519866186E-001,5.500346480160854E-001,-7.045466403511288E-001,
4.310000000000000E+009,5.423303122669985E-001,-7.118085889830617E-001,5.405390594354911E-001,-7.024357974870108E-001,5.425175606707832E-001,-7.036249167112821E-001,5.436003287180846E-001,-7.083440570622370E-001,
4.315000000000000E+009,5.352972860003294E-001,-7.149468113473942E-001,5.340535054052156E-001,-7.057238516606972E-001,5.359252447743274E-001,-7.069938595778736E-001,5.368495840799933E-001,-7.115288920690432E-001,
4.320000000000000E+009,5.282295860806522E-001,-7.188583574114711E-001,5.274793240175490E-001,-7.097538403471987E-001,5.293883711421117E-001,-7.111078243445386E-001,5.298710002776199E-001,-7.155543606648671E-001,
4.325000000000000E+009,5.215446037168131E-001,-7.222239055808833E-001,5.212369740819430E-001,-7.132816188969472E-001,5.232373732711366E-001,-7.149380366410491E-001,5.233346384751727E-001,-7.189868010282751E-001,
4.330000000000000E+009,5.155189744478139E-001,-7.248270347843597E-001,5.157039972864631E-001,-7.161684713783045E-001,5.174308928721887E-001,-7.181182495352715E-001,5.173676162491988E-001,-7.216762411583090E-001,
4.335000000000000E+009,5.098404148881169E-001,-7.278635955233122E-001,5.102679895811236E-001,-7.195761924384769E-001,5.118704427859205E-001,-7.217342212254796E-001,5.116556062711718E-001,-7.248102265389093E-001,
4.340000000000000E+009,5.040071796581509E-001,-7.300444844874557E-001,5.048051981585134E-001,-7.221352251452043E-001,5.061504108897251E-001,-7.245226590700551E-001,5.057922640358070E-001,-7.270565070130008E-001,
4.345000000000000E+009,4.977379644556890E-001,-7.332578745300180E-001,4.986485642084531E-001,-7.259198834034025E-001,4.996363226283890E-001,-7.284019240911236E-001,4.996359984227701E-001,-7.303126565572148E-001,
4.350000000000000E+009,4.926300440872953E-001,-7.356317036481144E-001,4.935319348457578E-001,-7.287707257246596E-001,4.943193050406899E-001,-7.313441205140311E-001,4.946306280673543E-001,-7.327615741448603E-001,
4.355000000000000E+009,4.864916049183890E-001,-7.393730397623001E-001,4.871275443067490E-001,-7.327876816205291E-001,4.876946930010483E-001,-7.353979346515256E-001,4.885053752972955E-001,-7.363656161076264E-001,
4.360000000000000E+009,4.813735850401845E-001,-7.431695569845568E-001,4.818379171107078E-001,-7.368120557294160E-001,4.821206319893253E-001,-7.394719269704760E-001,4.834411042310036E-001,-7.402161227742765E-001,
4.365000000000000E+009,4.757411599005250E-001,-7.472375273668803E-001,4.758313135547454E-001,-7.410732912360172E-001,4.756333510391320E-001,-7.437237165384748E-001,4.778464859517021E-001,-7.443863882208220E-001,
4.370000000000000E+009,4.699129058679465E-001,-7.515026976685456E-001,4.696326617860580E-001,-7.453633873394183E-001,4.691136483068085E-001,-7.476782455162738E-001,4.720994110772856E-001,-7.487281898209220E-001,
4.375000000000000E+009,4.643397040508376E-001,-7.560589856704717E-001,4.636371510392751E-001,-7.496899807379933E-001,4.629484883973650E-001,-7.517568961989872E-001,4.665395767704725E-001,-7.532722058967938E-001,
4.380000000000000E+009,4.573157435976255E-001,-7.603731848097685E-001,4.563789699856716E-001,-7.536466209818695E-001,4.555985424389009E-001,-7.554458166353311E-001,4.596051665296886E-001,-7.575313913218220E-001,
4.385000000000000E+009,4.506600275736681E-001,-7.646237680731339E-001,4.497008817344460E-001,-7.574162060930706E-001,4.488891287193897E-001,-7.589715224100493E-001,4.531330805496667E-001,-7.617526152521544E-001,
4.390000000000000E+009,4.430924432749427E-001,-7.695704741306755E-001,4.422174082499792E-001,-7.618967868466193E-001,4.414405916808065E-001,-7.632285001252518E-001,4.457121874707469E-001,-7.667029282023002E-001,
4.395000000000000E+009,4.357744685910328E-001,-7.735707474283791E-001,4.349808501308931E-001,-7.653163712479166E-001,4.342960370884835E-001,-7.665966969151161E-001,4.383898528853484E-001,-7.707094393143514E-001,
4.400000000000000E+009,4.277232456847811E-001,-7.766885743682549E-001,4.272526938912654E-001,-7.678575511089383E-001,4.267490007401670E-001,-7.690008266871610E-001,4.305407790682499E-001,-7.738001527868283E-001,
4.405000000000000E+009,4.208152001240809E-001,-7.806496938230829E-001,4.207161964381903E-001,-7.715353757143948E-001,4.202703904419658E-001,-7.726729758178953E-001,4.237064317747564E-001,-7.778633565128017E-001,
4.410000000000000E+009,4.131220892418024E-001,-7.829072565233588E-001,4.135222510067208E-001,-7.734449334431285E-001,4.132221188297982E-001,-7.746166828075954E-001,4.163793439272523E-001,-7.800780716417719E-001,
4.415000000000000E+009,4.058802708731337E-001,-7.861349659507511E-001,4.068870401696223E-001,-7.763073366054640E-001,4.064414203892803E-001,-7.775826587485833E-001,4.093126925949044E-001,-7.833753518207626E-001,
4.420000000000000E+009,3.974577155758126E-001,-7.883114608755034E-001,3.992116213425079E-001,-7.783085382830590E-001,3.987854058232003E-001,-7.796204872158872E-001,4.012221032764745E-001,-7.857641726974539E-001,
4.425000000000000E+009,3.904696223357898E-001,-7.908682436776814E-001,3.927921529015537E-001,-7.807089519977061E-001,3.921976623327673E-001,-7.821475202560346E-001,3.941418616246176E-001,-7.885407578168455E-001,
4.430000000000000E+009,3.826882389503523E-001,-7.937850729134232E-001,3.857878596429198E-001,-7.835682540449012E-001,3.852484433036001E-001,-7.848924878935415E-001,3.865016035965624E-001,-7.916201888031931E-001,
4.435000000000000E+009,3.755047144651986E-001,-7.958515903376042E-001,3.792573968930825E-001,-7.858242762479812E-001,3.786178132144622E-001,-7.870861048423294E-001,3.793010260703040E-001,-7.938721546291113E-001,
4.440000000000000E+009,3.677473160270859E-001,-7.976577573385306E-001,3.722084739831025E-001,-7.878455885657451E-001,3.716563132527614E-001,-7.891005558257668E-001,3.718012485025837E-001,-7.958367104417577E-001,
4.445000000000000E+009,3.602637283586522E-001,-7.993176023977925E-001,3.652928765946619E-001,-7.897592798805644E-001,3.646731921229112E-001,-7.910451596570198E-001,3.643800656415769E-001,-7.976730237149435E-001,
4.450000000000000E+009,3.531226552091300E-001,-8.012514485053512E-001,3.586912874323699E-001,-7.920157946053966E-001,3.579622847197448E-001,-7.934242694440296E-001,3.572800487469972E-001,-7.997371896426000E-001,
4.455000000000000E+009,3.461040576592550E-001,-8.024547717473436E-001,3.522678129959027E-001,-7.936022273808525E-001,3.514051888233424E-001,-7.950486114450988E-001,3.502602622485882E-001,-8.012031682413572E-001,
4.460000000000000E+009,3.386571807024879E-001,-8.039093158671650E-001,3.452440050802518E-001,-7.954361622750000E-001,3.444466951897399E-001,-7.968307004399957E-001,3.427150174343294E-001,-8.028089498751716E-001,
4.465000000000000E+009,3.315580839385722E-001,-8.052281383199734E-001,3.384690554704993E-001,-7.971690540497061E-001,3.377111773210552E-001,-7.986106670462205E-001,3.355984852010105E-001,-8.042001237398319E-001,
4.470000000000000E+009,3.242132277841078E-001,-8.063356967372742E-001,3.316954428563536E-001,-7.987530260917815E-001,3.308987083204364E-001,-8.001983369094123E-001,3.283972545001864E-001,-8.053383453977729E-001,
4.475000000000000E+009,3.170695052605859E-001,-8.074801587553906E-001,3.249138871273158E-001,-8.004960521518655E-001,3.240355525793737E-001,-8.020330827495092E-001,3.214408245317523E-001,-8.065904516212727E-001,
4.480000000000000E+009,3.113572324133569E-001,-8.085872581446603E-001,3.193643668302810E-001,-8.022444196206685E-001,3.183401316108163E-001,-8.039537517552249E-001,3.157587026229912E-001,-8.078714486808438E-001,
4.485000000000000E+009,3.054360621435729E-001,-8.095656688491866E-001,3.134118148875501E-001,-8.037698401931286E-001,3.120986494802096E-001,-8.056810953783925E-001,3.096767424072351E-001,-8.091253291319491E-001,
4.490000000000000E+009,2.999904901407220E-001,-8.108110716830644E-001,3.079137058341612E-001,-8.055304331520050E-001,3.062215963725857E-001,-8.074454316444821E-001,3.041756274922666E-001,-8.105191807952913E-001,
4.495000000000000E+009,2.933476278448503E-001,-8.119555927104706E-001,3.011328744676163E-001,-8.070840639129718E-001,2.991744566738789E-001,-8.088275209960384E-001,2.975346358801258E-001,-8.117233357399117E-001,
4.500000000000000E+009,2.875443673593401E-001,-8.135079382173909E-001,2.953219918297108E-001,-8.089044161845508E-001,2.929976811152107E-001,-8.105933614300863E-001,2.918583503900684E-001,-8.134079750369094E-001,
4.505000000000000E+009,2.811054346399564E-001,-8.159513614576113E-001,2.887742442390229E-001,-8.116446929429668E-001,2.861987868173399E-001,-8.128622280419523E-001,2.855269239143149E-001,-8.159971144819226E-001,
4.510000000000000E+009,2.751669353551587E-001,-8.180512921744514E-001,2.827663398124801E-001,-8.139919694735771E-001,2.800637164985504E-001,-8.147845504249103E-001,2.795169232513019E-001,-8.182827816088498E-001,
4.515000000000000E+009,2.686429789121071E-001,-8.204418683955010E-001,2.760300917033637E-001,-8.164405873059355E-001,2.734608806197974E-001,-8.169457347652200E-001,2.728808318986383E-001,-8.208195733383122E-001,
4.520000000000000E+009,2.611679494222841E-001,-8.226358690934046E-001,2.683831477556297E-001,-8.186076601524823E-001,2.658897827512932E-001,-8.189151883986963E-001,2.653092409046917E-001,-8.231641576978040E-001,
4.525000000000000E+009,2.544111557819190E-001,-8.247837370371727E-001,2.618630529272114E-001,-8.207199575049868E-001,2.594207018322783E-001,-8.208019132621062E-001,2.586860689950952E-001,-8.255078286732973E-001,
4.530000000000000E+009,2.468892206248537E-001,-8.265307195089140E-001,2.545241674834818E-001,-8.224365869466385E-001,2.520959933633403E-001,-8.224024401738866E-001,2.510614338437023E-001,-8.273692436876963E-001,
4.535000000000000E+009,2.397833965304256E-001,-8.278550004218508E-001,2.477379804818251E-001,-8.235361734710687E-001,2.454764963627435E-001,-8.234457420428680E-001,2.440027115111678E-001,-8.286947658070065E-001,
4.540000000000000E+009,2.317345575332199E-001,-8.295705508034464E-001,2.403879002596674E-001,-8.253312853012604E-001,2.380533408623755E-001,-8.251056413576532E-001,2.359913906859497E-001,-8.305642114090490E-001,
4.545000000000000E+009,2.255232749109916E-001,-8.305857230482063E-001,2.345716030975354E-001,-8.268719845187392E-001,2.324818480627754E-001,-8.263392312190595E-001,2.298208413615129E-001,-8.317416581850945E-001,
4.550000000000000E+009,2.186266031611158E-001,-8.317290618105538E-001,2.279453185391971E-001,-8.284287459882824E-001,2.260046968406008E-001,-8.278198976820455E-001,2.227354413594462E-001,-8.330371819098634E-001,
4.555000000000000E+009,2.117119184150691E-001,-8.326201176599910E-001,2.213871951455052E-001,-8.296769365690782E-001,2.194210625518657E-001,-8.290252186504118E-001,2.158756417512867E-001,-8.339714390064822E-001,
4.560000000000000E+009,2.048872931632040E-001,-8.338880632429648E-001,2.149360593495860E-001,-8.315327352351138E-001,2.131746418797630E-001,-8.307504058731668E-001,2.090157880661265E-001,-8.354632981490808E-001,
4.565000000000000E+009,1.977142844917903E-001,-8.344913539603241E-001,2.077542297040991E-001,-8.326908464348671E-001,2.062698498356113E-001,-8.319048379737776E-001,2.018291542489772E-001,-8.362005344680581E-001,
4.570000000000000E+009,1.901324879949198E-001,-8.350523133917029E-001,2.006791866742658E-001,-8.337295821334899E-001,1.991321610689052E-001,-8.329730061833992E-001,1.943246924376648E-001,-8.368896615098123E-001,
4.575000000000000E+009,1.836293320884637E-001,-8.359322509436168E-001,1.942131604015852E-001,-8.353042583225401E-001,1.928928668821029E-001,-8.345561847282654E-001,1.877432671368984E-001,-8.379790581645764E-001,
4.580000000000000E+009,1.770719688600736E-001,-8.366017317861618E-001,1.876300100891762E-001,-8.366679621123588E-001,1.863124892637698E-001,-8.359450071931722E-001,1.809517587141166E-001,-8.388765318109661E-001,
4.585000000000000E+009,1.701479771988499E-001,-8.365609519327846E-001,1.804917856796283E-001,-8.371226155695677E-001,1.794651084045171E-001,-8.366137691101830E-001,1.739217908354522E-001,-8.389434823606852E-001,
4.590000000000000E+009,1.626711385759442E-001,-8.379954581874070E-001,1.730929403158964E-001,-8.390874210390189E-001,1.720496737612784E-001,-8.386989006218768E-001,1.665074968782876E-001,-8.404268232420870E-001,
4.595000000000000E+009,1.555806581630106E-001,-8.381201697921306E-001,1.660211301948688E-001,-8.397261013919132E-001,1.649587472971181E-001,-8.395284563208415E-001,1.593734217446387E-001,-8.407869453235571E-001,
4.600000000000000E+009,1.478486610897258E-001,-8.385919081694345E-001,1.582526851658669E-001,-8.406623357638262E-001,1.570657704217495E-001,-8.406507533565475E-001,1.514806694451588E-001,-8.414153378148810E-001,
4.605000000000000E+009,1.413508993714604E-001,-8.375400889333061E-001,1.517401478094135E-001,-8.402665134849545E-001,1.504284857810180E-001,-8.403507378322023E-001,1.448636206563640E-001,-8.404939917052491E-001,
