% Version 1.00
%
%freq[Hz],re:Trc13_S21,im:Trc13_S21,re:ag_S21,im:ag_S21,re:pl_0_1_S21,im:pl_0_1_S21,re:pl_0_5_S21,im:pl_0_5_S21,
2.810000000000000E+009,-4.740897193551064E-002,9.362229704856873E-001,-2.990443900110849E-002,9.455655485830368E-001,-4.192508384585381E-002,9.418911337852478E-001,-3.891635018467903E-002,9.396327827453616E-001,
2.815000000000000E+009,-3.910283371806145E-002,9.360528588294983E-001,-2.173871508636973E-002,9.452637823218889E-001,-3.350888565182686E-002,9.415122270584106E-001,-3.103541515707970E-002,9.391941992759707E-001,
2.820000000000000E+009,-3.079091198742390E-002,9.361477494239807E-001,-1.321950965823243E-002,9.451739740413911E-001,-2.527754381299019E-002,9.419035911560059E-001,-2.256085198998451E-002,9.391599167823794E-001,
2.825000000000000E+009,-2.234384790062904E-002,9.356901645660400E-001,-4.927708483789827E-003,9.446324901628120E-001,-1.667176745831966E-002,9.411758780479431E-001,-1.423645701706410E-002,9.383079802513126E-001,
2.830000000000000E+009,-1.442802697420120E-002,9.353187084197998E-001,2.911727947858320E-003,9.447033611728061E-001,-8.495537564158440E-003,9.413327574729919E-001,-6.291001703739168E-003,9.382889018821718E-001,
2.835000000000000E+009,-7.298193871974945E-003,9.351355433464050E-001,1.022801008533055E-002,9.443115618030824E-001,-1.065462827682495E-003,9.410960078239441E-001,1.019131398200989E-003,9.380326987266543E-001,
2.840000000000000E+009,2.339184284210205E-004,9.350015521049500E-001,1.804637251184938E-002,9.440552297176268E-001,6.750077009201050E-003,9.406007528305054E-001,8.595179070234299E-003,9.376270761299135E-001,
2.845000000000000E+009,7.425833493471146E-003,9.351052641868591E-001,2.531850774866852E-002,9.440445821721977E-001,1.417317613959312E-002,9.409366250038147E-001,1.573025996744633E-002,9.374572699928285E-001,
2.850000000000000E+009,1.476955227553845E-002,9.348923563957214E-001,3.270116385890178E-002,9.441170316267691E-001,2.191026322543621E-002,9.404684901237488E-001,2.308287374734879E-002,9.371443925666809E-001,
2.855000000000000E+009,2.162871323525906E-002,9.354697465896606E-001,4.006642635763641E-002,9.447676680602668E-001,2.925321646034718E-002,9.412700533866882E-001,3.020176972150804E-002,9.376707447242739E-001,
2.860000000000000E+009,2.884347364306450E-002,9.359869360923767E-001,4.739887637810882E-002,9.452357717637150E-001,3.674044460058212E-002,9.416709542274475E-001,3.731455513119698E-002,9.380077558135989E-001,
2.865000000000000E+009,3.580055758357048E-002,9.363323450088501E-001,5.464909918921557E-002,9.456198784592798E-001,4.368865117430687E-002,9.417344927787781E-001,4.421513509631157E-002,9.381901762962343E-001,
2.870000000000000E+009,4.236283525824547E-002,9.367861747741699E-001,6.163184608961892E-002,9.458952630976675E-001,5.101747065782547E-002,9.417500495910645E-001,5.083338121175766E-002,9.384412519073488E-001,
2.875000000000000E+009,4.943768680095673E-002,9.367793798446655E-001,6.906234533874796E-002,9.459664631445939E-001,5.828970670700073E-002,9.419443607330322E-001,5.781761611342431E-002,9.383989696502687E-001,
2.880000000000000E+009,5.602730065584183E-002,9.364644289016724E-001,7.600984171240582E-002,9.453034547459397E-001,6.530815362930298E-002,9.411782026290894E-001,6.434287129163743E-002,9.378253279685976E-001,
2.885000000000000E+009,6.260971724987030E-002,9.360421299934387E-001,8.326123254992185E-002,9.450211828318499E-001,7.249893993139267E-002,9.404823184013367E-001,7.099251544475557E-002,9.375682235336306E-001,
2.890000000000000E+009,6.907066702842712E-002,9.365854263305664E-001,9.037574616593053E-002,9.448230306261619E-001,7.928605377674103E-002,9.402251839637756E-001,7.764469099521638E-002,9.375507341575624E-001,
2.895000000000000E+009,7.592545449733734E-002,9.367833733558655E-001,9.771157132826799E-002,9.440441597677826E-001,8.646819740533829E-002,9.392642378807068E-001,8.450791495323182E-002,9.371268414497378E-001,
2.900000000000000E+009,8.388134092092514E-002,9.365246891975403E-001,1.059209720962409E-001,9.433725352771654E-001,9.430199861526489E-002,9.384822249412537E-001,9.230111622095108E-002,9.368019200134280E-001,
2.905000000000000E+009,9.127162396907806E-002,9.362585544586182E-001,1.137153480946081E-001,9.427995045737752E-001,1.021630540490151E-001,9.382663965225220E-001,9.957027375936513E-002,9.366864181137086E-001,
2.910000000000000E+009,9.894913434982300E-002,9.352611899375916E-001,1.215188155487051E-001,9.413110176818242E-001,1.092528104782105E-001,9.363076686859131E-001,1.072154617929459E-001,9.354792294120791E-001,
2.915000000000000E+009,1.069059893488884E-001,9.345962405204773E-001,1.294823594101041E-001,9.400101458573051E-001,1.170947030186653E-001,9.349436163902283E-001,1.149514717888832E-001,9.345668522644044E-001,
2.920000000000000E+009,1.151097640395165E-001,9.339353442192078E-001,1.379715935135989E-001,9.385073982889733E-001,1.248318701982498E-001,9.332515597343445E-001,1.231397341418267E-001,9.335659202766421E-001,
2.925000000000000E+009,1.228664293885231E-001,9.332516193389893E-001,1.458764696260124E-001,9.372959093653739E-001,1.322404742240906E-001,9.320944547653198E-001,1.309026207160950E-001,9.327348891830447E-001,
2.930000000000000E+009,1.306890398263931E-001,9.324045777320862E-001,1.538729547319387E-001,9.358896249949191E-001,1.396883875131607E-001,9.309298396110535E-001,1.386719551610947E-001,9.320106960487368E-001,
2.935000000000000E+009,1.385285556316376E-001,9.311386942863464E-001,1.615811732131862E-001,9.341864000827665E-001,1.469928920269013E-001,9.293680787086487E-001,1.463515085697174E-001,9.306961638259889E-001,
2.940000000000000E+009,1.463974565267563E-001,9.308748841285706E-001,1.696354895625042E-001,9.331398915151444E-001,1.545076519250870E-001,9.287081360816956E-001,1.541291568326950E-001,9.300598916625980E-001,
2.945000000000000E+009,1.548033803701401E-001,9.298377037048340E-001,1.780357139302187E-001,9.315378959586548E-001,1.626115441322327E-001,9.277742505073547E-001,1.625339493370056E-001,9.290897819137576E-001,
2.950000000000000E+009,1.627101600170136E-001,9.290430545806885E-001,1.860417942526837E-001,9.300646841339421E-001,1.702419817447662E-001,9.270685911178589E-001,1.706339563131332E-001,9.282199567222597E-001,
2.955000000000000E+009,1.702639162540436E-001,9.281845092773438E-001,1.936158997775367E-001,9.288121373269532E-001,1.772544831037521E-001,9.259893298149109E-001,1.781385144758225E-001,9.272682938194277E-001,
2.960000000000000E+009,1.789973676204681E-001,9.269477725028992E-001,2.018828377575856E-001,9.269200017022579E-001,1.854404956102371E-001,9.250517487525940E-001,1.863291641569138E-001,9.259844564819337E-001,
2.965000000000000E+009,1.870266050100327E-001,9.258832931518555E-001,2.098030767927863E-001,9.250121256861987E-001,1.935914158821106E-001,9.236192703247070E-001,1.944449309015275E-001,9.246145204544068E-001,
2.970000000000000E+009,1.957367509603500E-001,9.244795441627502E-001,2.181667932043773E-001,9.230694541795612E-001,2.015536725521088E-001,9.222894310951233E-001,2.031012143373490E-001,9.232588470458987E-001,
2.975000000000000E+009,2.041019797325134E-001,9.229799509048462E-001,2.261582098745190E-001,9.208703987493089E-001,2.094840705394745E-001,9.210266470909119E-001,2.112136233615876E-001,9.214259406661989E-001,
2.980000000000000E+009,2.120111584663391E-001,9.213539958000183E-001,2.338615416306635E-001,9.187616779412420E-001,2.176450639963150E-001,9.194937944412231E-001,2.192124866580964E-001,9.198859542846682E-001,
2.985000000000000E+009,2.205103337764740E-001,9.200482368469238E-001,2.419064385636465E-001,9.167653453476151E-001,2.257997542619705E-001,9.179283380508423E-001,2.274325437402726E-001,9.182469583320621E-001,
2.990000000000000E+009,2.291852533817291E-001,9.184839725494385E-001,2.502213352684033E-001,9.147699367872213E-001,2.340976595878601E-001,9.168148040771484E-001,2.359919166755677E-001,9.167054400634768E-001,
2.995000000000000E+009,2.368339598178864E-001,9.162184000015259E-001,2.576157039359708E-001,9.121579639731211E-001,2.418399751186371E-001,9.145543575286865E-001,2.438209878444672E-001,9.144145408821108E-001,
3.000000000000000E+009,2.447389215230942E-001,9.149740338325501E-001,2.650330126954240E-001,9.105803613678136E-001,2.494704872369766E-001,9.132091403007507E-001,2.514924072170258E-001,9.130140264129640E-001,
3.005000000000000E+009,2.524362206459045E-001,9.133714437484741E-001,2.724963825765850E-001,9.087081393598376E-001,2.572329044342041E-001,9.119244813919067E-001,2.593731496238709E-001,9.113682433319094E-001,
3.010000000000000E+009,2.606528103351593E-001,9.115366339683533E-001,2.803439659918499E-001,9.064441428746803E-001,2.658510506153107E-001,9.098809957504273E-001,2.676342777156830E-001,9.094897168731690E-001,
3.015000000000000E+009,2.690442502498627E-001,9.099850058555603E-001,2.881947341850100E-001,9.041555511593791E-001,2.739017307758331E-001,9.079864025115967E-001,2.756994911289216E-001,9.073859791374209E-001,
3.020000000000000E+009,2.773883640766144E-001,9.076178073883057E-001,2.957932335564122E-001,9.016236827066546E-001,2.819742560386658E-001,9.058322310447693E-001,2.837809534645081E-001,9.052005986213687E-001,
3.025000000000000E+009,2.854312360286713E-001,9.050877094268799E-001,3.034043745525483E-001,8.990754207691448E-001,2.897336781024933E-001,9.035832881927490E-001,2.918425261878967E-001,9.027633302879335E-001,
3.030000000000000E+009,2.943048775196075E-001,9.020939469337463E-001,3.116173119238093E-001,8.960040950606337E-001,2.984679639339447E-001,9.008603096008301E-001,3.006152196216584E-001,8.996681868743899E-001,
3.035000000000000E+009,3.019979596138001E-001,8.982868194580078E-001,3.190000975517403E-001,8.921589460058735E-001,3.064707815647125E-001,8.970141410827637E-001,3.082967795753480E-001,8.958329251289371E-001,
3.040000000000000E+009,3.097966909408569E-001,8.951948881149292E-001,3.265265268594454E-001,8.890704828910108E-001,3.141135871410370E-001,8.939744234085083E-001,3.161718185234070E-001,8.926261918830875E-001,
3.045000000000000E+009,3.183579444885254E-001,8.915106654167175E-001,3.346134624120609E-001,8.855344913698822E-001,3.225387334823608E-001,8.904883265495300E-001,3.243879976463318E-001,8.891032964515688E-001,
3.050000000000000E+009,3.263728618621826E-001,8.876478672027588E-001,3.420400200104376E-001,8.818197573667588E-001,3.303885459899902E-001,8.870186209678650E-001,3.322494255542755E-001,8.853010132026674E-001,
3.055000000000000E+009,3.343012332916260E-001,8.834902644157410E-001,3.498535551448494E-001,8.779348688986115E-001,3.383721411228180E-001,8.829651474952698E-001,3.402507687473298E-001,8.813368628501893E-001,
3.060000000000000E+009,3.419326543807983E-001,8.799837827682495E-001,3.570624043397619E-001,8.742074088347799E-001,3.459896743297577E-001,8.792812824249268E-001,3.478072319507600E-001,8.775807492256166E-001,
3.065000000000000E+009,3.492667078971863E-001,8.765352368354797E-001,3.643936187482417E-001,8.709482479161601E-001,3.532783389091492E-001,8.760223388671875E-001,3.552565805816651E-001,8.741483537673953E-001,
3.070000000000000E+009,3.569096028804779E-001,8.735448122024536E-001,3.717568835931100E-001,8.676494303442077E-001,3.610427081584930E-001,8.727998733520508E-001,3.628535667514801E-001,8.707501484680178E-001,
3.075000000000000E+009,3.646841943264008E-001,8.705516457557678E-001,3.792924435383420E-001,8.649550812692182E-001,3.686905205249786E-001,8.700847029685974E-001,3.706556706714631E-001,8.679049215507508E-001,
3.080000000000000E+009,3.723686933517456E-001,8.667670488357544E-001,3.868412182280794E-001,8.613344029273481E-001,3.762744665145874E-001,8.664704561233521E-001,3.781537079429627E-001,8.641399121856692E-001,
3.085000000000000E+009,3.802254498004913E-001,8.634567856788635E-001,3.946534988906041E-001,8.579622862458974E-001,3.840914964675903E-001,8.628713488578796E-001,3.859643316745759E-001,8.607102265930179E-001,
3.090000000000000E+009,3.878686130046845E-001,8.599526882171631E-001,4.023488334688420E-001,8.545289930105462E-001,3.919847905635834E-001,8.599465489387512E-001,3.937803542613985E-001,8.571294862937929E-001,
3.095000000000000E+009,3.954457640647888E-001,8.570041060447693E-001,4.095969633082659E-001,8.514189366715985E-001,3.995754420757294E-001,8.567327260971069E-001,4.011129111766816E-001,8.539154284477237E-001,
3.100000000000000E+009,4.033026993274689E-001,8.534671068191528E-001,4.172226736078372E-001,8.478929476588182E-001,4.072539508342743E-001,8.532457947731018E-001,4.088973107814790E-001,8.502305018234255E-001,
3.105000000000000E+009,4.111606478691101E-001,8.498145341873169E-001,4.247834884066195E-001,8.444633818340690E-001,4.151588082313538E-001,8.497290611267090E-001,4.165620833492280E-001,8.468115265464785E-001,
3.110000000000000E+009,4.189117252826691E-001,8.455356955528259E-001,4.323384221336127E-001,8.403115282123770E-001,4.229900538921356E-001,8.454220890998840E-001,4.241682071304321E-001,8.425791517066957E-001,
3.115000000000000E+009,4.261002242565155E-001,8.410266637802124E-001,4.396554876090243E-001,8.359406120359297E-001,4.305165708065033E-001,8.412258028984070E-001,4.315006394958497E-001,8.381115873718263E-001,
3.120000000000000E+009,4.333286285400391E-001,8.365412950515747E-001,4.466523207369136E-001,8.315661937895233E-001,4.376596212387085E-001,8.367918133735657E-001,4.386060180187226E-001,8.336995469474794E-001,
3.125000000000000E+009,4.405396878719330E-001,8.321938514709473E-001,4.537253476573606E-001,8.272094438693792E-001,4.447894394397736E-001,8.322271108627319E-001,4.458347267341615E-001,8.291342078018191E-001,
3.130000000000000E+009,4.484902620315552E-001,8.276129961013794E-001,4.615016158701742E-001,8.225711410262733E-001,4.526061713695526E-001,8.277702331542969E-001,4.537075373172761E-001,8.243418664360047E-001,
3.135000000000000E+009,4.558850824832916E-001,8.225067257881165E-001,4.689210408626376E-001,8.176068614775343E-001,4.603745937347412E-001,8.226602077484131E-001,4.612015383148194E-001,8.191985633850100E-001,
3.140000000000000E+009,4.631080925464630E-001,8.175835013389587E-001,4.760593311715972E-001,8.127671574051378E-001,4.676834642887116E-001,8.178634643554688E-001,4.684793463230134E-001,8.141108987426760E-001,
3.145000000000000E+009,4.700611233711243E-001,8.122773766517639E-001,4.829249730264053E-001,8.075536778296476E-001,4.747256338596344E-001,8.126344084739685E-001,4.752013757705690E-001,8.087498469543459E-001,
3.150000000000000E+009,4.771033227443695E-001,8.062551021575928E-001,4.897607136276416E-001,8.018907415896434E-001,4.814038872718811E-001,8.065842986106873E-001,4.820654478454591E-001,8.027451149749758E-001,
3.155000000000000E+009,4.837311506271362E-001,8.015192151069641E-001,4.963699706303042E-001,7.973020882309636E-001,4.882515668869019E-001,8.020530343055725E-001,4.886535905838014E-001,7.980403774833682E-001,
3.160000000000000E+009,4.901077151298523E-001,7.965078949928284E-001,5.028079553761511E-001,7.924854637831722E-001,4.946314096450806E-001,7.970181107521057E-001,4.949381575012208E-001,7.930757659339907E-001,
3.165000000000000E+009,4.956755936145783E-001,7.915077209472656E-001,5.087713618027566E-001,7.874549430973131E-001,5.005894303321838E-001,7.919746637344360E-001,5.007503817558290E-001,7.879255934333802E-001,
3.170000000000000E+009,5.019179582595825E-001,7.868809103965759E-001,5.150408664220518E-001,7.830389574501671E-001,5.070260763168335E-001,7.874004244804382E-001,5.068931960868837E-001,7.833330224037173E-001,
3.175000000000000E+009,5.078970193862915E-001,7.823118567466736E-001,5.212085156919672E-001,7.784684933907368E-001,5.130626559257507E-001,7.828260660171509E-001,5.128513689041138E-001,7.785308724403383E-001,
3.180000000000000E+009,5.136016011238098E-001,7.783067226409912E-001,5.270744980808919E-001,7.745585058631838E-001,5.188764333724976E-001,7.790204286575317E-001,5.185678686141970E-001,7.744025250434876E-001,
3.185000000000000E+009,5.198585391044617E-001,7.739528417587280E-001,5.333816198194665E-001,7.703667220609369E-001,5.253403186798096E-001,7.748488783836365E-001,5.247634019851686E-001,7.700898767471316E-001,
3.190000000000000E+009,5.260148048400879E-001,7.689783573150635E-001,5.398635113010556E-001,7.656759996597587E-001,5.317958593368530E-001,7.700437307357788E-001,5.311010370445253E-001,7.650784898376467E-001,
3.195000000000000E+009,5.323412418365479E-001,7.636533975601196E-001,5.463378331848189E-001,7.604579387527715E-001,5.381455421447754E-001,7.647846937179565E-001,5.372272199630738E-001,7.597705420112612E-001,
3.200000000000000E+009,5.387949943542481E-001,7.580273151397705E-001,5.530787698811759E-001,7.547365527135639E-001,5.449967980384827E-001,7.591982483863831E-001,5.437879998207094E-001,7.539324016952516E-001,
3.205000000000000E+009,5.451200008392334E-001,7.520858049392700E-001,5.594731737164290E-001,7.488572301198623E-001,5.516644120216370E-001,7.531890869140625E-001,5.500446478080751E-001,7.479149273681642E-001,
