% Version 1.00
%
%freq[Hz],re:Trc13_S21,im:Trc13_S21,re:cap2_p2_0_1_plstc_S21,im:cap2_p2_0_1_plstc_S21,re:cap2_p2_1_plstc_S21,im:cap2_p2_1_plstc_S21,re:Mem17[Trc13]_S21,im:Mem17[Trc13]_S21,
5.530000000000000E+009,-8.132643392087711E-001,-1.342112353122996E-001,-8.177045625649261E-001,-1.304071488410892E-001,-8.155401185444621E-001,-1.334370475668957E-001,-8.130775570869446E-001,-1.340232014656067E-001,
5.535000000000000E+009,-8.144751255542315E-001,-1.264489240305348E-001,-8.190742282652033E-001,-1.226146554552416E-001,-8.167831075814835E-001,-1.257278133285016E-001,-8.143967866897584E-001,-1.264561921358109E-001,
5.540000000000000E+009,-8.156711608660764E-001,-1.184290327109363E-001,-8.200228855525910E-001,-1.144332804225472E-001,-8.178435417238018E-001,-1.176351873191951E-001,-8.155695199966432E-001,-1.184087604284287E-001,
5.545000000000000E+009,-8.169974224107131E-001,-1.102959485673885E-001,-8.213411262438111E-001,-1.062899639882422E-001,-8.190744280702718E-001,-1.094554359160515E-001,-8.169794440269472E-001,-1.102640524506569E-001,
5.550000000000000E+009,-8.178286871334708E-001,-1.022281949562037E-001,-8.220721070863674E-001,-9.819545919147714E-002,-8.197635503137959E-001,-1.014381838460705E-001,-8.178137898445130E-001,-1.021070599555969E-001,
5.555000000000000E+009,-8.184938640578987E-001,-9.374232042828704E-002,-8.226996822103041E-001,-8.964717672643548E-002,-8.204070401684813E-001,-9.296395904584476E-002,-8.183492183685305E-001,-9.367894083261490E-002,
5.560000000000000E+009,-8.192963761560981E-001,-8.585258661005071E-002,-8.234446192213003E-001,-8.173238948183796E-002,-8.211395993414169E-001,-8.523590543213781E-002,-8.191645264625551E-001,-8.582232147455216E-002,
5.565000000000000E+009,-8.194928868330909E-001,-7.765163598664804E-002,-8.237240107480536E-001,-7.359258075999614E-002,-8.213905466897449E-001,-7.712037303264804E-002,-8.193999528884888E-001,-7.769298851490021E-002,
5.570000000000000E+009,-8.194818299328218E-001,-6.910661927997241E-002,-8.237379874139603E-001,-6.521354212805929E-002,-8.213649828777170E-001,-6.866997824818640E-002,-8.193477511405946E-001,-6.923854649066925E-002,
5.575000000000000E+009,-8.196304691334271E-001,-6.137596128206722E-002,-8.240534193821196E-001,-5.738802866555259E-002,-8.216407219361321E-001,-6.088190649155831E-002,-8.196976423263550E-001,-6.150537133216859E-002,
5.580000000000000E+009,-8.193326586615719E-001,-5.316839243008995E-002,-8.239985856443044E-001,-4.887189321018837E-002,-8.214269162809040E-001,-5.246940853224291E-002,-8.194053888320924E-001,-5.316812321543694E-002,
5.585000000000000E+009,-8.185847610374756E-001,-4.518156843218776E-002,-8.230365161390328E-001,-4.069011274700288E-002,-8.204341099294885E-001,-4.444481296049471E-002,-8.185659766197204E-001,-4.521745368838311E-002,
5.590000000000000E+009,-8.181003733808054E-001,-3.733128667050906E-002,-8.227204320837884E-001,-3.266337222749431E-002,-8.200020785786759E-001,-3.664938591636657E-002,-8.181819081306457E-001,-3.730931580066681E-002,
5.595000000000000E+009,-8.173611706503449E-001,-2.973460079834809E-002,-8.219867351121147E-001,-2.492457451573489E-002,-8.192547843719308E-001,-2.909743866506652E-002,-8.174825072288514E-001,-2.976298369467258E-002,
5.600000000000000E+009,-8.168189214575046E-001,-2.161232948066608E-002,-8.213638378451162E-001,-1.662194588630187E-002,-8.186307766377212E-001,-2.089537253424150E-002,-8.169278025627137E-001,-2.159182503819466E-002,
5.605000000000000E+009,-8.155822002075995E-001,-1.392281326390298E-002,-8.200849482078484E-001,-8.774200645639885E-003,-8.174055528340500E-001,-1.323408520398481E-002,-8.156733751296997E-001,-1.383365448564291E-002,
5.610000000000000E+009,-8.143408329635224E-001,-6.544069309326495E-003,-8.188436487635885E-001,-1.192880111271537E-003,-8.161135182528109E-001,-5.757070784044590E-003,-8.143977522850038E-001,-6.435870006680488E-003,
5.615000000000000E+009,-8.133461598878496E-001,3.725205376745333E-004,-8.178504431752940E-001,5.738662711457224E-003,-8.151806709165694E-001,1.068664461233738E-003,-8.134190559387208E-001,3.718215040862560E-004,
5.620000000000000E+009,-8.128123680934218E-001,7.946293743792299E-003,-8.173929797035526E-001,1.357145607127173E-002,-8.146844058937217E-001,8.781599968157128E-003,-8.128437399864197E-001,7.981070224195719E-003,
5.625000000000000E+009,-8.118345542427427E-001,1.519502177092048E-002,-8.163842730698552E-001,2.113642150807286E-002,-8.136755001863627E-001,1.621375427642892E-002,-8.118896245956422E-001,1.533793136477470E-002,
5.630000000000000E+009,-8.117905505109018E-001,2.287250939448042E-002,-8.162243877267219E-001,2.901773846940177E-002,-8.134282448416179E-001,2.400044176507828E-002,-8.118143320083620E-001,2.292373813688755E-002,
5.635000000000000E+009,-8.110815374969994E-001,3.038179175002807E-002,-8.154295160529023E-001,3.669930977237348E-002,-8.126472405471588E-001,3.143663735736989E-002,-8.110703706741334E-001,3.047731816768647E-002,
5.640000000000000E+009,-8.103438390803710E-001,3.843183595923896E-002,-8.145595593990995E-001,4.502033836442702E-002,-8.118174195456889E-001,3.955248330768009E-002,-8.103085517883303E-001,3.856012523174286E-002,
5.645000000000000E+009,-8.093009582021447E-001,4.661127642891710E-002,-8.134671587559941E-001,5.332014507109681E-002,-8.107724236622732E-001,4.765949140335048E-002,-8.092595338821411E-001,4.670801833271981E-002,
5.650000000000000E+009,-8.080673216595564E-001,5.436099665188252E-002,-8.121588664967947E-001,6.127897405953472E-002,-8.094798091685029E-001,5.541933836461566E-002,-8.079626679420473E-001,5.439445078372956E-002,
5.655000000000000E+009,-8.064567525818666E-001,6.230765458360015E-002,-8.104462770118224E-001,6.952904207144420E-002,-8.078361608558601E-001,6.345634280218002E-002,-8.064427018165589E-001,6.234995797276498E-002,
5.660000000000000E+009,-8.048156491428695E-001,6.980482642591129E-002,-8.086609997976847E-001,7.739800677720413E-002,-8.061155435781150E-001,7.112111459693316E-002,-8.047549366950989E-001,6.983574032783509E-002,
5.665000000000000E+009,-8.028600005914007E-001,7.709800814884116E-002,-8.064985368770911E-001,8.500347638832786E-002,-8.038889146279170E-001,7.858352963236731E-002,-8.028362393379211E-001,7.719850093126297E-002,
5.670000000000000E+009,-8.010209953514182E-001,8.472976792811014E-002,-8.042880468452825E-001,9.284912307779236E-002,-8.018286993863037E-001,8.606104779139115E-002,-8.009910941123963E-001,8.475030213594437E-002,
5.675000000000000E+009,-7.993483951650539E-001,9.217569299374771E-002,-8.023492303570801E-001,1.004089570016932E-001,-8.000005433097145E-001,9.337330160665712E-002,-7.993631005287172E-001,9.219768047332765E-002,
5.680000000000000E+009,-7.979293426747579E-001,9.916018401993605E-002,-8.005893336647973E-001,1.074216142198446E-001,-7.985624747255953E-001,1.002484885144801E-001,-7.979382276535034E-001,9.920070022344590E-002,
5.685000000000000E+009,-7.963095219566493E-001,1.065655733879565E-001,-7.987876371402058E-001,1.148705903672914E-001,-7.968434767224758E-001,1.076363578933974E-001,-7.963775634765625E-001,1.066795811057091E-001,
5.690000000000000E+009,-7.944775271614718E-001,1.141574827156256E-001,-7.967366165432158E-001,1.225058347572543E-001,-7.948460391617568E-001,1.151110729811146E-001,-7.944826602935791E-001,1.143021374940872E-001,
5.695000000000000E+009,-7.923244329116733E-001,1.218603017121189E-001,-7.943314104163595E-001,1.302421131211221E-001,-7.927086419705030E-001,1.225865575200495E-001,-7.922736644744873E-001,1.219114497303963E-001,
5.700000000000000E+009,-7.900255046297685E-001,1.290730913715693E-001,-7.918721759786379E-001,1.374636854297493E-001,-7.903956271242211E-001,1.297478336020901E-001,-7.898689508438110E-001,1.291619837284088E-001,
5.705000000000000E+009,-7.876819926844204E-001,1.360623546757292E-001,-7.894660523884750E-001,1.445716490439032E-001,-7.880861419035923E-001,1.367201534092859E-001,-7.875588893890382E-001,1.361310243606567E-001,
5.710000000000000E+009,-7.853403385468976E-001,1.435035197369229E-001,-7.869134280179306E-001,1.520587522062363E-001,-7.857304476491985E-001,1.440213057436736E-001,-7.852704048156739E-001,1.435205131769180E-001,
5.715000000000000E+009,-7.824960251024911E-001,1.509873994869705E-001,-7.838664618995488E-001,1.594863270059499E-001,-7.829299857475447E-001,1.514407236843736E-001,-7.824039697647096E-001,1.509726792573929E-001,
5.720000000000000E+009,-7.798095403240101E-001,1.585183203400006E-001,-7.811572791542136E-001,1.670928529810622E-001,-7.802874859180224E-001,1.588669560279026E-001,-7.797260999679567E-001,1.584829658269882E-001,
5.725000000000000E+009,-7.768322445024642E-001,1.657731947942214E-001,-7.779412192591108E-001,1.745226953155877E-001,-7.772501162021330E-001,1.662013103712222E-001,-7.767207503318788E-001,1.657246261835098E-001,
5.730000000000000E+009,-7.733356416394077E-001,1.731772452649192E-001,-7.742350052386021E-001,1.819124513256024E-001,-7.737498303807900E-001,1.735317757891326E-001,-7.732716441154481E-001,1.730937629938126E-001,
5.735000000000000E+009,-7.696725252043575E-001,1.799224989751543E-001,-7.704704819259203E-001,1.886077712685956E-001,-7.701593272528222E-001,1.802437792695815E-001,-7.696722984313966E-001,1.798678487539292E-001,
5.740000000000000E+009,-7.663814135318122E-001,1.866235961444248E-001,-7.672414310656581E-001,1.954652878317444E-001,-7.668907924131905E-001,1.868585062315073E-001,-7.663075208663941E-001,1.866447389125824E-001,
5.745000000000000E+009,-7.624295351219578E-001,1.927808385443184E-001,-7.630610276031856E-001,2.018623301599353E-001,-7.630008152416005E-001,1.930796849039627E-001,-7.623885989189150E-001,1.927510857582092E-001,
5.750000000000000E+009,-7.593337031284365E-001,1.990658577567252E-001,-7.597303267092463E-001,2.082957405852824E-001,-7.598531904478945E-001,1.994535087972645E-001,-7.592416048049927E-001,1.990208923816682E-001,
5.755000000000000E+009,-7.562226493862009E-001,2.053157132429577E-001,-7.564935907720691E-001,2.145626268613906E-001,-7.567119357402055E-001,2.055844836480468E-001,-7.561511874198914E-001,2.052064478397370E-001,
5.760000000000000E+009,-7.528410677076803E-001,2.117209510387764E-001,-7.529094963312288E-001,2.211342021076400E-001,-7.533087254888103E-001,2.120624975959575E-001,-7.528332233428956E-001,2.116047620773316E-001,
5.765000000000000E+009,-7.499320637344026E-001,2.180545908667595E-001,-7.496827993448709E-001,2.275588086245201E-001,-7.503204614553549E-001,2.183862442362430E-001,-7.500128149986267E-001,2.179549872875214E-001,
5.770000000000000E+009,-7.463318707374700E-001,2.249841906767444E-001,-7.459683468625709E-001,2.345090260630681E-001,-7.467610821859126E-001,2.252173448246030E-001,-7.464402198791504E-001,2.249645233154297E-001,
5.775000000000000E+009,-7.424131444081030E-001,2.319986225906981E-001,-7.418699367389057E-001,2.414939565933442E-001,-7.428684338458690E-001,2.321168305135644E-001,-7.424922704696656E-001,2.319923341274262E-001,
5.780000000000000E+009,-7.383892678102875E-001,2.385592127042447E-001,-7.378071625955084E-001,2.480204422936985E-001,-7.388827265394926E-001,2.386591866376282E-001,-7.383948922157289E-001,2.385661602020264E-001,
5.785000000000000E+009,-7.343140941938808E-001,2.450733632984807E-001,-7.336587787449065E-001,2.548433528069209E-001,-7.348146085271710E-001,2.452973405460395E-001,-7.343436121940613E-001,2.450631618499756E-001,
5.790000000000000E+009,-7.298391659381944E-001,2.509320640384812E-001,-7.289375131872868E-001,2.608213633254169E-001,-7.303317306262072E-001,2.511283257945740E-001,-7.298778533935547E-001,2.508300304412842E-001,
5.795000000000000E+009,-7.257423896766234E-001,2.566881401050437E-001,-7.246700935626362E-001,2.666994001567049E-001,-7.262282581633271E-001,2.568141441767680E-001,-7.257785916328430E-001,2.566303968429565E-001,
5.800000000000000E+009,-7.214051129602879E-001,2.620235982635924E-001,-7.200519906097591E-001,2.721621009961156E-001,-7.218348088005039E-001,2.621088598050454E-001,-7.214846134185791E-001,2.620549380779267E-001,
5.805000000000000E+009,-7.177169662417722E-001,2.679506271965988E-001,-7.161417005873247E-001,2.782122752591510E-001,-7.182838651132344E-001,2.679895221398508E-001,-7.177402973175049E-001,2.678703010082245E-001,
5.810000000000000E+009,-7.135078386780398E-001,2.737581195379362E-001,-7.116512164421754E-001,2.840690208809100E-001,-7.141488466931785E-001,2.736905674949893E-001,-7.136028051376343E-001,2.736868023872375E-001,
5.815000000000000E+009,-7.091858383092879E-001,2.793516854835301E-001,-7.069992283103256E-001,2.897088788947395E-001,-7.098994153275202E-001,2.793713069012289E-001,-7.093197107315064E-001,2.793781518936157E-001,
5.820000000000000E+009,-7.046633724814128E-001,2.851992565402943E-001,-7.023054056959783E-001,2.955654974780168E-001,-7.054038868555056E-001,2.852786511912647E-001,-7.047281384468078E-001,2.852492868900299E-001,
5.825000000000000E+009,-6.996084246375928E-001,2.902121666349496E-001,-6.970446116367235E-001,3.007303451194510E-001,-7.004026204410667E-001,2.903799605049211E-001,-6.996211409568787E-001,2.903222680091858E-001,
5.830000000000000E+009,-6.948795512983255E-001,2.951632490320422E-001,-6.921297043509828E-001,3.058826456129222E-001,-6.957542089533975E-001,2.955185716108606E-001,-6.948579907417298E-001,2.952492594718933E-001,
5.835000000000000E+009,-6.897383092204903E-001,3.000814424450704E-001,-6.865291842611044E-001,3.109601409278884E-001,-6.906268263719941E-001,3.005091151647494E-001,-6.897637724876404E-001,3.000701904296875E-001,
5.840000000000000E+009,-6.846726992595966E-001,3.042212593104223E-001,-6.813206974199426E-001,3.151329952918687E-001,-6.854737571499232E-001,3.048332501752215E-001,-6.847667098045349E-001,3.042281210422516E-001,
5.845000000000000E+009,-6.795145649361651E-001,3.084123023592170E-001,-6.758941941331819E-001,3.196923413771476E-001,-6.801624550379578E-001,3.092058131779608E-001,-6.795798659324647E-001,3.085165143013001E-001,
5.850000000000000E+009,-6.739326320450372E-001,3.122864324829522E-001,-6.697196735866678E-001,3.237862065217695E-001,-6.744785405441174E-001,3.131624622040409E-001,-6.739567756652833E-001,3.124749183654785E-001,
5.855000000000000E+009,-6.683453940590189E-001,3.155401755228353E-001,-6.636309939165472E-001,3.270992066249794E-001,-6.687399908705226E-001,3.165248485111945E-001,-6.683084726333618E-001,3.156029880046845E-001,
5.860000000000000E+009,-6.627821212829257E-001,3.183775196231063E-001,-6.574838761338673E-001,3.300533968254452E-001,-6.628712882515553E-001,3.193535623655067E-001,-6.626759529113770E-001,3.184408128261566E-001,
5.865000000000000E+009,-6.577470123234026E-001,3.201515427999730E-001,-6.518688841966674E-001,3.317099641486094E-001,-6.577040967193555E-001,3.209997223675385E-001,-6.576599717140198E-001,3.201970458030701E-001,
5.870000000000000E+009,-6.533117436803128E-001,3.222144331531839E-001,-6.469946754930959E-001,3.337178639787466E-001,-6.532410273956126E-001,3.230188475069507E-001,-6.532744646072388E-001,3.222140669822693E-001,
5.875000000000000E+009,-6.493078967183361E-001,3.238549005862052E-001,-6.423283399372279E-001,3.352934982035740E-001,-6.491315983158350E-001,3.247822397077503E-001,-6.493285059928895E-001,3.238613128662110E-001,
5.880000000000000E+009,-6.455538021744413E-001,3.254828335694085E-001,-6.380040622920250E-001,3.366754343982932E-001,-6.451344283587246E-001,3.264810673618500E-001,-6.455737471580506E-001,3.254534780979157E-001,
5.885000000000000E+009,-6.425928803255941E-001,3.275392708333937E-001,-6.345030113095751E-001,3.386341555226234E-001,-6.418208928335433E-001,3.284444680121593E-001,-6.425695180892944E-001,3.276035010814667E-001,
5.890000000000000E+009,-6.397471741037825E-001,3.298085091680403E-001,-6.310974369632185E-001,3.406315961201208E-001,-6.388394508995767E-001,3.304321693189667E-001,-6.397428631782532E-001,3.298571169376373E-001,
5.895000000000000E+009,-6.364193246955414E-001,3.320939186697925E-001,-6.271902542406578E-001,3.425508747708111E-001,-6.355045201797769E-001,3.326127774134168E-001,-6.363624930381775E-001,3.321527063846588E-001,
5.900000000000000E+009,-6.333979782150825E-001,3.340741651744474E-001,-6.236057499968706E-001,3.440028359363364E-001,-6.322463639075722E-001,3.345172698075087E-001,-6.333129525184632E-001,3.340126037597656E-001,
5.905000000000000E+009,-6.309463409882488E-001,3.355610413210244E-001,-6.208644983823075E-001,3.449837106592720E-001,-6.296314665839227E-001,3.357795092187013E-001,-6.309122085571289E-001,3.354705095291138E-001,
5.910000000000000E+009,-6.289241156227627E-001,3.368233383301574E-001,-6.186110059622081E-001,3.458968264893509E-001,-6.276197000070608E-001,3.368273655897795E-001,-6.289826750755310E-001,3.367167830467224E-001,
5.915000000000000E+009,-6.279287391037207E-001,3.380574854735335E-001,-6.171440336925670E-001,3.469440265919491E-001,-6.265407915870362E-001,3.380448786645480E-001,-6.279952645301820E-001,3.380748569965363E-001,
5.920000000000000E+009,-6.274901384883088E-001,3.393074699061230E-001,-6.161761463341384E-001,3.475630309557684E-001,-6.258485232026886E-001,3.390998164638015E-001,-6.274149060249329E-001,3.392975628376007E-001,
5.925000000000000E+009,-6.278842672687829E-001,3.423229277247664E-001,-6.162705528178846E-001,3.499733155916274E-001,-6.260908729156596E-001,3.416635007452630E-001,-6.278959989547730E-001,3.422445058822632E-001,
5.930000000000000E+009,-6.278373074067227E-001,3.460458099883185E-001,-6.159277370881030E-001,3.531134199141563E-001,-6.260754458222477E-001,3.450227410394381E-001,-6.278218507766724E-001,3.459758162498475E-001,
