% Version 1.00
%
%freq[Hz],re:Trc13_S21,im:Trc13_S21,re:cap2_p2_0_1_plstc_S21,im:cap2_p2_0_1_plstc_S21,re:cap2_p2_0_5_plstc_S21,im:cap2_p2_0_5_plstc_S21,re:cap2_p2_1_plstc_S21,im:cap2_p2_1_plstc_S21,
5.430000000000000E+009,-7.787627237704249E-001,-2.849691225356417E-001,-7.798873039206908E-001,-2.833124666198590E-001,-7.744245475831377E-001,-2.894692522960125E-001,-7.786223900785004E-001,-2.848234226969790E-001,
5.435000000000000E+009,-7.814263708327341E-001,-2.778118962544968E-001,-7.827457521556568E-001,-2.759416436572743E-001,-7.771775441147394E-001,-2.821671370063719E-001,-7.812894764130900E-001,-2.776827343973027E-001,
5.440000000000000E+009,-7.843725761315264E-001,-2.701244650072275E-001,-7.855783639497345E-001,-2.682315102009926E-001,-7.799776908807362E-001,-2.745912345089211E-001,-7.841138075207571E-001,-2.700570314259264E-001,
5.445000000000000E+009,-7.871618296351172E-001,-2.627539546087569E-001,-7.883788109387778E-001,-2.608523589722906E-001,-7.828855869605077E-001,-2.671291460212467E-001,-7.869627903726153E-001,-2.626828289134325E-001,
5.450000000000000E+009,-7.890279442358026E-001,-2.546764235921097E-001,-7.904022761483693E-001,-2.528382919759347E-001,-7.847590139181512E-001,-2.591041384452011E-001,-7.887823552280657E-001,-2.546286950828305E-001,
5.455000000000000E+009,-7.912068009027734E-001,-2.472498213817285E-001,-7.926323017076282E-001,-2.452657933932344E-001,-7.868554895608914E-001,-2.517339846792504E-001,-7.909026286548354E-001,-2.472827904256238E-001,
5.460000000000000E+009,-7.929000177098200E-001,-2.394021427689076E-001,-7.942226812822177E-001,-2.373718057495249E-001,-7.885076114107833E-001,-2.439299339574423E-001,-7.926082407655682E-001,-2.394517176657428E-001,
5.465000000000000E+009,-7.947315702169414E-001,-2.320216579034325E-001,-7.960821268334927E-001,-2.300298927584212E-001,-7.904006844497251E-001,-2.366905913462153E-001,-7.944861203999939E-001,-2.320580981158537E-001,
5.470000000000000E+009,-7.965095455204934E-001,-2.245897232265779E-001,-7.979789426107038E-001,-2.226489550015423E-001,-7.921527275721277E-001,-2.293756779686887E-001,-7.962889669642839E-001,-2.246304859827702E-001,
5.475000000000000E+009,-7.985417437171984E-001,-2.167971994984330E-001,-8.001417595176888E-001,-2.148749038177988E-001,-7.942274599328545E-001,-2.217755721182114E-001,-7.982236965909850E-001,-2.169055278732414E-001,
5.480000000000000E+009,-8.001999129007802E-001,-2.097331541415713E-001,-8.017653389784374E-001,-2.076819517575166E-001,-7.959779566389580E-001,-2.147324116916674E-001,-7.997995336802638E-001,-2.098478122632130E-001,
5.485000000000000E+009,-8.015858170310212E-001,-2.024664307996892E-001,-8.032736100961417E-001,-2.003742009582046E-001,-7.974304417099435E-001,-2.075256214703334E-001,-8.013133762720677E-001,-2.026452656051670E-001,
5.490000000000000E+009,-8.038208872764128E-001,-1.944813230295354E-001,-8.055202155089252E-001,-1.923281461210150E-001,-7.996256372836874E-001,-1.997029111469185E-001,-8.035435024560496E-001,-1.947458799363318E-001,
5.495000000000000E+009,-8.055176755535560E-001,-1.868286248441385E-001,-8.072353344458358E-001,-1.846323408377775E-001,-8.013552123583195E-001,-1.921670209077155E-001,-8.052669709764811E-001,-1.871354249090169E-001,
5.500000000000000E+009,-8.068079753838366E-001,-1.790616681240146E-001,-8.086638518300687E-001,-1.768350725540686E-001,-8.027101225798851E-001,-1.845803868641680E-001,-8.067218962550278E-001,-1.792759451482467E-001,
5.505000000000000E+009,-8.084271932397039E-001,-1.717791696253612E-001,-8.102507670407240E-001,-1.694483658400188E-001,-8.045131858078117E-001,-1.773477451384214E-001,-8.082771366532939E-001,-1.719613141094493E-001,
5.510000000000000E+009,-8.098345113156308E-001,-1.640407740726322E-001,-8.116767664120290E-001,-1.618251905287186E-001,-8.060247206847838E-001,-1.698156613600353E-001,-8.096362835977877E-001,-1.643575874935076E-001,
5.515000000000000E+009,-8.113154523966355E-001,-1.562402865681329E-001,-8.134702116649273E-001,-1.541153728743165E-001,-8.076677547924639E-001,-1.620920570551731E-001,-8.112506385667573E-001,-1.566246435301157E-001,
5.520000000000000E+009,-8.124860193364936E-001,-1.485037675860828E-001,-8.149113379637760E-001,-1.460552554304636E-001,-8.089585800668475E-001,-1.543686658200600E-001,-8.124838029879571E-001,-1.488405033468899E-001,
5.525000000000000E+009,-8.140243076530432E-001,-1.409000019027249E-001,-8.162331677119366E-001,-1.381054351990665E-001,-8.105109478370582E-001,-1.468381328345948E-001,-8.140380470676260E-001,-1.410892882915076E-001,
5.530000000000000E+009,-8.155279426337694E-001,-1.332933692491626E-001,-8.177045625649261E-001,-1.304071488410892E-001,-8.120820996732593E-001,-1.393927448633450E-001,-8.155401185444621E-001,-1.334370475668957E-001,
5.535000000000000E+009,-8.168208846172642E-001,-1.254676952040079E-001,-8.190742282652033E-001,-1.226146554552416E-001,-8.135931961127486E-001,-1.316677609773346E-001,-8.167831075814835E-001,-1.257278133285016E-001,
5.540000000000000E+009,-8.179155058223553E-001,-1.173787033012088E-001,-8.200228855525910E-001,-1.144332804225472E-001,-8.147484983221580E-001,-1.236147182137235E-001,-8.178435417238018E-001,-1.176351873191951E-001,
5.545000000000000E+009,-8.191050779030412E-001,-1.092444804227953E-001,-8.213411262438111E-001,-1.062899639882422E-001,-8.160509665220143E-001,-1.155264172637553E-001,-8.190744280702718E-001,-1.094554359160515E-001,
5.550000000000000E+009,-8.197191239435342E-001,-1.012444489935608E-001,-8.220721070863674E-001,-9.819545919147714E-002,-8.168158273763988E-001,-1.075937540143183E-001,-8.197635503137959E-001,-1.014381838460705E-001,
5.555000000000000E+009,-8.202987012211300E-001,-9.282897757498229E-002,-8.226996822103041E-001,-8.964717672643548E-002,-8.174804903331007E-001,-9.922433784725206E-002,-8.204070401684813E-001,-9.296395904584476E-002,
5.560000000000000E+009,-8.210250160589686E-001,-8.505468350490206E-002,-8.234446192213003E-001,-8.173238948183796E-002,-8.183234062681397E-001,-9.157125846989107E-002,-8.211395993414169E-001,-8.523590543213781E-002,
5.565000000000000E+009,-8.213124536664254E-001,-7.691120107072624E-002,-8.237240107480536E-001,-7.359258075999614E-002,-8.187466495564950E-001,-8.353737266667602E-002,-8.213905466897449E-001,-7.712037303264804E-002,
5.570000000000000E+009,-8.212370562931969E-001,-6.850256295945219E-002,-8.237379874139603E-001,-6.521354212805929E-002,-8.188063044730579E-001,-7.519165263156330E-002,-8.213649828777170E-001,-6.866997824818640E-002,
5.575000000000000E+009,-8.214677477702113E-001,-6.087917834119592E-002,-8.240534193821196E-001,-5.738802866555259E-002,-8.192492615385449E-001,-6.758495905155319E-002,-8.216407219361321E-001,-6.088190649155831E-002,
5.580000000000000E+009,-8.213914128156058E-001,-5.253721884698508E-002,-8.239985856443044E-001,-4.887189321018837E-002,-8.191926500411810E-001,-5.921042352373281E-002,-8.214269162809040E-001,-5.246940853224291E-002,
5.585000000000000E+009,-8.204618382979541E-001,-4.451214188963409E-002,-8.230365161390328E-001,-4.069011274700288E-002,-8.184001290099451E-001,-5.122241351145394E-002,-8.204341099294885E-001,-4.444481296049471E-002,
5.590000000000000E+009,-8.200462091684662E-001,-3.658738253096353E-002,-8.227204320837884E-001,-3.266337222749431E-002,-8.181488630082381E-001,-4.348482723378250E-002,-8.200020785786759E-001,-3.664938591636657E-002,
5.595000000000000E+009,-8.192488127078137E-001,-2.904629225027020E-002,-8.219867351121147E-001,-2.492457451573489E-002,-8.175437450822056E-001,-3.595193785197758E-002,-8.192547843719308E-001,-2.909743866506652E-002,
5.600000000000000E+009,-8.187044058518058E-001,-2.093586599603055E-002,-8.213638378451162E-001,-1.662194588630187E-002,-8.171122207927277E-001,-2.785563944194418E-002,-8.186307766377212E-001,-2.089537253424150E-002,
5.605000000000000E+009,-8.175128873668144E-001,-1.324716194694460E-002,-8.200849482078484E-001,-8.774200645639885E-003,-8.160010323275675E-001,-2.025248852474587E-002,-8.174055528340500E-001,-1.323408520398481E-002,
5.610000000000000E+009,-8.162709283764404E-001,-5.710600620862155E-003,-8.188436487635885E-001,-1.192880111271537E-003,-8.150316156185801E-001,-1.286068197706151E-002,-8.161135182528109E-001,-5.757070784044590E-003,
5.615000000000000E+009,-8.152962176347003E-001,1.151916092979270E-003,-8.178504431752940E-001,5.738662711457224E-003,-8.142544442975710E-001,-5.983388615679259E-003,-8.151806709165694E-001,1.068664461233738E-003,
5.620000000000000E+009,-8.148009073696531E-001,8.833471402523604E-003,-8.173929797035526E-001,1.357145607127173E-002,-8.140278870285980E-001,1.765243858075739E-003,-8.146844058937217E-001,8.781599968157128E-003,
5.625000000000000E+009,-8.138522232123868E-001,1.620945534244806E-002,-8.163842730698552E-001,2.113642150807286E-002,-8.131621587516915E-001,9.305012913115541E-003,-8.136755001863627E-001,1.621375427642892E-002,
5.630000000000000E+009,-8.136832384093771E-001,2.398813705062752E-002,-8.162243877267219E-001,2.901773846940177E-002,-8.130538122317459E-001,1.710467856600419E-002,-8.134282448416179E-001,2.400044176507828E-002,
5.635000000000000E+009,-8.128273435340225E-001,3.148438677058202E-002,-8.154295160529023E-001,3.669930977237348E-002,-8.123315210512340E-001,2.460738777354446E-002,-8.126472405471588E-001,3.143663735736989E-002,
5.640000000000000E+009,-8.120349481558963E-001,3.960010785401123E-002,-8.145595593990995E-001,4.502033836442702E-002,-8.116632574326792E-001,3.275323954079244E-002,-8.118174195456889E-001,3.955248330768009E-002,
5.645000000000000E+009,-8.110032439902570E-001,4.778279257448184E-002,-8.134671587559941E-001,5.332014507109681E-002,-8.107172558173860E-001,4.093838009234675E-002,-8.107724236622732E-001,4.765949140335048E-002,
5.650000000000000E+009,-8.097134546597818E-001,5.563768014034377E-002,-8.121588664967947E-001,6.127897405953472E-002,-8.094713273747595E-001,4.877092485523307E-002,-8.094798091685029E-001,5.541933836461566E-002,
5.655000000000000E+009,-8.080109410919780E-001,6.371315101478067E-002,-8.104462770118224E-001,6.952904207144420E-002,-8.079554792555163E-001,5.679608097804696E-002,-8.078361608558601E-001,6.345634280218002E-002,
5.660000000000000E+009,-8.062417549609706E-001,7.129452161361252E-002,-8.086609997976847E-001,7.739800677720413E-002,-8.061955741033001E-001,6.440060461143241E-002,-8.061155435781150E-001,7.112111459693316E-002,
5.665000000000000E+009,-8.041566022609911E-001,7.876159626868720E-002,-8.064985368770911E-001,8.500347638832786E-002,-8.042859327240284E-001,7.181244222591718E-002,-8.038889146279170E-001,7.858352963236731E-002,
5.670000000000000E+009,-8.020014484575391E-001,8.634068130289288E-002,-8.042880468452825E-001,9.284912307779236E-002,-8.023960975362596E-001,7.934077255696716E-002,-8.018286993863037E-001,8.606104779139115E-002,
5.675000000000000E+009,-8.001856359461385E-001,9.361201227048580E-002,-8.023492303570801E-001,1.004089570016932E-001,-8.006695616422883E-001,8.675749456639349E-002,-8.000005433097145E-001,9.337330160665712E-002,
5.680000000000000E+009,-7.987037375731185E-001,1.006046819663304E-001,-8.005893336647973E-001,1.074216142198446E-001,-7.992654998194202E-001,9.365832442979311E-002,-7.985624747255953E-001,1.002484885144801E-001,
5.685000000000000E+009,-7.969257164263592E-001,1.079118379178786E-001,-7.987876371402058E-001,1.148705903672914E-001,-7.976675334419978E-001,1.010077828775528E-001,-7.968434767224758E-001,1.076363578933974E-001,
5.690000000000000E+009,-7.950208113790755E-001,1.153350796515204E-001,-7.967366165432158E-001,1.225058347572543E-001,-7.957998331707650E-001,1.084432494218817E-001,-7.948460391617568E-001,1.151110729811146E-001,
5.695000000000000E+009,-7.928590925388600E-001,1.228627980531210E-001,-7.943314104163595E-001,1.302421131211221E-001,-7.938228069285466E-001,1.159727260536591E-001,-7.927086419705030E-001,1.225865575200495E-001,
5.700000000000000E+009,-7.905701409361631E-001,1.301132310164178E-001,-7.918721759786379E-001,1.374636854297493E-001,-7.916508998431389E-001,1.231739115786481E-001,-7.903956271242211E-001,1.297478336020901E-001,
5.705000000000000E+009,-7.881349900584987E-001,1.370588157979865E-001,-7.894660523884750E-001,1.445716490439032E-001,-7.896133010393415E-001,1.301264742505933E-001,-7.880861419035923E-001,1.367201534092859E-001,
5.710000000000000E+009,-7.857909526507056E-001,1.443431739665666E-001,-7.869134280179306E-001,1.520587522062363E-001,-7.874625255782514E-001,1.376603143783006E-001,-7.857304476491985E-001,1.440213057436736E-001,
5.715000000000000E+009,-7.829161901822022E-001,1.518228790244323E-001,-7.838664618995488E-001,1.594863270059499E-001,-7.846836699215987E-001,1.451931362254751E-001,-7.829299857475447E-001,1.514407236843736E-001,
5.720000000000000E+009,-7.802760329046088E-001,1.592640100797581E-001,-7.811572791542136E-001,1.670928529810622E-001,-7.821226201755933E-001,1.527600633037566E-001,-7.802874859180224E-001,1.588669560279026E-001,
5.725000000000000E+009,-7.772061533185357E-001,1.665328475173774E-001,-7.779412192591108E-001,1.745226953155877E-001,-7.791182573457121E-001,1.601323073215283E-001,-7.772501162021330E-001,1.662013103712222E-001,
5.730000000000000E+009,-7.737006849403806E-001,1.737713647839328E-001,-7.742350052386021E-001,1.819124513256024E-001,-7.758129530192981E-001,1.674111051817022E-001,-7.737498303807900E-001,1.735317757891326E-001,
5.735000000000000E+009,-7.700868308112441E-001,1.805124852385218E-001,-7.704704819259203E-001,1.886077712685956E-001,-7.724038462963968E-001,1.741982363108362E-001,-7.701593272528222E-001,1.802437792695815E-001,
5.740000000000000E+009,-7.667989750980389E-001,1.871511087259465E-001,-7.672414310656581E-001,1.954652878317444E-001,-7.692213012517739E-001,1.810802769804247E-001,-7.668907924131905E-001,1.868585062315073E-001,
5.745000000000000E+009,-7.629462029907279E-001,1.933330486279921E-001,-7.630610276031856E-001,2.018623301599353E-001,-7.654249598201826E-001,1.874025378201458E-001,-7.630008152416005E-001,1.930796849039627E-001,
5.750000000000000E+009,-7.597834375707021E-001,1.997001025399477E-001,-7.597303267092463E-001,2.082957405852824E-001,-7.623408052838661E-001,1.938015525728255E-001,-7.598531904478945E-001,1.994535087972645E-001,
5.755000000000000E+009,-7.566471117199352E-001,2.059330493756323E-001,-7.564935907720691E-001,2.145626268613906E-001,-7.592891324903098E-001,2.001025163243146E-001,-7.567119357402055E-001,2.055844836480468E-001,
5.760000000000000E+009,-7.530966246595394E-001,2.122888753631919E-001,-7.529094963312288E-001,2.211342021076400E-001,-7.558174645037386E-001,2.066412485622971E-001,-7.533087254888103E-001,2.120624975959575E-001,
5.765000000000000E+009,-7.500719890358817E-001,2.185239198877897E-001,-7.496827993448709E-001,2.275588086245201E-001,-7.529140741901893E-001,2.129450005571683E-001,-7.503204614553549E-001,2.183862442362430E-001,
5.770000000000000E+009,-7.466580346893798E-001,2.253345007784099E-001,-7.459683468625709E-001,2.345090260630681E-001,-7.494795479590054E-001,2.199435073402825E-001,-7.467610821859126E-001,2.252173448246030E-001,
5.775000000000000E+009,-7.427400310232942E-001,2.322351403441554E-001,-7.418699367389057E-001,2.414939565933442E-001,-7.456681413719571E-001,2.269143711589182E-001,-7.428684338458690E-001,2.321168305135644E-001,
5.780000000000000E+009,-7.387941683851540E-001,2.387848211446605E-001,-7.378071625955084E-001,2.480204422936985E-001,-7.417343116635704E-001,2.335382256824408E-001,-7.388827265394926E-001,2.386591866376282E-001,
5.785000000000000E+009,-7.347152846083634E-001,2.454790167753636E-001,-7.336587787449065E-001,2.548433528069209E-001,-7.377275756525192E-001,2.402653742457362E-001,-7.348146085271710E-001,2.452973405460395E-001,
5.790000000000000E+009,-7.301031641591703E-001,2.512547101150771E-001,-7.289375131872868E-001,2.608213633254169E-001,-7.332338080522336E-001,2.461507274745238E-001,-7.303317306262072E-001,2.511283257945740E-001,
5.795000000000000E+009,-7.260461318114445E-001,2.568571260368422E-001,-7.246700935626362E-001,2.666994001567049E-001,-7.292362918996086E-001,2.518324621874311E-001,-7.262282581633271E-001,2.568141441767680E-001,
5.800000000000000E+009,-7.218404492086532E-001,2.621131902942182E-001,-7.200519906097591E-001,2.721621009961156E-001,-7.249733078969459E-001,2.573735317399754E-001,-7.218348088005039E-001,2.621088598050454E-001,
5.805000000000000E+009,-7.181944775179180E-001,2.680369012313202E-001,-7.161417005873247E-001,2.782122752591510E-001,-7.212584640478437E-001,2.632522755921720E-001,-7.182838651132344E-001,2.679895221398508E-001,
5.810000000000000E+009,-7.140885460009675E-001,2.737298534235451E-001,-7.116512164421754E-001,2.840690208809100E-001,-7.172542333835928E-001,2.689835377514854E-001,-7.141488466931785E-001,2.736905674949893E-001,
5.815000000000000E+009,-7.098738018529580E-001,2.794211786171483E-001,-7.069992283103256E-001,2.897088788947395E-001,-7.130583364790313E-001,2.747270917814867E-001,-7.098994153275202E-001,2.793713069012289E-001,
5.820000000000000E+009,-7.053763509402035E-001,2.853610293639295E-001,-7.023054056959783E-001,2.955654974780168E-001,-7.086461717924325E-001,2.806938816045819E-001,-7.054038868555056E-001,2.852786511912647E-001,
5.825000000000000E+009,-7.004581117788685E-001,2.904857464578332E-001,-6.970446116367235E-001,3.007303451194510E-001,-7.037224947559441E-001,2.859130305986360E-001,-7.004026204410667E-001,2.903799605049211E-001,
5.830000000000000E+009,-6.957904338019335E-001,2.956484450373770E-001,-6.921297043509828E-001,3.058826456129222E-001,-6.991646886210347E-001,2.910932168646621E-001,-6.957542089533975E-001,2.955185716108606E-001,
