% Version 1.00
%
%freq[Hz],re:Trc13_S21,im:Trc13_S21,re:cap2_p2_0_1_plstc_S21,im:cap2_p2_0_1_plstc_S21,re:cap2_p2_1_plstc_S21,im:cap2_p2_1_plstc_S21,re:cap2_p2_0_5_plstc_S21,im:cap2_p2_0_5_plstc_S21,
4.220000000000000E+009,6.573447739682214E-001,-6.385386892649756E-001,6.410007088409042E-001,-6.318116750861030E-001,6.406922388955441E-001,-6.321573488068358E-001,6.386263728141784E-001,-6.335236191749573E-001,
4.225000000000000E+009,6.508046764757662E-001,-6.446313799185252E-001,6.350232220812198E-001,-6.370505398287965E-001,6.347966298804867E-001,-6.372557838686050E-001,6.324999666213991E-001,-6.389397692680360E-001,
4.230000000000000E+009,6.445811955144800E-001,-6.506917075997070E-001,6.292685552791535E-001,-6.426567610092738E-001,6.291151205376551E-001,-6.427637999074201E-001,6.265665817260744E-001,-6.443320488929750E-001,
4.235000000000000E+009,6.374130965529330E-001,-6.562557824091373E-001,6.224461129720184E-001,-6.478341654606492E-001,6.223638719307902E-001,-6.479389903198911E-001,6.196922492980957E-001,-6.494089913368226E-001,
4.240000000000000E+009,6.302202485490774E-001,-6.612168811145237E-001,6.158502271033333E-001,-6.524649974334407E-001,6.156890140704960E-001,-6.527476303939596E-001,6.129423880577088E-001,-6.540673637390138E-001,
4.245000000000000E+009,6.240029067188204E-001,-6.660908364862777E-001,6.100574842362034E-001,-6.571851209493443E-001,6.098388922029269E-001,-6.574565373380051E-001,6.069935870170594E-001,-6.586422705650330E-001,
4.250000000000000E+009,6.175610701673112E-001,-6.711879742694124E-001,6.039881593232894E-001,-6.623967564084239E-001,6.035929414020623E-001,-6.627104800729876E-001,6.007255315780640E-001,-6.637446618080138E-001,
4.255000000000000E+009,6.108543118339521E-001,-6.760021918830950E-001,5.975095721478008E-001,-6.673978463992466E-001,5.968785831841171E-001,-6.677737200888019E-001,5.939527273178101E-001,-6.685151362419129E-001,
4.260000000000000E+009,6.045461055848896E-001,-6.804822215548547E-001,5.908625827071531E-001,-6.722178424309845E-001,5.901717900765574E-001,-6.722780270806700E-001,5.872922182083130E-001,-6.730187797546388E-001,
4.265000000000000E+009,5.981930274241359E-001,-6.844083979583834E-001,5.840714046729069E-001,-6.758732203160982E-001,5.833810792945510E-001,-6.758532041766443E-001,5.805718660354615E-001,-6.765008115768433E-001,
4.270000000000000E+009,5.920132699743559E-001,-6.888420711905182E-001,5.775215250612492E-001,-6.800568636358109E-001,5.768556360011445E-001,-6.798191439462349E-001,5.740740323066712E-001,-6.803261685371400E-001,
4.275000000000000E+009,5.861141348684051E-001,-6.931687685320072E-001,5.712609876931371E-001,-6.837619030487869E-001,5.704898176122786E-001,-6.834650155361641E-001,5.678267645835877E-001,-6.838397979736328E-001,
4.280000000000000E+009,5.800288149054533E-001,-6.975486511172107E-001,5.651396200803345E-001,-6.872912282418164E-001,5.642101217130222E-001,-6.868623425423504E-001,5.616474699974061E-001,-6.871917843818665E-001,
4.285000000000000E+009,5.738302592692431E-001,-7.017359570312235E-001,5.590498627532319E-001,-6.906789601839602E-001,5.582049560807753E-001,-6.900250341028004E-001,5.557976484298706E-001,-6.903492474555970E-001,
4.290000000000000E+009,5.681846809355794E-001,-7.058569676277255E-001,5.536920384988090E-001,-6.941568300443298E-001,5.527069342478281E-001,-6.933624860359584E-001,5.505747985839844E-001,-6.937150192260743E-001,
4.295000000000000E+009,5.620758208569132E-001,-7.101558333531371E-001,5.481066678746188E-001,-6.977376719389431E-001,5.471155611627541E-001,-6.967252269886808E-001,5.448715257644654E-001,-6.973335719108582E-001,
4.300000000000000E+009,5.557821580369990E-001,-7.143749168529039E-001,5.426071707088404E-001,-7.015308229168842E-001,5.416014828004450E-001,-7.002726051515803E-001,5.394674658775329E-001,-7.008291935920715E-001,
4.305000000000000E+009,5.496412283037537E-001,-7.188547177779804E-001,5.370257226776556E-001,-7.058385647934089E-001,5.361090452793048E-001,-7.042724037402648E-001,5.341065859794617E-001,-7.049100375175477E-001,
4.310000000000000E+009,5.434959437760621E-001,-7.228565070698048E-001,5.312668597120198E-001,-7.096659254368937E-001,5.305736461151596E-001,-7.078523941596364E-001,5.285187411308290E-001,-7.086373639106751E-001,
4.315000000000000E+009,5.371641636679055E-001,-7.268975992073059E-001,5.253643236607735E-001,-7.135643588038958E-001,5.250196753201336E-001,-7.115842814830309E-001,5.228906846046448E-001,-7.125556254386902E-001,
4.320000000000000E+009,5.301620488203194E-001,-7.302954997322140E-001,5.189135857762991E-001,-7.167571586463065E-001,5.187052465021226E-001,-7.148387000574814E-001,5.165976643562318E-001,-7.157599377632142E-001,
4.325000000000000E+009,5.242798509291611E-001,-7.337839051243918E-001,5.134657845514304E-001,-7.203659304995244E-001,5.134428231957522E-001,-7.183741106129641E-001,5.112681102752686E-001,-7.194920706748964E-001,
4.330000000000000E+009,5.184433520394901E-001,-7.372303207261191E-001,5.079901187275012E-001,-7.236984317835600E-001,5.081488020603482E-001,-7.216217755614267E-001,5.058386492729188E-001,-7.230229520797730E-001,
4.335000000000000E+009,5.125698870646827E-001,-7.411432117856825E-001,5.024662787069916E-001,-7.275835771400206E-001,5.027521080263721E-001,-7.255852022205630E-001,5.001540040969850E-001,-7.272253084182740E-001,
4.340000000000000E+009,5.066547940492655E-001,-7.446636461752607E-001,4.968405322927397E-001,-7.311177466880648E-001,4.972366531062108E-001,-7.290792335211132E-001,4.942732691764832E-001,-7.307262659072876E-001,
4.345000000000000E+009,5.010665572649763E-001,-7.484662517526477E-001,4.916966947000782E-001,-7.348831358499429E-001,4.922815542306214E-001,-7.328708482218570E-001,4.889914214611054E-001,-7.344444632530213E-001,
4.350000000000000E+009,4.953567463026939E-001,-7.530647368362505E-001,4.863797381542244E-001,-7.394661546138938E-001,4.870434930781992E-001,-7.376738992812097E-001,4.834292113780975E-001,-7.389385581016541E-001,
4.355000000000000E+009,4.893382982314891E-001,-7.575890846680309E-001,4.805032984906905E-001,-7.442382177684386E-001,4.812620307452019E-001,-7.423961658850301E-001,4.774837255477906E-001,-7.433970689773560E-001,
4.360000000000000E+009,4.831171332589741E-001,-7.624303549386304E-001,4.744909069006631E-001,-7.490545479553334E-001,4.752742348419414E-001,-7.473977987511286E-001,4.714801967144013E-001,-7.481239914894104E-001,
4.365000000000000E+009,4.763787767270815E-001,-7.672075413945562E-001,4.679905144720553E-001,-7.539280617524135E-001,4.686416228716972E-001,-7.523081717768760E-001,4.647806644439698E-001,-7.528353571891786E-001,
4.370000000000000E+009,4.691546050632131E-001,-7.721037086758615E-001,4.608453682056560E-001,-7.588861802603142E-001,4.614887020600878E-001,-7.573215737925528E-001,4.575473546981811E-001,-7.575635194778444E-001,
4.375000000000000E+009,4.617442948710395E-001,-7.769423056796099E-001,4.536798005390376E-001,-7.636630580293650E-001,4.542878623710385E-001,-7.620763593805806E-001,4.503713250160218E-001,-7.621076107025147E-001,
4.380000000000000E+009,4.534483703747356E-001,-7.812273152997382E-001,4.455017687757255E-001,-7.679076354256718E-001,4.460828512156052E-001,-7.663540357251322E-001,4.423148155212403E-001,-7.661107778549194E-001,
4.385000000000000E+009,4.454637165853441E-001,-7.851915417926605E-001,4.376235103003234E-001,-7.718575128868316E-001,4.381871794926359E-001,-7.702437685664989E-001,4.343900203704834E-001,-7.697835206985474E-001,
4.390000000000000E+009,4.371726173179118E-001,-7.888357568947928E-001,4.297704552745557E-001,-7.752670825465242E-001,4.302477671206143E-001,-7.737711769940272E-001,4.266472399234772E-001,-7.731030344963075E-001,
4.395000000000000E+009,4.291439769298232E-001,-7.919505144261434E-001,4.218681061640872E-001,-7.784847918115291E-001,4.223717316688740E-001,-7.768595206871182E-001,4.189270913600922E-001,-7.761144161224366E-001,
4.400000000000000E+009,4.205628016792177E-001,-7.946714635108430E-001,4.134131732931815E-001,-7.812799484780172E-001,4.138187385027166E-001,-7.795821989654335E-001,4.105597257614136E-001,-7.786205053329469E-001,
4.405000000000000E+009,4.130330436685340E-001,-7.969442517640600E-001,4.062790351893846E-001,-7.835374934998021E-001,4.066534334451181E-001,-7.817073494708823E-001,4.035292863845826E-001,-7.807023763656616E-001,
4.410000000000000E+009,4.050051069763891E-001,-7.988936826902839E-001,3.983589624443984E-001,-7.855586990393114E-001,3.988006399433690E-001,-7.837029297481581E-001,3.959665179252625E-001,-7.826628684997559E-001,
4.415000000000000E+009,3.975334139813813E-001,-8.006694669900458E-001,3.909913089307585E-001,-7.874100372188055E-001,3.913500588349425E-001,-7.855099211537753E-001,3.887434303760530E-001,-7.845236897468568E-001,
4.420000000000000E+009,3.908344962784268E-001,-8.023382482589734E-001,3.845539729601772E-001,-7.891011016536957E-001,3.848228288114648E-001,-7.871393107788496E-001,3.824123799800873E-001,-7.863372683525085E-001,
4.425000000000000E+009,3.841907998793207E-001,-8.038389271183573E-001,3.781644248242285E-001,-7.906477582971164E-001,3.784331466354362E-001,-7.884647231783748E-001,3.760466754436493E-001,-7.876841306686402E-001,
4.430000000000000E+009,3.775823846636506E-001,-8.058787253747273E-001,3.717215425402642E-001,-7.928260115649197E-001,3.719134069058052E-001,-7.904533543417807E-001,3.696732640266419E-001,-7.898566842079164E-001,
4.435000000000000E+009,3.711637905045049E-001,-8.079319397938708E-001,3.653098262119266E-001,-7.950784008467461E-001,3.656492654702449E-001,-7.925073790773202E-001,3.633759677410126E-001,-7.920158505439758E-001,
4.440000000000000E+009,3.649204190850564E-001,-8.100818929042915E-001,3.590679698616560E-001,-7.973129405493860E-001,3.594529507441390E-001,-7.946196403140168E-001,3.572027027606964E-001,-7.943294882774354E-001,
4.445000000000000E+009,3.583993797878555E-001,-8.125621628589606E-001,3.525658006606875E-001,-7.997254973039493E-001,3.530089412869760E-001,-7.968087690568606E-001,3.506024122238159E-001,-7.967041969299318E-001,
4.450000000000000E+009,3.518266368899326E-001,-8.150518688186557E-001,3.460293809260130E-001,-8.021220784519830E-001,3.466483154935431E-001,-7.990624695104163E-001,3.441653907299042E-001,-7.989481925964357E-001,
4.455000000000000E+009,3.443845261424641E-001,-8.177233556053658E-001,3.389515715548597E-001,-8.047101684236753E-001,3.396943118487643E-001,-8.014392242954556E-001,3.371332585811615E-001,-8.014076352119447E-001,
4.460000000000000E+009,3.371901132646770E-001,-8.199619235799129E-001,3.319563254977287E-001,-8.069365005679228E-001,3.329257470811485E-001,-8.035584425418096E-001,3.302447080612183E-001,-8.036067724227906E-001,
4.465000000000000E+009,3.305063536067636E-001,-8.219665309009399E-001,3.253325144495395E-001,-8.090397155338879E-001,3.266653505875569E-001,-8.055739710543501E-001,3.238535106182098E-001,-8.054938197135926E-001,
4.470000000000000E+009,3.230053963136770E-001,-8.241641698647553E-001,3.179540731019246E-001,-8.111846849815638E-001,3.194835997716720E-001,-8.077632595575454E-001,3.165746688842773E-001,-8.076777100563051E-001,
4.475000000000000E+009,3.166793047080096E-001,-8.263138118610093E-001,3.117198081170547E-001,-8.134163171492201E-001,3.133111889703198E-001,-8.099904894962415E-001,3.103465855121613E-001,-8.098446726799011E-001,
4.480000000000000E+009,3.096229538476761E-001,-8.287832787979581E-001,3.047012170193471E-001,-8.158001655421532E-001,3.066502811335066E-001,-8.124891199296822E-001,3.035426735877991E-001,-8.120410442352295E-001,
4.485000000000000E+009,3.031600156001102E-001,-8.307556447490110E-001,2.984723792806869E-001,-8.176494176748309E-001,3.004441820473380E-001,-8.145347922396606E-001,2.975052177906037E-001,-8.141209006309509E-001,
4.490000000000000E+009,2.962940661179960E-001,-8.331688742737081E-001,2.916471893337100E-001,-8.201185760738087E-001,2.936356240995708E-001,-8.170812508558624E-001,2.906545102596283E-001,-8.166973710060120E-001,
4.495000000000000E+009,2.894550478147497E-001,-8.357437386407682E-001,2.851014355266027E-001,-8.225351767105902E-001,2.871077333722594E-001,-8.195061784494792E-001,2.839825749397278E-001,-8.189581394195558E-001,
4.500000000000000E+009,2.817711554179669E-001,-8.378823132729586E-001,2.778453282346680E-001,-8.246504689443869E-001,2.798938399680423E-001,-8.216558570085432E-001,2.767683863639832E-001,-8.209641456604004E-001,
4.505000000000000E+009,2.748411045926575E-001,-8.409909567478829E-001,2.710041038729708E-001,-8.278701023336577E-001,2.730472189341255E-001,-8.247899156114451E-001,2.700993061065674E-001,-8.239575862884523E-001,
4.510000000000000E+009,2.665973922159352E-001,-8.432442022205703E-001,2.631934334629069E-001,-8.302469202879181E-001,2.654095308793942E-001,-8.271068015539120E-001,2.624759137630462E-001,-8.262861967086792E-001,
4.515000000000000E+009,2.586815834277980E-001,-8.452581838340330E-001,2.553601159339851E-001,-8.324611879337862E-001,2.576719745801719E-001,-8.294221803050007E-001,2.548721492290497E-001,-8.284205436706544E-001,
4.520000000000000E+009,2.509731539511593E-001,-8.467574321962414E-001,2.477356493364821E-001,-8.342379557974985E-001,2.498779470190272E-001,-8.312897787115278E-001,2.471661299467087E-001,-8.302662253379822E-001,
4.525000000000000E+009,2.427083252760044E-001,-8.483174225705283E-001,2.396054948013229E-001,-8.358965342966510E-001,2.418447553516025E-001,-8.327956017547863E-001,2.392557024955750E-001,-8.318446159362793E-001,
4.530000000000000E+009,2.348215841048732E-001,-8.493457082656262E-001,2.313484322968492E-001,-8.370699272374824E-001,2.339088041883938E-001,-8.339023307190073E-001,2.315109312534333E-001,-8.331547379493713E-001,
4.535000000000000E+009,2.272164634273116E-001,-8.498772110442301E-001,2.238665938462565E-001,-8.374691969517598E-001,2.264025980637579E-001,-8.344575440276704E-001,2.238695502281189E-001,-8.336929202079773E-001,
4.540000000000000E+009,2.202266867881424E-001,-8.508974879922697E-001,2.169760679423389E-001,-8.385728928934099E-001,2.196718215182798E-001,-8.354387830246596E-001,2.171883702278137E-001,-8.347741127014161E-001,
4.545000000000000E+009,2.132847423500723E-001,-8.518302544554945E-001,2.099496619028238E-001,-8.395622198462678E-001,2.128110056826317E-001,-8.364566662546511E-001,2.102879136800766E-001,-8.359273314476015E-001,
4.550000000000000E+009,2.065582696131594E-001,-8.530275983360631E-001,2.032066430542616E-001,-8.407140401946941E-001,2.060841489028772E-001,-8.377831196994381E-001,2.037017345428467E-001,-8.372848868370058E-001,
4.555000000000000E+009,1.996169698535599E-001,-8.544173522450080E-001,1.961100530801532E-001,-8.419363664149503E-001,1.992295507323229E-001,-8.390835391349689E-001,1.966796517372132E-001,-8.387713789939880E-001,
4.560000000000000E+009,1.920280787881766E-001,-8.561043931050956E-001,1.885884746629986E-001,-8.433706855430709E-001,1.916770155878911E-001,-8.405439812829044E-001,1.889793485403061E-001,-8.404166102409365E-001,
4.565000000000000E+009,1.844319972170860E-001,-8.570458548016778E-001,1.813195970930385E-001,-8.439982851275907E-001,1.844330675502482E-001,-8.413305038106094E-001,1.815258175134659E-001,-8.411905527114869E-001,
4.570000000000000E+009,1.765611588375708E-001,-8.582000074625664E-001,1.739264917816269E-001,-8.449961897017916E-001,1.770880440356822E-001,-8.424118516806972E-001,1.739259451627731E-001,-8.422587156295778E-001,
4.575000000000000E+009,1.689524390873397E-001,-8.591288011335738E-001,1.667193244601530E-001,-8.459968785071987E-001,1.697487680009029E-001,-8.433961396913420E-001,1.664950996637345E-001,-8.430875539779663E-001,
4.580000000000000E+009,1.611020807445291E-001,-8.599588920516160E-001,1.590815189817246E-001,-8.469879843372447E-001,1.622493223459487E-001,-8.443350644460315E-001,1.587670505046845E-001,-8.438961148262025E-001,
4.585000000000000E+009,1.530406642176856E-001,-8.601291547099998E-001,1.513624341355985E-001,-8.473200695315235E-001,1.547843464839703E-001,-8.446087302275912E-001,1.511185079813004E-001,-8.439788103103638E-001,
4.590000000000000E+009,1.458103333370798E-001,-8.607067803921150E-001,1.442124437223281E-001,-8.479656630558249E-001,1.476161387749773E-001,-8.454592898798171E-001,1.440187662839890E-001,-8.446200966835022E-001,
4.595000000000000E+009,1.381497644054348E-001,-8.607870972229936E-001,1.368644841554901E-001,-8.482384484754890E-001,1.403178151802606E-001,-8.458189828734807E-001,1.367963731288910E-001,-8.447746992111207E-001,
4.600000000000000E+009,1.309269382512989E-001,-8.614416228904486E-001,1.298058521900082E-001,-8.492603716221030E-001,1.331399410595061E-001,-8.468097927810971E-001,1.297064065933228E-001,-8.457432866096497E-001,
4.605000000000000E+009,1.236816264948015E-001,-8.614809537233958E-001,1.228090444975536E-001,-8.493811155767495E-001,1.260481111621613E-001,-8.469272718532481E-001,1.226718619465828E-001,-8.458091974258424E-001,
4.610000000000000E+009,1.166018513286304E-001,-8.610861065814710E-001,1.158976832412499E-001,-8.492835377772854E-001,1.192581798778342E-001,-8.467415599608251E-001,1.158828452229500E-001,-8.455857634544373E-001,
