% Version 1.00
%
%freq[Hz],re:Trc13_S21,im:Trc13_S21,re:cap1_p1_0_1plstc_S21,im:cap1_p1_0_1plstc_S21,re:cap1_p1_0_5plstc_S21,im:cap1_p1_0_5plstc_S21,re:cap1_p1_0_75_plstc_S21,im:cap1_p1_0_75_plstc_S21,re:cap1_p1_1_plstc_S21,im:cap1_p1_1_plstc_S21,
2.640000000000000E+009,-3.377521825908829E-001,8.920378615997675E-001,-3.457829805267947E-001,8.956854630632344E-001,-3.478874763245746E-001,8.893185330399792E-001,-3.304489575089387E-001,8.958798879244022E-001,-3.379465105533601E-001,8.919219651222231E-001,
2.645000000000000E+009,-3.288913554485982E-001,8.957364610317740E-001,-3.367852767482426E-001,8.994053274392029E-001,-3.386817125644069E-001,8.931641277604941E-001,-3.220570671914765E-001,8.993955645213015E-001,-3.292147796154022E-001,8.955380120277406E-001,
2.650000000000000E+009,-3.204347918730395E-001,8.995563455197801E-001,-3.281590467867606E-001,9.033744224071083E-001,-3.300049852677508E-001,8.970655192125357E-001,-3.136722588820191E-001,9.030634188042666E-001,-3.205281112194062E-001,8.993115353584291E-001,
2.655000000000000E+009,-3.110982459481729E-001,9.032227900876544E-001,-3.187789086347790E-001,9.070735099098072E-001,-3.204560324934281E-001,9.009334506959382E-001,-3.045322322204133E-001,9.066842940350038E-001,-3.111977076530457E-001,9.028822336196900E-001,
2.660000000000000E+009,-3.028625487622949E-001,9.059385763184292E-001,-3.104122987089431E-001,9.101268076467989E-001,-3.118265628710711E-001,9.038629582494728E-001,-2.962246778322022E-001,9.093590599206181E-001,-3.027358767986298E-001,9.057524538040164E-001,
2.665000000000000E+009,-2.936241156448963E-001,9.086937154582064E-001,-3.013420033263026E-001,9.128665847269416E-001,-3.024190977861541E-001,9.065953801281408E-001,-2.873583644261170E-001,9.119412402489748E-001,-2.936223831176759E-001,9.084029397964480E-001,
2.670000000000000E+009,-2.843358151456054E-001,9.110423492467046E-001,-2.919982799612222E-001,9.154208881225657E-001,-2.929252006031553E-001,9.090592004654333E-001,-2.783616553787354E-001,9.143051681970279E-001,-2.845476152896881E-001,9.109024748802186E-001,
2.675000000000000E+009,-2.753548182952994E-001,9.129052379066316E-001,-2.829574065045484E-001,9.175093840553161E-001,-2.838045308080448E-001,9.111920984051541E-001,-2.695713468866577E-001,9.162014216492557E-001,-2.755075149536133E-001,9.127533159255983E-001,
2.680000000000000E+009,-2.663576642701020E-001,9.155805551619355E-001,-2.739320785051800E-001,9.203169701360576E-001,-2.747609446249791E-001,9.138542679414707E-001,-2.606011881875062E-001,9.186989640427066E-001,-2.664816391468048E-001,9.154138951301575E-001,
2.685000000000000E+009,-2.578172220795730E-001,9.178603630817291E-001,-2.653533537882003E-001,9.227029240058098E-001,-2.661861079786934E-001,9.162874663079370E-001,-2.521283532788483E-001,9.207329086899905E-001,-2.578926012516022E-001,9.176003890037539E-001,
2.690000000000000E+009,-2.498487344012257E-001,9.200649085185072E-001,-2.573102025023006E-001,9.252150366745232E-001,-2.580857411301391E-001,9.186319412621374E-001,-2.444080894139252E-001,9.229661734695925E-001,-2.500438232421876E-001,9.199464058876040E-001,
2.695000000000000E+009,-2.410831416411216E-001,9.232112269865084E-001,-2.484864200694341E-001,9.286476418296824E-001,-2.492391202464879E-001,9.219086689985810E-001,-2.357350682763673E-001,9.260958867613038E-001,-2.412872433662415E-001,9.230666494369508E-001,
2.700000000000000E+009,-2.328188644634057E-001,9.255227211947750E-001,-2.401698885399284E-001,9.313230890426467E-001,-2.410184382369986E-001,9.243818847872816E-001,-2.275806430195511E-001,9.282163557181216E-001,-2.329957093000412E-001,9.252700233459474E-001,
2.705000000000000E+009,-2.232573844247226E-001,9.275650631799395E-001,-2.305211599420515E-001,9.336688820512011E-001,-2.313408926070625E-001,9.265808402500222E-001,-2.180588552961503E-001,9.301803298208681E-001,-2.233250538110733E-001,9.273114857673648E-001,
2.710000000000000E+009,-2.136103927000226E-001,9.295475378186929E-001,-2.207699007650757E-001,9.359619024798838E-001,-2.215359076966809E-001,9.286917823160327E-001,-2.086659538204621E-001,9.321319542426332E-001,-2.137059501409531E-001,9.293608403205873E-001,
2.715000000000000E+009,-2.037052584159049E-001,9.308917090729378E-001,-2.106585017488414E-001,9.375520897548643E-001,-2.114341688182060E-001,9.301081544952927E-001,-1.989799522646454E-001,9.333805653063357E-001,-2.038593306541443E-001,9.307414760589602E-001,
2.720000000000000E+009,-1.936681937304561E-001,9.311285955518096E-001,-2.002207139214750E-001,9.379278292937290E-001,-2.012609252545813E-001,9.303528507025664E-001,-1.891585571496568E-001,9.337134461753726E-001,-1.938732140064240E-001,9.310901565551759E-001,
2.725000000000000E+009,-1.841393885832640E-001,9.314493655177444E-001,-1.905466073881405E-001,9.384641072781330E-001,-1.917694932437330E-001,9.308405443596546E-001,-1.799572273161591E-001,9.340488616694460E-001,-1.843572824001312E-001,9.314082026481630E-001,
2.730000000000000E+009,-1.744529814936190E-001,9.314380186883933E-001,-1.805619143102167E-001,9.386448451648100E-001,-1.820562361711447E-001,9.310225317101185E-001,-1.704357834634827E-001,9.339323801494142E-001,-1.746722108125687E-001,9.313677968978883E-001,
2.735000000000000E+009,-1.657850589107323E-001,9.315461082244729E-001,-1.717014262421769E-001,9.388778262404784E-001,-1.732784360773168E-001,9.313360886057330E-001,-1.620144647953644E-001,9.340477225473390E-001,-1.658350545167923E-001,9.314898638725282E-001,
2.740000000000000E+009,-1.569378654856860E-001,9.312165646912035E-001,-1.626109208862225E-001,9.387132965687797E-001,-1.645023041061545E-001,9.310851551465935E-001,-1.535724220440491E-001,9.338804513156008E-001,-1.571137315034867E-001,9.312063312530519E-001,
2.745000000000000E+009,-1.479484444307500E-001,9.309751557019379E-001,-1.532398410425034E-001,9.386809351613550E-001,-1.551862806138822E-001,9.311973591265754E-001,-1.445501685899582E-001,9.338007588750064E-001,-1.481188862323761E-001,9.310993871688844E-001,
2.750000000000000E+009,-1.386796778661862E-001,9.304829999803670E-001,-1.438546786478642E-001,9.382650044840097E-001,-1.458826598246060E-001,9.307507699184143E-001,-1.356486397972138E-001,9.333190836780154E-001,-1.389488734006882E-001,9.304678812026979E-001,
2.755000000000000E+009,-1.292428206871464E-001,9.305188423609376E-001,-1.341646033508110E-001,9.384510557516118E-001,-1.362575585593323E-001,9.309872953696462E-001,-1.262960738477692E-001,9.333361045519961E-001,-1.294568548202515E-001,9.305565438270571E-001,
2.760000000000000E+009,-1.214388048438289E-001,9.302682143646930E-001,-1.262804114737413E-001,9.383062605330134E-001,-1.283315015319431E-001,9.308055201409187E-001,-1.186190307740723E-001,9.333617616202455E-001,-1.214966814517975E-001,9.300927138328554E-001,
2.765000000000000E+009,-1.131217450011572E-001,9.306959003600021E-001,-1.177731172290939E-001,9.388124151933094E-001,-1.199368508318999E-001,9.312255226388234E-001,-1.105272517123185E-001,9.340209004888065E-001,-1.131967020630837E-001,9.305302119255067E-001,
2.770000000000000E+009,-1.050417922358257E-001,9.311114266924119E-001,-1.096194262311062E-001,9.394595127942471E-001,-1.116759699119312E-001,9.318073007313455E-001,-1.025583428220505E-001,9.347835098025699E-001,-1.051601514816284E-001,9.311614680290223E-001,
2.775000000000000E+009,-9.741160584973331E-002,9.318973422878337E-001,-1.018572355533766E-001,9.403881373253399E-001,-1.040459046631093E-001,9.325403817945154E-001,-9.503236428029865E-002,9.358200291000186E-001,-9.763436281681062E-002,9.319482073783876E-001,
2.780000000000000E+009,-8.957038850919570E-002,9.324204860207950E-001,-9.388957929886506E-002,9.412091027896028E-001,-9.624226687500426E-002,9.331981257738254E-001,-8.720668445945587E-002,9.367355987831545E-001,-8.973515325784685E-002,9.325028400421144E-001,
2.785000000000000E+009,-8.090486512302296E-002,9.324893793283527E-001,-8.506864642610894E-002,9.415767044008381E-001,-8.746353462300484E-002,9.334627492301987E-001,-7.853929469617541E-002,9.372408988761110E-001,-8.100625365972519E-002,9.324863481521608E-001,
2.790000000000000E+009,-7.242164168491494E-002,9.326821637365693E-001,-7.644354258957287E-002,9.421710277076004E-001,-7.899618768212355E-002,9.337275515790504E-001,-6.984304203858949E-002,9.377637901282900E-001,-7.228617864847184E-002,9.327954902648927E-001,
2.795000000000000E+009,-6.314574537916587E-002,9.320502373291316E-001,-6.700672629706508E-002,9.418005702405899E-001,-6.967153878422713E-002,9.331976819198576E-001,-6.037838981631204E-002,9.375264569577884E-001,-6.312842124700546E-002,9.321371674537659E-001,
2.800000000000000E+009,-5.425357321258379E-002,9.317819438655145E-001,-5.782750257265681E-002,9.419064261169917E-001,-6.087487625272663E-002,9.329763466115374E-001,-5.137352770831378E-002,9.376806891480837E-001,-5.423152762651444E-002,9.320390844345095E-001,
2.805000000000000E+009,-4.563274764940725E-002,9.308430172093681E-001,-4.897744775920022E-002,9.413292568286464E-001,-5.232256064503178E-002,9.322579878286090E-001,-4.235515594877473E-002,9.371296661437502E-001,-4.558837646245956E-002,9.311476058959963E-001,
2.810000000000000E+009,-3.738281869935419E-002,9.306169252973680E-001,-4.048879911712539E-002,9.414155599536436E-001,-4.427521252744987E-002,9.322650888798704E-001,-3.373903484396668E-002,9.371802134350833E-001,-3.739188235998155E-002,9.309564161300660E-001,
2.815000000000000E+009,-2.963595873870674E-002,9.298000586741733E-001,-3.217153859033639E-002,9.410988509021157E-001,-3.662079494757127E-002,9.317762728928070E-001,-2.550214268964158E-002,9.366804355994937E-001,-2.946361923217774E-002,9.300181722640992E-001,
2.820000000000000E+009,-2.154084018840578E-002,9.295025847392044E-001,-2.351066754466863E-002,9.410366827473224E-001,-2.869742377637619E-002,9.316055416784402E-001,-1.683842200452137E-002,9.364517604987185E-001,-2.133637706935406E-002,9.295383391380312E-001,
2.825000000000000E+009,-1.364210279758415E-002,9.284343367020035E-001,-1.489959770111942E-002,9.401123713727828E-001,-2.077598456125457E-002,9.308906241083015E-001,-8.168919324750902E-003,9.355875807984255E-001,-1.349175715446472E-002,9.285639910697937E-001,
2.830000000000000E+009,-6.382832632491764E-003,9.282550878289902E-001,-6.770758101026590E-003,9.398983714367390E-001,-1.337696250559697E-002,9.308888160642039E-001,-3.427224238685609E-004,9.354189599716677E-001,-6.091455951333046E-003,9.282264423370363E-001,
2.835000000000000E+009,3.228003095638303E-004,9.277930027916460E-001,6.426305478061983E-004,9.394360252859563E-001,-6.693481317386658E-003,9.307634271884684E-001,7.099540953669741E-003,9.349261859593385E-001,3.538914620876313E-004,9.278721356391908E-001,
2.840000000000000E+009,7.346201193657445E-003,9.274822616254809E-001,8.485957718021128E-003,9.389205523080479E-001,4.303308371201783E-004,9.309024207702001E-001,1.484943813737450E-002,9.343957229138613E-001,7.359283044934275E-003,9.274747762680057E-001,
2.845000000000000E+009,1.384059080805597E-002,9.273720536110289E-001,1.562584426165556E-002,9.385559962060039E-001,7.093589829849352E-003,9.310697399571880E-001,2.212346250162526E-002,9.339135179991701E-001,1.397349961102009E-002,9.273711066246033E-001,
2.850000000000000E+009,2.055020888967087E-002,9.273181522760930E-001,2.294820115899157E-002,9.380036549965263E-001,1.385579606282294E-002,9.312378741602951E-001,2.934202915663548E-002,9.334252343530520E-001,2.063846626877785E-002,9.271903052330018E-001,
2.855000000000000E+009,2.667442942040931E-002,9.284212537444121E-001,2.986866163433686E-002,9.383549806009559E-001,2.059589483047727E-002,9.325034880860107E-001,3.630422615665017E-002,9.339513273609561E-001,2.684252482652665E-002,9.280609679222108E-001,
2.860000000000000E+009,3.320200522208097E-002,9.293176988034955E-001,3.691404334451705E-002,9.386901784119969E-001,2.749196362607376E-002,9.336150452577168E-001,4.318297947971764E-002,9.342911702030032E-001,3.338794070482255E-002,9.290415458679201E-001,
2.865000000000000E+009,3.955342969641401E-002,9.302046553218557E-001,4.377325128092753E-002,9.387468485271591E-001,3.419515536793829E-002,9.344161241225525E-001,4.998212298482210E-002,9.346004434573977E-001,3.977271392941476E-002,9.299218111038209E-001,
2.870000000000000E+009,4.584049504313874E-002,9.312554154278177E-001,5.023237137311067E-002,9.387881029526801E-001,4.086183904490214E-002,9.354066498637572E-001,5.654794891332476E-002,9.350043138761354E-001,4.602009990811348E-002,9.308390593528748E-001,
2.875000000000000E+009,5.253339606038241E-002,9.320130551506920E-001,5.696500933000855E-002,9.388296704968965E-001,4.794073477654356E-002,9.363145900337050E-001,6.334672065676576E-002,9.351821336021425E-001,5.256369283795358E-002,9.317848601341249E-001,
2.880000000000000E+009,5.888229382515556E-002,9.322672027216152E-001,6.320442972696452E-002,9.382118281578188E-001,5.441931426681795E-002,9.363239645906597E-001,6.999008148710406E-002,9.347353148772526E-001,5.879069042205812E-002,9.318837909698488E-001,
2.885000000000000E+009,6.563726229302556E-002,9.325496967621908E-001,6.967855055093022E-002,9.378604815607126E-001,6.127312216232485E-002,9.366017242080447E-001,7.681165724182741E-002,9.342355712791385E-001,6.550255304574966E-002,9.322933516502382E-001,
2.890000000000000E+009,7.229904455965203E-002,9.331935857989895E-001,7.599995776650954E-002,9.378822503131199E-001,6.815542862585072E-002,9.373031999790190E-001,8.346936965340120E-002,9.341633338574893E-001,7.202324306964873E-002,9.328665266036988E-001,
2.895000000000000E+009,7.931349333075093E-002,9.331766470299905E-001,8.265625753546950E-002,9.374053652717844E-001,7.530144286126829E-002,9.372483479506750E-001,9.064021454821322E-002,9.335488776860965E-001,7.897213745117189E-002,9.330067386627199E-001,
2.900000000000000E+009,8.724801780576295E-002,9.333666797887849E-001,9.010912481362465E-002,9.370881006547939E-001,8.355589330533825E-002,9.373078725332579E-001,9.848902536337742E-002,9.327660454875856E-001,8.721003758907320E-002,9.330869407653810E-001,
2.905000000000000E+009,9.502874242475090E-002,9.335137613752559E-001,9.728898142755152E-002,9.370862707027143E-001,9.149318969443572E-002,9.373915361985710E-001,1.060386317215882E-001,9.322184553587161E-001,9.496034765243533E-002,9.332957053184511E-001,
2.910000000000000E+009,1.028359398231583E-001,9.326578033665198E-001,1.045925728533604E-001,9.359209429989506E-001,9.953489993426071E-002,9.362969841209400E-001,1.135423609665711E-001,9.307721151034549E-001,1.027718964815140E-001,9.323863286972047E-001,
2.915000000000000E+009,1.109307807303379E-001,9.319520252166353E-001,1.120987867577349E-001,9.351929306239817E-001,1.075993120206919E-001,9.354742533960736E-001,1.214111477671692E-001,9.293943975007694E-001,1.108271393775940E-001,9.316201224327089E-001,
2.920000000000000E+009,1.194616053407055E-001,9.309708281354635E-001,1.200991446735845E-001,9.342786138015854E-001,1.161571939156470E-001,9.344461628375014E-001,1.294652075236435E-001,9.277501422458437E-001,1.194635500311852E-001,9.308374705314637E-001,
2.925000000000000E+009,1.276306833633659E-001,9.302473709733574E-001,1.277107107313500E-001,9.337656547470684E-001,1.241184154209711E-001,9.338714287687540E-001,1.372061463601700E-001,9.264537817388552E-001,1.275441486835480E-001,9.301313657760623E-001,
2.930000000000000E+009,1.356637995519275E-001,9.293368438173273E-001,1.353058196579009E-001,9.330393729470691E-001,1.320643562994274E-001,9.329163743055886E-001,1.448608873257111E-001,9.249575548652164E-001,1.355252764225006E-001,9.290994873046877E-001,
2.935000000000000E+009,1.436340534578601E-001,9.279061025378835E-001,1.429809277657880E-001,9.319032712881425E-001,1.400922109838706E-001,9.316056994169304E-001,1.522669279889954E-001,9.231766650974491E-001,1.433985710144043E-001,9.276959853172304E-001,
2.940000000000000E+009,1.516898286163712E-001,9.272639758560357E-001,1.507438329956630E-001,9.315782665446361E-001,1.481866980013823E-001,9.310502574609879E-001,1.598839119869217E-001,9.221056048784060E-001,1.516825684309006E-001,9.270198049545289E-001,
2.945000000000000E+009,1.602338160942830E-001,9.261374182840518E-001,1.590212995550496E-001,9.307925203538232E-001,1.567663113968969E-001,9.298865663132222E-001,1.677929090022919E-001,9.205321886640262E-001,1.601492149829865E-001,9.258476004600525E-001,
2.950000000000000E+009,1.685276946027208E-001,9.249803487691272E-001,1.669487105428252E-001,9.301354783503369E-001,1.649904327865604E-001,9.290284209533150E-001,1.752837888953278E-001,9.191530021616092E-001,1.682735532522202E-001,9.248146462440492E-001,
2.955000000000000E+009,1.760881537984339E-001,9.239168549062906E-001,1.744897877613160E-001,9.293935791182362E-001,1.726751008625850E-001,9.280261783677021E-001,1.822933171225632E-001,9.179955827843142E-001,1.759084851741791E-001,9.237905793190003E-001,
2.960000000000000E+009,1.843954492913210E-001,9.224434322730101E-001,1.828364859377619E-001,9.282440010353592E-001,1.811649888524164E-001,9.266474388886670E-001,1.900142760463853E-001,9.162078037749514E-001,1.841743271350861E-001,9.223339819908143E-001,
2.965000000000000E+009,1.926121925859645E-001,9.210003062514004E-001,1.909616099968052E-001,9.272131956022214E-001,1.893687824154905E-001,9.253171612245821E-001,1.975662827215607E-001,9.147384110711002E-001,1.924470373392106E-001,9.209143967628480E-001,
